method,mechanism,parameter,half_width,density,seed,steps,n_agents,noise_std,control_energy,mean_probe_degree,mean_abs_radius_update,radius_temporal_variation,mean_abs_radius_command_update,radius_command_temporal_variation,rms_radius_update,mean_agent_radius_temporal_std,mean_agent_degree_temporal_variance,radius_min_saturation_fraction,radius_max_saturation_fraction,radius_sign_reversal_rate,radius_oscillation_frequency,radius_sign_reversal_count,mean_degree_error,mean_degree_error_sq,mean_interaction_area,visible_neighbor_count_mean,distance_evaluations_per_step,sorting_operations_per_step,runtime_s,neighbor_loss_rate,contact_break_rate,polar_order,components,largest_component_fraction,fragmentation,final_fragmentation,mean_fragmentation,mean_largest_component_fraction,mean_degree,mean_interaction_out_degree,mean_radius,velocity_dispersion,agent_collision_rate,obstacle_collision_rate,obstacle_proximity_rate,minimum_agent_distance,minimum_obstacle_clearance,final_largest_scc_fraction,final_n_scc,mean_largest_scc_fraction,mean_n_scc,final_mean_out_degree,final_mean_in_degree,final_min_out_degree,final_min_in_degree,mean_min_out_degree,mean_min_in_degree,final_sym_lambda2,mean_sym_lambda2,final_edge_count,mean_edge_count,final_normalized_comm_cost,mean_normalized_comm_cost,final_rooted_fraction,mean_rooted_fraction,edge_persistence,mean_radius_sq,mean_radius_footprint,method_label,configured_target_degree
stardisplay,stardisplay,0.0,9.0,0.04938271604938271,21013,200,16,0.0,0.009962671974598585,2.052549751243781,0.06913885527770733,0.06913885527770733,0.9191880114623393,0.9191880114623393,0.11251000985324298,0.21716186042860364,0.19204660775723373,0.0,0.0018656716417910447,0.36455376852727844,0.36125,1156,1.9860074626865671,4.306281094527363,53.261786332452935,9.866915422885572,240,16,1.058749899999384,0.02,0.02,0.9919904423342774,1.0,1.0,0.0,0.0,0.0,1.0,2.7142412935323383,2.7142412935323383,4.05721902549051,0.004165657121258718,0.0,0.0,0.0,1.0640280137041505,18.0,0.9375,2.0,0.9390547263681592,1.9751243781094527,2.6875,2.6875,2.0,0.0,1.9701492537313432,0.04477611940298507,0.35436095658466676,0.36495967844930205,43.0,43.42786069651741,0.17916666666666667,0.18094941956882274,0.0625,0.08582089552238806,0.9948761160714286,16.953753145428472,271.26005032685555,StarDisplay update,4.0
stardisplay,stardisplay,0.0,9.0,0.04938271604938271,21014,200,16,0.0,0.008228158761487562,1.9906716417910448,0.07180232033418825,0.07180232033418825,0.952543961783754,0.952543961783754,0.11198336867280978,0.26723402104987115,0.3495148634934779,0.0,0.0021766169154228856,0.40358040201005024,0.4015625,1285,2.0690298507462686,4.61318407960199,56.75218610419311,9.202114427860696,240,16,1.1476199999997334,0.0146875,0.015,0.9927761589216914,1.0,1.0,0.0,0.0,0.004975124378109453,0.9950248756218906,2.453358208955224,2.453358208955224,4.2005597695438555,0.00515900060142598,0.0,0.0,0.0,0.9850327614382672,18.0,0.75,3.0,0.792910447761194,2.716417910447761,2.375,2.375,2.0,0.0,1.9800995024875623,0.06965174129353234,0.1916156018031867,0.23552156337389135,38.0,39.25373134328358,0.15833333333333333,0.16355721393034897,0.0,0.04415422885572139,0.9955024688852814,18.064781899507015,289.03651039211223,StarDisplay update,4.0
stardisplay,stardisplay,0.0,9.0,0.04938271604938271,21015,200,16,0.0,0.00808765689451187,2.277363184079602,0.05149202646024752,0.05149202646024752,0.6100182784153056,0.6100182784153056,0.09851309836778262,0.24856800098075293,0.25972129402737554,0.0,0.001554726368159204,0.2537688442211055,0.2525,808,1.7717661691542288,3.527363184079602,43.93814361776719,9.808457711442786,240,16,1.115642000000662,0.0134375,0.0134375,0.9706224439170827,1.0,1.0,0.0,0.0,0.0,1.0,2.605721393034826,2.605721393034826,3.62152177005976,0.006336293361278297,0.0,0.0,0.0,1.4684433674417712,18.0,0.875,3.0,0.8706467661691543,2.890547263681592,2.5625,2.5625,2.0,0.0,2.029850746268657,0.04975124378109453,0.2715790158617421,0.28756429098211433,41.0,41.691542288557216,0.17083333333333334,0.17371475953565546,0.0,0.03140547263681592,0.9963353174603174,13.985945494098523,223.77512790557637,StarDisplay update,4.0
stardisplay,stardisplay,0.0,9.0,0.04938271604938271,21016,200,16,0.0,0.008158873045118248,2.0733830845771144,0.061191821591024674,0.061191821591024674,0.7649394208756118,0.7649394208756118,0.09606638841700373,0.2081265978929759,0.1752431870498255,0.0,0.0009328358208955224,0.36023869346733667,0.3584375,1147,1.960820895522388,4.1318407960199,51.56899887875322,10.376243781094526,240,16,1.1633146000021952,0.0115625,0.0115625,0.9850890395377883,1.0,1.0,0.0,0.0,0.0,1.0,2.620957711442786,2.620957711442786,3.9965852291872843,0.0040262893353024375,0.0,0.0,0.0,0.4809527846974667,18.0,0.5625,3.0,0.6560945273631841,2.7213930348258706,2.5625,2.5625,2.0,0.0,2.014925373134328,0.04975124378109453,0.16772262835605264,0.20513242237701232,41.0,41.93532338308458,0.17083333333333334,0.17473051409618606,0.0625,0.09514925373134328,0.9968975581709957,16.414922163707967,262.63875461932747,StarDisplay update,4.0
stardisplay,stardisplay,0.0,9.0,0.04938271604938271,21017,200,16,0.0,0.008597311416469045,2.288557213930348,0.10332453275840997,0.10332453275840997,1.4882092810243848,1.4882092810243848,0.1327981594645499,0.22890702893444628,0.08322194995173386,0.0,0.0003109452736318408,0.5725502512562815,0.5696875,1823,1.720771144278607,3.4720149253731343,41.00240573857873,10.900497512437811,240,16,1.1490219000006618,0.0075,0.0075,0.9263830382730238,1.0,1.0,0.0,0.0,0.0,1.0,2.7963308457711444,2.7963308457711444,3.5447435708853967,0.007646181957941846,0.0,0.0,0.0,0.11771600316760578,18.0,0.9375,2.0,0.8675373134328358,2.572139303482587,2.8125,2.8125,2.0,0.0,1.9850746268656716,0.0,0.4084984100564628,0.4002272728459758,45.0,44.74129353233831,0.1875,0.18642205638474293,0.0625,0.0457089552238806,0.9977440476190477,13.051471103908602,208.82353766253763,StarDisplay update,4.0
stardisplay,stardisplay,0.0,9.0,0.04938271604938271,21018,200,16,0.0,0.008429674009270425,2.236007462686567,0.06512525933307327,0.06512525933307327,0.9064397723367589,0.9064397723367589,0.09422399183022434,0.1387744897230548,0.04753904606321626,0.0,0.0003109452736318408,0.3900753768844221,0.388125,1242,1.7671019900497513,3.494092039800995,42.91540945109226,9.32587064676617,240,16,1.159164700002293,0.0040625,0.0040625,0.9852708067052727,1.0,1.0,0.0,0.0,0.08084577114427861,0.9191542288557214,2.953047263681592,2.953047263681592,3.6060117783051795,0.004279653639379057,0.0,0.0,0.0,0.506759104903515,18.0,0.9375,2.0,0.8271144278606966,2.36318407960199,3.0,3.0,2.0,0.0,1.9303482587064678,0.0,0.24373605551031757,0.15449413542226487,48.0,47.24875621890547,0.2,0.196869817578773,0.0625,0.046330845771144276,0.9986197916666666,13.660399097907952,218.56638556652723,StarDisplay update,4.0
stardisplay,stardisplay,0.0,9.0,0.04938271604938271,21019,200,16,0.0,0.007071075523585011,1.9542910447761195,0.07029836883192346,0.07029836883192346,0.8333596453178367,0.8333596453178367,0.1186069033946226,0.2787032763342343,0.384653226405287,0.0,0.003109452736318408,0.32914572864321606,0.3275,1048,2.1147388059701493,4.857898009950249,59.93307856565299,10.131218905472636,240,16,1.1438705000000482,0.0225,0.0225,0.9953567191832482,1.0,1.0,0.0,0.0,0.0,1.0,2.511504975124378,2.511504975124378,4.298393932600674,0.0026999295074354233,0.0,0.0,0.0,0.7210034991141406,18.0,0.8125,4.0,0.7593283582089553,4.134328358208955,2.4375,2.4375,2.0,0.0,2.0199004975124377,0.07462686567164178,0.32247566286431806,0.3953689459924129,39.0,40.18407960199005,0.1625,0.16743366500829254,0.0,0.025186567164179104,0.9940773584054833,19.077291416877188,305.236662670035,StarDisplay update,4.0
stardisplay,stardisplay,0.0,11.0,0.03305785123966942,21000,200,16,0.0,0.007565782028296144,2.126554726368159,0.07507321624544205,0.07507321624544205,1.0169757784981228,1.0169757784981228,0.11051016067091218,0.31072764558868843,0.17233793717977278,0.0,0.0021766169154228856,0.4579564489112228,0.4271875,1367,1.8821517412935322,4.216728855721393,53.135823848891064,7.998134328358209,240,16,1.1020056999986991,0.0165625,0.0165625,0.9862118456154727,1.0,1.0,0.0,0.0,0.0,1.0,2.6803482587064678,2.6803482587064678,3.911350006606714,0.010175418343273736,0.0,0.0,0.0,0.7651050782083413,22.0,0.625,3.0,0.693407960199005,2.9651741293532337,2.625,2.625,1.0,0.0,1.0348258706467661,0.009950248756218905,0.0456580563776581,0.19879995131143977,42.0,42.885572139303484,0.175,0.17868988391376472,0.0625,0.04539800995024876,0.9916409970238095,16.913658041622465,270.61852866595945,StarDisplay update,4.0
stardisplay,stardisplay,0.0,11.0,0.03305785123966942,21001,200,16,0.0,0.0099203222786429,1.984452736318408,0.07015189943560737,0.07015189943560737,0.9008685146980483,0.9008685146980483,0.10476131381967997,0.23596957465208765,0.14231083389025023,0.0,0.0024875621890547263,0.4067211055276382,0.4046875,1295,2.0391791044776117,4.7195273631840795,59.367836907939974,8.774875621890548,240,16,1.0745690000003378,0.0146875,0.015,0.9326120453419051,1.0,1.0,0.0,0.0,0.013681592039800995,0.986318407960199,2.548507462686567,2.548507462686567,4.183805230759397,0.006385096415715405,0.0,0.0,0.0,0.4536820862270401,22.0,0.6875,3.0,0.707089552238806,2.8059701492537314,2.5,2.5,1.0,0.0,1.0248756218905473,0.1691542288557214,0.1007162882882586,0.10064879852390345,40.0,40.776119402985074,0.16666666666666666,0.16990049751243808,0.0,0.060945273631840796,0.9951640624999999,18.897369409144222,302.35791054630755,StarDisplay update,4.0
stardisplay,stardisplay,0.0,11.0,0.03305785123966942,21002,200,16,0.0,0.009662213489144568,2.0438432835820897,0.09900300573676306,0.09900300573676306,1.5446123374567282,1.5446123374567282,0.14543029613270284,0.3672591344957685,0.12977092151184377,0.0,0.0021766169154228856,0.5292085427135679,0.5265625,1685,1.974813432835821,4.828669154228856,58.534452198147186,8.49129353233831,240,16,1.1317208000000392,0.0340625,0.0340625,0.9377345654355513,1.0,1.0,0.0,0.0,0.0006218905472636816,0.9993781094527363,2.666355721393035,2.666355721393035,4.106268474824292,0.015245724177587898,0.0,0.0,0.0,0.34051412068272735,22.0,0.5625,6.0,0.5851990049751243,6.024875621890548,2.6875,2.6875,1.0,0.0,0.9950248756218906,0.009950248756218905,0.4052855447244274,0.38631712072121754,43.0,42.66169154228856,0.17916666666666667,0.17775704809286927,0.0,0.0018656716417910447,0.9900819700600881,18.632094817022768,298.1135170723643,StarDisplay update,4.0
stardisplay,stardisplay,0.0,11.0,0.03305785123966942,21003,200,16,0.0,0.006085013307233564,1.7571517412935322,0.07119462163722735,0.07119462163722735,0.9051485026918962,0.9051485026918962,0.10776365515007008,0.284689850969291,0.19423095962971212,0.0,0.0037313432835820895,0.43027638190954776,0.428125,1370,2.273942786069652,5.581778606965174,70.96912997306973,6.814676616915423,240,16,1.0949228999998013,0.013125,0.013125,0.9941093327265645,1.0,1.0,0.0,0.0,0.0,1.0,2.191231343283582,2.191231343283582,4.649655021865755,0.003501909731696573,0.0,0.0,0.0,1.1185233099999297,22.0,0.375,6.0,0.40733830845771146,5.736318407960199,2.125,2.125,1.0,0.0,1.054726368159204,0.04975124378109453,0.3061578344429817,0.33105897160077996,34.0,35.059701492537314,0.14166666666666666,0.1460820895522386,0.0,0.022077114427860697,0.9961449652777777,22.59017568429047,361.44281094864755,StarDisplay update,4.0
stardisplay,stardisplay,0.0,11.0,0.03305785123966942,21004,200,16,0.0,0.010572380886889672,1.775497512437811,0.06131912308806527,0.06131912308806527,0.7240322104378059,0.7240322104378059,0.1021492436730552,0.28445180958876654,0.23085134031335858,0.0,0.003109452736318408,0.33542713567839194,0.33375,1068,2.256218905472637,5.383706467661692,68.66132264378129,6.409825870646766,240,16,1.1444067000011273,0.01625,0.01625,0.9881558628818393,1.0,1.0,0.0,0.0,0.014925373134328358,0.9850746268656716,2.138370646766169,2.138370646766169,4.611050782017424,0.004639065228525645,0.0,0.0,0.0,0.8973972123687735,22.0,0.6875,4.0,0.6781716417910447,3.716417910447761,2.0,2.0,1.0,0.0,1.0049751243781095,0.1044776119402985,0.051580034059302934,0.10357158119217623,32.0,34.21393034825871,0.13333333333333333,0.14255804311774412,0.0,0.034203980099502485,0.9943418673340552,21.855577795970554,349.68924473552886,StarDisplay update,4.0
stardisplay,stardisplay,0.0,11.0,0.03305785123966942,21005,200,16,0.0,0.011603901267102533,1.9076492537313432,0.07989892328897269,0.07989892328897269,1.0477584278778211,1.0477584278778211,0.1125669857888962,0.34328184841141834,0.21779782678646567,0.0,0.002798507462686567,0.4723618090452261,0.47,1504,2.1178482587064678,4.903296019900497,61.95382602098378,7.601990049751244,240,16,1.137104299999919,0.0178125,0.0178125,0.9148622183282393,1.0,1.0,0.0,0.0,0.017412935323383085,0.9825870646766169,2.368781094527363,2.368781094527363,4.342791174241127,0.011031812293288114,0.0,0.0,0.0,0.4151582614525761,22.0,0.625,4.0,0.6539179104477612,3.91044776119403,2.375,2.375,1.0,0.0,1.0149253731343284,0.03482587064676617,0.1497607705538768,0.1455763201821643,38.0,37.90049751243781,0.15833333333333333,0.1579187396351583,0.0,0.016791044776119403,0.9935450148809524,19.720515309389718,315.5282449502355,StarDisplay update,4.0
stardisplay,stardisplay,0.0,11.0,0.03305785123966942,21006,200,16,0.0,0.009370643603740876,1.7269900497512438,0.07789518618733167,0.07789518618733167,1.009740660924855,1.009740660924855,0.11549957228581238,0.30690364553731964,0.18528006732506622,0.0,0.003420398009950249,0.435929648241206,0.43375,1388,2.292910447761194,5.64863184079602,71.47315012345301,6.934701492537314,240,16,1.1318976000002294,0.024375,0.024375,0.9900984458472042,1.0,1.0,0.0,0.0,0.01927860696517413,0.9807213930348259,2.3411069651741294,2.3411069651741294,4.6928455920407,0.0062812128815157514,0.0,0.0,0.0,0.8622973900621688,22.0,0.9375,2.0,0.654228855721393,2.91044776119403,2.4375,2.4375,2.0,0.0,1.3980099502487562,0.0945273631840796,0.06869495893750942,0.06162991831962059,39.0,37.45771144278607,0.1625,0.1560737976782751,0.0625,0.02767412935323383,0.9898541666666668,22.750610280993314,364.009764495893,StarDisplay update,4.0
stardisplay,stardisplay,0.0,11.0,0.03305785123966942,21007,200,16,0.0,0.009961502581227556,1.8426616915422886,0.046073860481834546,0.046073860481834546,0.5277822104378059,0.5277822104378059,0.09538794133938547,0.30641738787573214,0.16713385807281997,0.0,0.003109452736318408,0.2346105527638191,0.2334375,747,2.183457711442786,5.016169154228856,64.85770864427936,5.9950248756218905,240,16,1.1553692000015872,0.014375,0.0146875,0.989402404540527,1.0,1.0,0.0,0.0,0.0,1.0,2.1218905472636815,2.1218905472636815,4.48069816498764,0.004926004287424688,0.0,0.0,0.0,1.3569756251328844,22.0,0.4375,4.0,0.4689054726368159,3.8407960199004973,2.0625,2.0625,1.0,0.0,1.0,0.03482587064676617,0.14050592441330462,0.12276231707219112,33.0,33.950248756218905,0.1375,0.14145936981757828,0.0,0.03700248756218905,0.9952730654761899,20.64484985670202,330.3175977072323,StarDisplay update,4.0
stardisplay,stardisplay,0.0,11.0,0.03305785123966942,21008,200,16,0.0,0.007879348566395295,1.8606965174129353,0.06083686838948545,0.06083686838948545,0.7773532782496715,0.7773532782496715,0.1043801468810633,0.3051018347060571,0.19826860721269277,0.0,0.0018656716417910447,0.28391959798994976,0.2825,904,2.156716417910448,5.132462686567164,64.57656099834374,8.652985074626866,240,16,1.0547451999991608,0.01125,0.01125,0.9908873511060189,1.0,1.0,0.0,0.0,0.03544776119402985,0.9645522388059702,2.237873134328358,2.237873134328358,4.40714903695533,0.007054907577970187,0.0,0.0,0.0,0.6607300382123379,22.0,0.6875,5.0,0.660136815920398,4.985074626865671,2.25,2.25,1.0,0.0,0.9800995024875622,0.04477611940298507,0.4459048365607594,0.37016414995800523,36.0,35.80597014925373,0.15,0.14919154228855666,0.0,0.005597014925373134,0.9955929309183376,20.555357781523412,328.8857245043746,StarDisplay update,4.0
stardisplay,stardisplay,0.0,11.0,0.03305785123966942,21009,200,16,0.0,0.00905147045879373,1.8215174129353233,0.09124471871568149,0.09124471871568149,1.2361243686707646,1.2361243686707646,0.12594492129971938,0.3263401410071741,0.1739808420583649,0.0,0.002798507462686567,0.5179020100502513,0.5153125,1649,2.1946517412935322,5.263681592039801,65.95786497326168,5.821517412935323,240,16,1.1138997999987623,0.0221875,0.0228125,0.9410253180048206,1.0,1.0,0.0,0.0,0.17350746268656717,0.8264925373134329,2.3268034825870645,2.3268034825870645,4.50523459185918,0.013145084869959326,0.0,0.0,0.0,0.48083284554533456,22.0,0.6875,4.0,0.5967039800995025,3.4477611940298507,2.1875,2.1875,1.0,0.0,1.1741293532338308,0.15422885572139303,0.04634080416721268,0.03743716059924693,35.0,37.22885572139303,0.14583333333333334,0.1551202321724706,0.0,0.030472636815920398,0.9887813067691119,20.99504049256476,335.92064788103613,StarDisplay update,4.0
stardisplay,stardisplay,0.0,11.0,0.03305785123966942,21010,200,16,0.0,0.008392520729078746,1.789179104477612,0.06585635015071338,0.06585635015071338,0.8338388347648319,0.8338388347648319,0.11645306910131721,0.33271295912199705,0.1579911388331972,0.0,0.003420398009950249,0.29930904522613067,0.2978125,953,2.2294776119402986,5.329601990049751,67.87519709532319,6.388059701492537,240,16,1.0873676000010164,0.0121875,0.0121875,0.9474168404593408,1.0,1.0,0.0,0.0,0.07866915422885572,0.9213308457711443,2.2347636815920398,2.2347636815920398,4.580174989180906,0.007983894033975088,0.0,0.0,0.0,0.5151493031049365,22.0,0.625,2.0,0.6194029850746269,2.288557213930348,2.25,2.25,2.0,1.0,1.7412935323383085,0.8208955223880597,0.08337456166775024,0.08721300664073348,36.0,35.756218905472636,0.15,0.14898424543946875,0.375,0.2960199004975124,0.9959694940476191,21.605346262114683,345.6855401938349,StarDisplay update,4.0
stardisplay,stardisplay,0.0,11.0,0.03305785123966942,21011,200,16,0.0,0.00904639355951135,1.7941542288557213,0.06981880392358673,0.06981880392358673,0.9393090365978289,0.9393090365978289,0.11680006723057575,0.2672708765072076,0.11243533575901586,0.0,0.003109452736318408,0.36432160804020103,0.3625,1160,2.220149253731343,5.3159203980099505,67.02066833494692,6.588308457711443,240,16,1.1233217000008153,0.0103125,0.0103125,0.9210359196128624,1.0,1.0,0.0,0.0,0.0,1.0,2.2705223880597014,2.2705223880597014,4.54785976026952,0.005666134203409963,0.0,0.0,0.0,1.2235668858471904,22.0,0.75,3.0,0.7273009950248757,3.0398009950248754,2.25,2.25,1.0,0.0,1.0099502487562189,0.03482587064676617,0.26530042056986247,0.24740340679503783,36.0,36.32835820895522,0.15,0.15136815920397953,0.0,0.022077114427860697,0.9967217261904762,21.333341309658536,341.3334609545366,StarDisplay update,4.0
stardisplay,stardisplay,0.0,11.0,0.03305785123966942,21012,200,16,0.0,0.009862216051188425,2.094216417910448,0.0855513693196972,0.0855513693196972,1.1829518035507953,1.1829518035507953,0.11921306780911795,0.43040581389646854,0.182337689661147,0.0,0.002798507462686567,0.5147613065326633,0.5121875,1639,1.9244402985074627,4.1986940298507465,53.304357299589114,7.873134328358209,240,16,1.104322700000921,0.015,0.015,0.9895712395203403,1.0,1.0,0.0,0.0,0.06840796019900497,0.931592039800995,2.539490049751244,2.539490049751244,3.979381478445428,0.020950231772716734,0.0,0.0,0.0,0.20073599867509997,22.0,0.5,3.0,0.47388059701492535,3.845771144278607,2.5,2.5,1.0,1.0,1.2885572139303483,0.6616915422885572,0.08297423840277224,0.11340426420220713,40.0,40.6318407960199,0.16666666666666666,0.16929933665008332,0.0,0.007462686567164179,0.9947386832194584,16.967303905132322,271.47686248211716,StarDisplay update,4.0
stardisplay,stardisplay,0.0,11.0,0.03305785123966942,21013,200,16,0.0,0.010416409701452817,1.7328980099502487,0.06927467069939364,0.06927467069939364,0.9037078191578136,0.9037078191578136,0.10824838628216184,0.23365585981814624,0.14735711987327046,0.0,0.002798507462686567,0.4043355325164939,0.4021875,1287,2.2863805970149254,5.568718905472637,70.2979854988683,6.541044776119403,240,16,1.0146439999989525,0.0109375,0.0109375,0.991461894443142,1.0,1.0,0.0,0.0,0.0,1.0,2.2829601990049753,2.2829601990049753,4.667079780234914,0.004134657999426782,0.0,0.0,0.0,1.3455570308847002,22.0,0.875,3.0,0.8582089552238806,3.0049751243781095,2.25,2.25,1.0,0.0,1.0248756218905473,0.024875621890547265,0.24272672796803074,0.2444229593217806,36.0,36.527363184079604,0.15,0.15219734660033113,0.0,0.010572139303482588,0.9960964781746031,22.37654376309454,358.0247002095126,StarDisplay update,4.0
stardisplay,stardisplay,0.0,11.0,0.03305785123966942,21014,200,16,0.0,0.008773670441468765,1.7860696517412935,0.0597783424608749,0.0597783424608749,0.8467255861107801,0.8467255861107801,0.10699170964288138,0.356387109262989,0.20087992871463578,0.0,0.002798507462686567,0.314070351758794,0.3125,1000,2.234452736318408,5.3445273631840795,67.85150568645204,6.718283582089552,240,16,1.0692807999985234,0.011875,0.011875,0.9884181892217155,1.0,1.0,0.0,0.0,0.012437810945273632,0.9875621890547264,2.2098880597014925,2.2098880597014925,4.5699763422277195,0.008691617805937234,0.0,0.0,0.0,1.2039289306467738,22.0,0.75,3.0,0.6943407960199005,3.4129353233830844,2.25,2.25,1.0,0.0,1.0049751243781095,0.014925373134328358,0.17375697842897728,0.15876229294130134,36.0,35.35820895522388,0.15,0.14732587064676564,0.0,0.012126865671641791,0.9957593005952381,21.597805052453374,345.564880839254,StarDisplay update,4.0
stardisplay,stardisplay,0.0,11.0,0.03305785123966942,21015,200,16,0.0,0.008015670692761073,1.9931592039800996,0.07282999983167326,0.07282999983167326,0.9648716765318731,0.9648716765318731,0.11361301438090142,0.2823960818598021,0.1496373852132373,0.0,0.002798507462686567,0.416143216080402,0.4140625,1325,2.0329601990049753,4.603233830845771,58.14274319448921,7.490049751243781,240,16,1.066103799999837,0.0125,0.0125,0.9617364682338944,1.0,1.0,0.0,0.0,0.0003109452736318408,0.9996890547263682,2.3606965174129355,2.3606965174129355,4.172565284058418,0.006754271272027806,0.0,0.0,0.0,1.8305239443952015,22.0,0.875,3.0,0.8560323383084577,3.0497512437810945,2.3125,2.3125,1.0,0.0,1.0696517412935322,0.03482587064676617,0.2517953014915575,0.22649167852481047,37.0,37.77114427860697,0.15416666666666667,0.15737976782752822,0.0,0.015236318407960199,0.9963180458178895,18.50740996865123,296.1185594984197,StarDisplay update,4.0
stardisplay,stardisplay,0.0,11.0,0.03305785123966942,21016,200,16,0.0,0.0080224170873174,1.8361318407960199,0.05827852600134243,0.05827852600134243,0.6895710678118655,0.6895710678118655,0.11450435796798,0.33702840088711683,0.23181356897106506,0.0,0.0037313432835820895,0.24937185929648242,0.248125,794,2.203047263681592,5.1806592039801,66.18282619016281,6.6299751243781095,240,16,1.151388099999167,0.0184375,0.0184375,0.965065569991363,1.0,1.0,0.0,0.0,0.012437810945273632,0.9875621890547264,2.2276119402985075,2.2276119402985075,4.5313651496581775,0.004098076375879267,0.0,0.0,0.0,0.7012109864309771,22.0,0.4375,4.0,0.4533582089552239,3.9950248756218905,2.1875,2.1875,1.0,0.0,1.0348258706467661,0.07960199004975124,0.06877743406355923,0.09497033783284636,35.0,35.64179104477612,0.14583333333333334,0.14850746268656673,0.0,0.024564676616915422,0.9936961805555555,21.066647871912327,337.06636595059723,StarDisplay update,4.0
stardisplay,stardisplay,0.0,11.0,0.03305785123966942,21017,200,16,0.0,0.009433622611189867,1.9804104477611941,0.08497801651742597,0.08497801651742597,1.0725677443437387,1.0725677443437387,0.11974903975831688,0.30789104164948894,0.12921400460384644,0.0,0.0021766169154228856,0.46608040201005024,0.46375,1484,2.043221393034826,4.581156716417911,57.334413947189844,7.829601990049751,240,16,1.1746456000000762,0.0109375,0.0109375,0.8883746934266799,1.0,1.0,0.0,0.0,0.013370646766169154,0.9866293532338308,2.5376243781094527,2.5376243781094527,4.190854323600084,0.009229912426041676,0.0,0.0,0.0,0.12936307426089327,22.0,0.5625,4.0,0.5425995024875622,4.2288557213930345,2.5,2.5,2.0,0.0,1.9502487562189055,0.014925373134328358,0.3705184446356061,0.3379898081924051,40.0,40.601990049751244,0.16666666666666666,0.16917495854063044,0.0,0.010261194029850746,0.9966684027777778,18.25011077794434,292.00177244710943,StarDisplay update,4.0
stardisplay,stardisplay,0.0,11.0,0.03305785123966942,21018,200,16,0.0,0.008529528868328702,2.0497512437810945,0.05728359098260254,0.05728359098260254,0.7523918557556426,0.7523918557556426,0.0920355801206081,0.24598577070607214,0.12506497363926636,0.0,0.0009328358208955224,0.3360552763819096,0.334375,1070,1.9564676616915422,4.237562189054726,53.44313423295845,6.732587064676617,240,16,1.0871354999981122,0.008125,0.008125,0.9169289553932949,1.0,1.0,0.0,0.0,0.3787313432835821,0.621268656716418,2.4835199004975124,2.4835199004975124,4.002807552888886,0.00869694003320493,0.0,0.0,0.0,0.49556736932840695,22.0,0.875,3.0,0.5481965174129353,4.014925373134329,2.5625,2.5625,1.0,0.0,0.9751243781094527,0.014925373134328358,0.10579399503214464,0.018365384111605796,41.0,39.7363184079602,0.17083333333333334,0.1655679933665013,0.0625,0.009950248756218905,0.9969260652938922,17.01147797499805,272.1836475999688,StarDisplay update,4.0
stardisplay,stardisplay,0.0,11.0,0.03305785123966942,21019,200,16,0.0,0.007413932783577417,1.6122512437810945,0.08523628545444474,0.08523628545444474,1.194246676531873,1.194246676531873,0.1267968614103728,0.26968322395262895,0.2179741838073315,0.0,0.0037313432835820895,0.47550251256281406,0.473125,1514,2.41386815920398,6.275808457711443,78.5393174758094,6.455845771144278,240,16,1.0945293000004312,0.0225,0.0225,0.9949636351745563,1.0,1.0,0.0,0.0,0.0,1.0,2.0628109452736316,2.0628109452736316,4.9290115454930445,0.003018804967228484,0.0,0.0,0.0,0.9815028259648905,22.0,0.75,5.0,0.740360696517413,4.91542288557214,2.0,2.0,1.0,0.0,1.0199004975124377,0.029850746268656716,0.2563758696857312,0.2611074857850327,32.0,33.004975124378106,0.13333333333333333,0.1375207296849085,0.0,0.01554726368159204,0.9902868303571433,24.99984120667749,399.99745930683986,StarDisplay update,4.0
stardisplay,stardisplay,0.0,14.0,0.02040816326530612,21000,200,16,0.0,0.01023713922703196,1.8796641791044777,0.08680518425309652,0.08680518425309652,1.2504719435676568,1.2504719435676568,0.11526466900767618,0.3612126263977301,0.11450211628425039,0.0,0.003109452736318408,0.5386306532663316,0.5359375,1715,2.120957711442786,5.087375621890548,64.48517440013757,6.768034825870647,240,16,1.1717628000005789,0.00625,0.00625,0.9251202080514859,1.0,1.0,0.0,0.0,0.02643034825870647,0.9735696517412935,2.355721393034826,2.355721393034826,4.364764745831041,0.024075540514187296,0.0,0.0,0.0,0.9990976085365746,28.0,0.375,4.0,0.375,4.08955223880597,2.4375,2.4375,1.0,0.0,0.9751243781094527,0.0,0.2940583874164112,0.19945928441217636,39.0,37.691542288557216,0.1625,0.15704809286898908,0.0625,0.03171641791044776,0.9973135106937925,20.52626852384968,328.4202963815949,StarDisplay update,4.0
