experiment,method,density,metric,mean,ci95_low,ci95_high,bootstrap_scheme,n_top_level,n_episodes,n_bootstrap
canonical_analytical_density,knn_k6,0.0330578512397,mean_degree,5.40450248756,5.32062422264,5.48286116294,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0330578512397,mean_probe_degree,6.31164179104,6.12234919154,6.50718594527,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0330578512397,mean_radius,8,8,8,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0330578512397,mean_radius_sq,64,64,64,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0330578512397,control_energy,0.0087501129196,0.00839665606598,0.00910168933085,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0330578512397,final_largest_scc_fraction,0.99625,0.98875,1,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0493827160494,final_fragmentation,0,0,0,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0493827160494,mean_fragmentation,0,0,0,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0493827160494,polar_order,0.989298140026,0.987690526799,0.990625313684,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0493827160494,mean_degree,5.97472014925,5.96359452736,5.98481996269,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0493827160494,mean_probe_degree,9.31605721393,9.1238420398,9.53465547264,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0493827160494,mean_radius,8,8,8,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0493827160494,mean_radius_sq,64,64,64,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0493827160494,control_energy,0.00863346779359,0.00826457273046,0.00898676918877,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0493827160494,final_largest_scc_fraction,1,1,1,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0816326530612,final_fragmentation,0,0,0,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0816326530612,mean_fragmentation,0,0,0,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0816326530612,polar_order,0.989725108381,0.988255635038,0.9910459642,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0816326530612,mean_degree,6,6,6,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0816326530612,mean_probe_degree,11.8552114428,11.6735544154,12.03310199,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0816326530612,mean_radius,7,7,7,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0816326530612,mean_radius_sq,49,49,49,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0816326530612,control_energy,0.00863940146659,0.00826819874165,0.00898962529215,episode,50,50,2000
canonical_analytical_density,knn_k6,0.0816326530612,final_largest_scc_fraction,1,1,1,episode,50,50,2000
canonical_analytical_density,knn_k8,0.00444444444444,final_fragmentation,0.26375,0.20875,0.31378125,episode,50,50,2000
canonical_analytical_density,knn_k8,0.00444444444444,mean_fragmentation,0.458072139303,0.425048973881,0.490678016169,episode,50,50,2000
canonical_analytical_density,knn_k8,0.00444444444444,polar_order,0.610469238231,0.563147183823,0.657285638607,episode,50,50,2000
canonical_analytical_density,knn_k8,0.00444444444444,mean_degree,1.73967661692,1.68191075871,1.79751710199,episode,50,50,2000
canonical_analytical_density,knn_k8,0.00444444444444,mean_probe_degree,1.73967661692,1.68492817164,1.79611038557,episode,50,50,2000
canonical_analytical_density,knn_k8,0.00444444444444,mean_radius,8,8,8,episode,50,50,2000
canonical_analytical_density,knn_k8,0.00444444444444,mean_radius_sq,64,64,64,episode,50,50,2000
canonical_analytical_density,knn_k8,0.00444444444444,control_energy,0.168052711018,0.141747283175,0.198368982002,episode,50,50,2000
canonical_analytical_density,knn_k8,0.00444444444444,final_largest_scc_fraction,0.73625,0.68375,0.7925,episode,50,50,2000
canonical_analytical_density,knn_k8,0.00756143667297,final_fragmentation,0.085,0.04371875,0.13375,episode,50,50,2000
canonical_analytical_density,knn_k8,0.00756143667297,mean_fragmentation,0.237425373134,0.19959965796,0.276195118159,episode,50,50,2000
canonical_analytical_density,knn_k8,0.00756143667297,polar_order,0.783466923336,0.735973558172,0.827882239528,episode,50,50,2000
canonical_analytical_density,knn_k8,0.00756143667297,mean_degree,2.29217661692,2.20441106965,2.38300497512,episode,50,50,2000
canonical_analytical_density,knn_k8,0.00756143667297,mean_probe_degree,2.29217661692,2.20677238806,2.37645677861,episode,50,50,2000
canonical_analytical_density,knn_k8,0.00756143667297,mean_radius,8,8,8,episode,50,50,2000
canonical_analytical_density,knn_k8,0.00756143667297,mean_radius_sq,64,64,64,episode,50,50,2000
canonical_analytical_density,knn_k8,0.00756143667297,control_energy,0.0612026519935,0.0492343939023,0.0740302336026,episode,50,50,2000
canonical_analytical_density,knn_k8,0.00756143667297,final_largest_scc_fraction,0.915,0.87,0.9575,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0123456790123,final_fragmentation,0.015,0,0.03875,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0123456790123,mean_fragmentation,0.0861131840796,0.0617403606965,0.11405130597,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0123456790123,polar_order,0.905426765787,0.878850635323,0.930610767063,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0123456790123,mean_degree,2.94337064677,2.82773631841,3.07627145522,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0123456790123,mean_probe_degree,2.94337064677,2.81942661692,3.07182089552,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0123456790123,mean_radius,8,8,8,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0123456790123,mean_radius_sq,64,64,64,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0123456790123,control_energy,0.0188412262959,0.0158574404736,0.022075951279,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0123456790123,final_largest_scc_fraction,0.985,0.96125,1,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0204081632653,final_fragmentation,0,0,0,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0204081632653,mean_fragmentation,0.00482587064677,0.00134934701493,0.0108373756219,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0204081632653,polar_order,0.975301733267,0.969156030565,0.980446713215,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0204081632653,mean_degree,4.14805348259,3.99426321517,4.30606856343,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0204081632653,mean_probe_degree,4.15518656716,4.00205503731,4.31173196517,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0204081632653,mean_radius,8,8,8,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0204081632653,mean_radius_sq,64,64,64,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0204081632653,control_energy,0.00974816227611,0.00926151450476,0.010220272595,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0204081632653,final_largest_scc_fraction,1,1,1,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0330578512397,final_fragmentation,0,0,0,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0330578512397,mean_fragmentation,0,0,0,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0330578512397,polar_order,0.988736540375,0.986683430729,0.990349033681,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0330578512397,mean_degree,6.11986940299,5.96237919776,6.26627021144,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0330578512397,mean_probe_degree,6.32705223881,6.11821455224,6.51965080846,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0330578512397,mean_radius,8,8,8,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0330578512397,mean_radius_sq,64,64,64,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0330578512397,control_energy,0.0086560058747,0.00830491055946,0.00900377732123,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0330578512397,final_largest_scc_fraction,1,1,1,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0493827160494,final_fragmentation,0,0,0,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0493827160494,mean_fragmentation,0,0,0,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0493827160494,polar_order,0.991008606652,0.989933480885,0.991916737077,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0493827160494,mean_degree,7.74338308458,7.70700777363,7.78081809701,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0493827160494,mean_probe_degree,9.30702736318,9.12382462687,9.51239054726,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0493827160494,mean_radius,8,8,8,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0493827160494,mean_radius_sq,64,64,64,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0493827160494,control_energy,0.0085337117587,0.00816914769757,0.00890118502799,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0493827160494,final_largest_scc_fraction,1,1,1,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0816326530612,final_fragmentation,0,0,0,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0816326530612,mean_fragmentation,0,0,0,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0816326530612,polar_order,0.991451669005,0.99055997015,0.992288919186,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0816326530612,mean_degree,8,8,8,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0816326530612,mean_probe_degree,11.8223258706,11.6406691542,11.9865547264,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0816326530612,mean_radius,7,7,7,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0816326530612,mean_radius_sq,49,49,49,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0816326530612,control_energy,0.00852165022228,0.00817438203351,0.00887168837398,episode,50,50,2000
canonical_analytical_density,knn_k8,0.0816326530612,final_largest_scc_fraction,1,1,1,episode,50,50,2000
formal_learned_density_ood,alf,0.0011,final_fragmentation,0.6975,0.67,0.72375,episode,50,50,2000
formal_learned_density_ood,alf,0.0011,polar_order,0.298053247606,0.255998725526,0.34191289041,episode,50,50,2000
formal_learned_density_ood,alf,0.0016,final_fragmentation,0.6,0.565,0.6325,episode,50,50,2000
formal_learned_density_ood,alf,0.0016,polar_order,0.354363991859,0.307584953803,0.403489296173,episode,50,50,2000
formal_learned_density_ood,alf,0.0025,final_fragmentation,0.45875,0.41625,0.5025,episode,50,50,2000
formal_learned_density_ood,alf,0.0025,polar_order,0.440109700469,0.389875829651,0.491372220107,episode,50,50,2000
formal_learned_density_ood,alf,0.0044,final_fragmentation,0.24625,0.19121875,0.30125,episode,50,50,2000
formal_learned_density_ood,alf,0.0044,polar_order,0.615043595424,0.569238302277,0.65933493252,episode,50,50,2000
formal_learned_density_ood,alf,0.0076,final_fragmentation,0.065,0.03125,0.105,episode,50,50,2000
formal_learned_density_ood,alf,0.0076,polar_order,0.780799791724,0.735246668854,0.824711190372,episode,50,50,2000
formal_learned_density_ood,alf,0.0123,final_fragmentation,0.0025,0,0.0075,episode,50,50,2000
formal_learned_density_ood,alf,0.0123,polar_order,0.904328979713,0.874341645889,0.929659456192,episode,50,50,2000
formal_learned_density_ood,alf,0.0204,final_fragmentation,0,0,0,episode,50,50,2000
formal_learned_density_ood,alf,0.0204,polar_order,0.9693110202,0.956216184768,0.979140439909,episode,50,50,2000
formal_learned_density_ood,alf,0.0331,final_fragmentation,0,0,0,episode,50,50,2000
formal_learned_density_ood,alf,0.0331,polar_order,0.986339926373,0.983481584333,0.98883518037,episode,50,50,2000
formal_learned_density_ood,alf,0.0494,final_fragmentation,0,0,0,episode,50,50,2000
formal_learned_density_ood,alf,0.0494,polar_order,0.98928656051,0.987398352509,0.990819847107,episode,50,50,2000
formal_learned_density_ood,alf,0.0816,final_fragmentation,0,0,0,episode,50,50,2000
formal_learned_density_ood,alf,0.0816,polar_order,0.990333277226,0.989004253642,0.991403874344,episode,50,50,2000
formal_learned_density_ood,analytical_fixed,0.0011,final_fragmentation,0.80125,0.78375,0.8175,episode,50,50,2000
formal_learned_density_ood,analytical_fixed,0.0011,polar_order,0.265116477789,0.228017041593,0.302279224547,episode,50,50,2000
formal_learned_density_ood,analytical_fixed,0.0016,final_fragmentation,0.75875,0.7375,0.77625,episode,50,50,2000
formal_learned_density_ood,analytical_fixed,0.0016,polar_order,0.28476992864,0.244618756244,0.328897157103,episode,50,50,2000
formal_learned_density_ood,analytical_fixed,0.0025,final_fragmentation,0.69375,0.66625,0.71875,episode,50,50,2000
formal_learned_density_ood,analytical_fixed,0.0025,polar_order,0.329409913102,0.286765322927,0.376977421283,episode,50,50,2000
formal_learned_density_ood,analytical_fixed,0.0044,final_fragmentation,0.57625,0.5425,0.6075,episode,50,50,2000
formal_learned_density_ood,analytical_fixed,0.0044,polar_order,0.3724437762,0.328000946863,0.416641114026,episode,50,50,2000
formal_learned_density_ood,analytical_fixed,0.0076,final_fragmentation,0.42125,0.37375,0.4675,episode,50,50,2000
formal_learned_density_ood,analytical_fixed,0.0076,polar_order,0.479347800483,0.428387385906,0.528860502252,episode,50,50,2000
formal_learned_density_ood,analytical_fixed,0.0123,final_fragmentation,0.265,0.21125,0.3225,episode,50,50,2000
formal_learned_density_ood,analytical_fixed,0.0123,polar_order,0.597805809722,0.541386447351,0.650319489684,episode,50,50,2000
formal_learned_density_ood,analytical_fixed,0.0204,final_fragmentation,0.11875,0.07496875,0.16628125,episode,50,50,2000
formal_learned_density_ood,analytical_fixed,0.0204,polar_order,0.770321449346,0.730215731341,0.8104433305,episode,50,50,2000
formal_learned_density_ood,analytical_fixed,0.0331,final_fragmentation,0.03375,0.0075,0.065,episode,50,50,2000
formal_learned_density_ood,analytical_fixed,0.0331,polar_order,0.860828081671,0.817963644369,0.894853892965,episode,50,50,2000
formal_learned_density_ood,analytical_fixed,0.0494,final_fragmentation,0,0,0,episode,50,50,2000
formal_learned_density_ood,analytical_fixed,0.0494,polar_order,0.935255760546,0.914558593393,0.952884774593,episode,50,50,2000
formal_learned_density_ood,analytical_fixed,0.0816,final_fragmentation,0,0,0,episode,50,50,2000
formal_learned_density_ood,analytical_fixed,0.0816,polar_order,0.979414083591,0.974837645334,0.983473815814,episode,50,50,2000
formal_learned_density_ood,sac_adaptive,0.0011,final_fragmentation,0.39275,0.18423125,0.59550625,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive,0.0011,polar_order,0.672289445178,0.572237023491,0.784439363791,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive,0.0016,final_fragmentation,0.3155,0.0972375,0.5360125,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive,0.0016,polar_order,0.677758948035,0.586437065127,0.787959919047,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive,0.0025,final_fragmentation,0.189,0.043425,0.35351875,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive,0.0025,polar_order,0.674833407146,0.577038836953,0.782994949858,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive,0.0044,final_fragmentation,0.14025,0.008,0.27975,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive,0.0044,polar_order,0.705784931304,0.610072010301,0.821975389868,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive,0.0076,final_fragmentation,0.14275,0.01725,0.28426875,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive,0.0076,polar_order,0.707593178214,0.559715145174,0.856775259199,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive,0.0123,final_fragmentation,0.15725,0.0264875,0.29378125,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive,0.0123,polar_order,0.705690138561,0.545605281762,0.866278368187,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive,0.0204,final_fragmentation,0.1325,0.0115,0.26776875,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive,0.0204,polar_order,0.711038931983,0.54650313103,0.878369697474,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive,0.0331,final_fragmentation,0.0985,0,0.23650625,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive,0.0331,polar_order,0.717829124994,0.552250919289,0.886599946407,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive,0.0494,final_fragmentation,0.07025,0.01325,0.16376875,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive,0.0494,polar_order,0.723469005604,0.548159935189,0.898399049525,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive,0.0816,final_fragmentation,0.0175,0.00524375,0.0315,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive,0.0816,polar_order,0.887504956536,0.77811125403,0.960248841034,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive_hysteresis,0.0011,final_fragmentation,0.5335,0.342975,0.6675125,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive_hysteresis,0.0011,polar_order,0.668668279701,0.506398280621,0.762231221317,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive_hysteresis,0.0016,final_fragmentation,0.45475,0.2985,0.60000625,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive_hysteresis,0.0016,polar_order,0.673394755197,0.508905234654,0.764729895114,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive_hysteresis,0.0025,final_fragmentation,0.34375,0.1864625,0.496775,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive_hysteresis,0.0025,polar_order,0.678000519656,0.506849390768,0.7831663652,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive_hysteresis,0.0044,final_fragmentation,0.20675,0.117,0.3145125,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive_hysteresis,0.0044,polar_order,0.750525046028,0.694530625302,0.817674226893,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive_hysteresis,0.0076,final_fragmentation,0.14325,0.05424375,0.26625,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive_hysteresis,0.0076,polar_order,0.794782149471,0.740921838368,0.860695987891,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive_hysteresis,0.0123,final_fragmentation,0.16925,0.072,0.28375,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive_hysteresis,0.0123,polar_order,0.822409686601,0.757323836995,0.886176517793,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive_hysteresis,0.0204,final_fragmentation,0.15425,0.05924375,0.26525625,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive_hysteresis,0.0204,polar_order,0.83458106264,0.755130825132,0.913365986341,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive_hysteresis,0.0331,final_fragmentation,0.1465,0.052475,0.26325625,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive_hysteresis,0.0331,polar_order,0.815712034725,0.695748284596,0.919207096414,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive_hysteresis,0.0494,final_fragmentation,0.0885,0.03549375,0.1505,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive_hysteresis,0.0494,polar_order,0.825375456848,0.720494229417,0.92542969015,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive_hysteresis,0.0816,final_fragmentation,0.116,0.0715,0.1675125,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_adaptive_hysteresis,0.0816,polar_order,0.938942708307,0.894621538298,0.964479631905,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_fixed,0.0011,final_fragmentation,0.86,0.826,0.89475,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_fixed,0.0011,polar_order,0.857135937954,0.804647334932,0.907786892414,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_fixed,0.0016,final_fragmentation,0.82075,0.74123125,0.8845,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_fixed,0.0016,polar_order,0.868318765724,0.797651075578,0.932155341234,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_fixed,0.0025,final_fragmentation,0.7465,0.5462375,0.875,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_fixed,0.0025,polar_order,0.870864013568,0.785724531959,0.941174721096,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_fixed,0.0044,final_fragmentation,0.66575,0.3367375,0.8755125,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_fixed,0.0044,polar_order,0.885989809411,0.79736982866,0.954985672741,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_fixed,0.0076,final_fragmentation,0.636,0.3025,0.85625625,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_fixed,0.0076,polar_order,0.888878135616,0.771413080031,0.963654532701,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_fixed,0.0123,final_fragmentation,0.61425,0.28623125,0.84750625,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_fixed,0.0123,polar_order,0.892150948052,0.757482743672,0.968446627982,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_fixed,0.0204,final_fragmentation,0.5555,0.25468125,0.78675625,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_fixed,0.0204,polar_order,0.895539441284,0.756794559966,0.971422295018,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_fixed,0.0331,final_fragmentation,0.46425,0.21073125,0.65425,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_fixed,0.0331,polar_order,0.900489623925,0.765925575067,0.972953892415,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_fixed,0.0494,final_fragmentation,0.34175,0.16049375,0.49300625,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_fixed,0.0494,polar_order,0.89806449656,0.756660626631,0.972796010915,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_fixed,0.0816,final_fragmentation,0.07675,0.02375,0.13125625,policy_seed_then_episode,5,250,2000
formal_learned_density_ood,sac_fixed,0.0816,polar_order,0.961566061719,0.953634832123,0.970468768402,policy_seed_then_episode,5,250,2000
