ci95_high,ci95_low,density,mean_radius,method,method_label,n_bootstrap,n_seeds,step
6.904057606658153,6.755999869349745,0.012345679012345678,6.831877526333509,crdf,Current-radius feedback,2000,50,81
6.904876981093849,6.757799744647619,0.012345679012345678,6.833007964119933,crdf,Current-radius feedback,2000,50,82
6.903592582283467,6.757473221103263,0.012345679012345678,6.831162865301255,crdf,Current-radius feedback,2000,50,83
6.902536888770351,6.754134939656847,0.012345679012345678,6.831843167030384,crdf,Current-radius feedback,2000,50,84
6.897335964699277,6.759329504948051,0.012345679012345678,6.829228670100494,crdf,Current-radius feedback,2000,50,85
6.903279645223967,6.756279917593357,0.012345679012345678,6.829139922614677,crdf,Current-radius feedback,2000,50,86
6.895804878563948,6.747113038019105,0.012345679012345678,6.8265383500550865,crdf,Current-radius feedback,2000,50,87
6.898996585222926,6.752513854194357,0.012345679012345678,6.826637898987794,crdf,Current-radius feedback,2000,50,88
6.900271342327658,6.748298851274341,0.012345679012345678,6.82633538798485,crdf,Current-radius feedback,2000,50,89
6.893779407833251,6.747662283350355,0.012345679012345678,6.823053757772918,crdf,Current-radius feedback,2000,50,90
6.894552607323202,6.749284688243596,0.012345679012345678,6.822840681815985,crdf,Current-radius feedback,2000,50,91
6.891727406881217,6.7501202566162695,0.012345679012345678,6.822624999311408,crdf,Current-radius feedback,2000,50,92
6.895007931967281,6.743558125205549,0.012345679012345678,6.820718372037136,crdf,Current-radius feedback,2000,50,93
6.893367435252082,6.75132802037389,0.012345679012345678,6.822126976650086,crdf,Current-radius feedback,2000,50,94
6.890990168371085,6.74660280594707,0.012345679012345678,6.819038871967661,crdf,Current-radius feedback,2000,50,95
6.891272668005734,6.74505774297692,0.012345679012345678,6.818993999490591,crdf,Current-radius feedback,2000,50,96
6.891343134333053,6.744238533661215,0.012345679012345678,6.817419456528933,crdf,Current-radius feedback,2000,50,97
6.8920487067002485,6.742339997041626,0.012345679012345678,6.818029535307571,crdf,Current-radius feedback,2000,50,98
6.884807273162441,6.746917102277442,0.012345679012345678,6.815881467102258,crdf,Current-radius feedback,2000,50,99
6.8914430012637675,6.740405736657366,0.012345679012345678,6.8151346390990355,crdf,Current-radius feedback,2000,50,100
6.883941867007624,6.743610679338586,0.012345679012345678,6.815432259475763,crdf,Current-radius feedback,2000,50,101
6.8852435410086,6.73886287962174,0.012345679012345678,6.814570869330628,crdf,Current-radius feedback,2000,50,102
6.885947239225672,6.74122602949227,0.012345679012345678,6.814541815278847,crdf,Current-radius feedback,2000,50,103
6.882824698874663,6.742443482814663,0.012345679012345678,6.8131587390893955,crdf,Current-radius feedback,2000,50,104
6.882630295131453,6.736005513328012,0.012345679012345678,6.81139489026003,crdf,Current-radius feedback,2000,50,105
6.882490546733907,6.740289326193424,0.012345679012345678,6.812995053229863,crdf,Current-radius feedback,2000,50,106
6.881840950235169,6.736304377694145,0.012345679012345678,6.812015264453359,crdf,Current-radius feedback,2000,50,107
6.88233935831432,6.736516419289861,0.012345679012345678,6.811843961124046,crdf,Current-radius feedback,2000,50,108
6.87688765624732,6.735671001191426,0.012345679012345678,6.808135927932056,crdf,Current-radius feedback,2000,50,109
6.882014078894995,6.737402665136356,0.012345679012345678,6.811634919516624,crdf,Current-radius feedback,2000,50,110
6.878929964572546,6.732199526106634,0.012345679012345678,6.806544623312065,crdf,Current-radius feedback,2000,50,111
6.881705056005124,6.7344916142706825,0.012345679012345678,6.808972594248272,crdf,Current-radius feedback,2000,50,112
6.88093894606426,6.7372093421007735,0.012345679012345678,6.806648339859087,crdf,Current-radius feedback,2000,50,113
6.87953690075855,6.73148055428088,0.012345679012345678,6.8081909079064555,crdf,Current-radius feedback,2000,50,114
6.878259141452389,6.731486993058142,0.012345679012345678,6.806346280339015,crdf,Current-radius feedback,2000,50,115
6.8797290404412115,6.735059303108511,0.012345679012345678,6.807487144763322,crdf,Current-radius feedback,2000,50,116
6.874008871105648,6.730146421582711,0.012345679012345678,6.804388473655429,crdf,Current-radius feedback,2000,50,117
6.878257109821198,6.733685433969477,0.012345679012345678,6.804917058466535,crdf,Current-radius feedback,2000,50,118
6.876735446790365,6.729251118130901,0.012345679012345678,6.803359083573747,crdf,Current-radius feedback,2000,50,119
6.875589892814892,6.732867598693222,0.012345679012345678,6.80479306163258,crdf,Current-radius feedback,2000,50,120
6.872745281446584,6.73222643017075,0.012345679012345678,6.803308120958872,crdf,Current-radius feedback,2000,50,121
6.875760932536756,6.72564244412508,0.012345679012345678,6.803120162140224,crdf,Current-radius feedback,2000,50,122
6.870222586297866,6.728285962197127,0.012345679012345678,6.801315009065038,crdf,Current-radius feedback,2000,50,123
6.871425358764866,6.72864301867572,0.012345679012345678,6.802467384242644,crdf,Current-radius feedback,2000,50,124
6.875238592049189,6.728125140376349,0.012345679012345678,6.801608146233354,crdf,Current-radius feedback,2000,50,125
6.87298117914289,6.726590878685328,0.012345679012345678,6.800765041705886,crdf,Current-radius feedback,2000,50,126
6.867606575643904,6.728036397375375,0.012345679012345678,6.801020393902436,crdf,Current-radius feedback,2000,50,127
6.870852271694395,6.730803738267607,0.012345679012345678,6.799653362310771,crdf,Current-radius feedback,2000,50,128
6.870183107062603,6.7252250715905975,0.012345679012345678,6.7995172548160046,crdf,Current-radius feedback,2000,50,129
6.865291155851862,6.724814885709188,0.012345679012345678,6.7984720611773195,crdf,Current-radius feedback,2000,50,130
6.870214349293154,6.725230314266859,0.012345679012345678,6.798735764930708,crdf,Current-radius feedback,2000,50,131
6.868457341059313,6.723162306404653,0.012345679012345678,6.798065826203632,crdf,Current-radius feedback,2000,50,132
6.866459317385816,6.719556557782488,0.012345679012345678,6.797563585191446,crdf,Current-radius feedback,2000,50,133
6.866606576194122,6.726292929037085,0.012345679012345678,6.796567742779226,crdf,Current-radius feedback,2000,50,134
6.8702329224355445,6.722164392997123,0.012345679012345678,6.795927095196016,crdf,Current-radius feedback,2000,50,135
6.870825790715757,6.724184693224476,0.012345679012345678,6.795859509109907,crdf,Current-radius feedback,2000,50,136
6.863275503770321,6.7197986579776146,0.012345679012345678,6.7949718476484335,crdf,Current-radius feedback,2000,50,137
6.863539249281329,6.721517229533924,0.012345679012345678,6.794683342409623,crdf,Current-radius feedback,2000,50,138
6.863806141359607,6.722057259651396,0.012345679012345678,6.793221099149974,crdf,Current-radius feedback,2000,50,139
6.863124177532554,6.718510958036911,0.012345679012345678,6.7944132162324795,crdf,Current-radius feedback,2000,50,140
6.866101329122885,6.725545872997748,0.012345679012345678,6.795379612938563,crdf,Current-radius feedback,2000,50,141
6.864864093703192,6.722591866591987,0.012345679012345678,6.794694944477424,crdf,Current-radius feedback,2000,50,142
6.862705050882134,6.718979836942835,0.012345679012345678,6.793774904376677,crdf,Current-radius feedback,2000,50,143
6.860831911793887,6.718842247350932,0.012345679012345678,6.793286862882111,crdf,Current-radius feedback,2000,50,144
6.862077870496422,6.723118160232998,0.012345679012345678,6.793779078602557,crdf,Current-radius feedback,2000,50,145
6.865329211809955,6.719089242939046,0.012345679012345678,6.793036966717315,crdf,Current-radius feedback,2000,50,146
6.860327561546002,6.722490352732062,0.012345679012345678,6.794495543969174,crdf,Current-radius feedback,2000,50,147
6.8653829079759525,6.718862256935107,0.012345679012345678,6.794935189881407,crdf,Current-radius feedback,2000,50,148
6.864263198665637,6.720582579736236,0.012345679012345678,6.793428889491282,crdf,Current-radius feedback,2000,50,149
6.867006567677443,6.714027108289049,0.012345679012345678,6.792305576504178,crdf,Current-radius feedback,2000,50,150
6.862907138010808,6.719909279478493,0.012345679012345678,6.791210042671249,crdf,Current-radius feedback,2000,50,151
6.86251723924457,6.712331637074555,0.012345679012345678,6.791819320090679,crdf,Current-radius feedback,2000,50,152
6.865132609343587,6.716467937527923,0.012345679012345678,6.791964352641782,crdf,Current-radius feedback,2000,50,153
6.867857730750337,6.718398751843799,0.012345679012345678,6.792210347605382,crdf,Current-radius feedback,2000,50,154
6.860072812861318,6.716652285665389,0.012345679012345678,6.789814213031908,crdf,Current-radius feedback,2000,50,155
6.859039130619399,6.713101771301146,0.012345679012345678,6.791910945277805,crdf,Current-radius feedback,2000,50,156
6.861731914919419,6.714553757767942,0.012345679012345678,6.791096188930959,crdf,Current-radius feedback,2000,50,157
6.859315807810183,6.714204916492545,0.012345679012345678,6.7916064278168475,crdf,Current-radius feedback,2000,50,158
6.85768907427991,6.715462789274192,0.012345679012345678,6.788554008328726,crdf,Current-radius feedback,2000,50,159
6.8672351045745135,6.719713377725237,0.012345679012345678,6.791186248495287,crdf,Current-radius feedback,2000,50,160
6.860845533579194,6.714843198934463,0.012345679012345678,6.790074744510117,crdf,Current-radius feedback,2000,50,161
6.8629567401151075,6.715325063811793,0.012345679012345678,6.790295851851482,crdf,Current-radius feedback,2000,50,162
6.859494262404453,6.718708866068925,0.012345679012345678,6.789172581542118,crdf,Current-radius feedback,2000,50,163
6.8605642288591655,6.712415777549725,0.012345679012345678,6.789473257378244,crdf,Current-radius feedback,2000,50,164
6.86187782838825,6.715239451615478,0.012345679012345678,6.78811683249179,crdf,Current-radius feedback,2000,50,165
6.86096541292174,6.719047123269849,0.012345679012345678,6.790628829859408,crdf,Current-radius feedback,2000,50,166
6.859981463792911,6.7102655833057,0.012345679012345678,6.787163215808549,crdf,Current-radius feedback,2000,50,167
6.855920774852803,6.7144866476533736,0.012345679012345678,6.788495013159444,crdf,Current-radius feedback,2000,50,168
6.8572251627523775,6.716373739486139,0.012345679012345678,6.788014850644697,crdf,Current-radius feedback,2000,50,169
6.8601898063831195,6.714614947870742,0.012345679012345678,6.788263126483663,crdf,Current-radius feedback,2000,50,170
6.859487538285402,6.7125646094606015,0.012345679012345678,6.788197329942221,crdf,Current-radius feedback,2000,50,171
6.853711364018241,6.709159078242498,0.012345679012345678,6.786724099295584,crdf,Current-radius feedback,2000,50,172
6.857321585150661,6.7067619699039565,0.012345679012345678,6.788055526287012,crdf,Current-radius feedback,2000,50,173
6.856626728172,6.711875339240345,0.012345679012345678,6.787097611618109,crdf,Current-radius feedback,2000,50,174
6.852719749264225,6.711975104765888,0.012345679012345678,6.786340969244505,crdf,Current-radius feedback,2000,50,175
6.858047383979751,6.712112347796417,0.012345679012345678,6.788204845473517,crdf,Current-radius feedback,2000,50,176
6.85564046539368,6.7123179830319275,0.012345679012345678,6.785897029910036,crdf,Current-radius feedback,2000,50,177
6.856902445209111,6.710913727725767,0.012345679012345678,6.785925178247401,crdf,Current-radius feedback,2000,50,178
6.856365444027784,6.707798918231343,0.012345679012345678,6.785750395258008,crdf,Current-radius feedback,2000,50,179
6.856330594309815,6.712664024329054,0.012345679012345678,6.786616392622249,crdf,Current-radius feedback,2000,50,180
6.857271996646961,6.709422732839877,0.012345679012345678,6.785460273011086,crdf,Current-radius feedback,2000,50,181
6.857684482459043,6.712670456382397,0.012345679012345678,6.784881562041648,crdf,Current-radius feedback,2000,50,182
6.856331385929125,6.711084141492555,0.012345679012345678,6.785786512294461,crdf,Current-radius feedback,2000,50,183
6.856995215299597,6.706942542686835,0.012345679012345678,6.785178825818989,crdf,Current-radius feedback,2000,50,184
6.856526115889513,6.710344024431186,0.012345679012345678,6.7855966318106535,crdf,Current-radius feedback,2000,50,185
6.85529676016044,6.71114287474461,0.012345679012345678,6.786472963759592,crdf,Current-radius feedback,2000,50,186
6.855360591662201,6.71170877042601,0.012345679012345678,6.786408854620231,crdf,Current-radius feedback,2000,50,187
6.85695397543277,6.709474473341929,0.012345679012345678,6.784741140165831,crdf,Current-radius feedback,2000,50,188
6.85550423895746,6.708892664498428,0.012345679012345678,6.78428535909761,crdf,Current-radius feedback,2000,50,189
6.85571939685953,6.710745831429793,0.012345679012345678,6.785416974167801,crdf,Current-radius feedback,2000,50,190
6.854747807656393,6.707461540822235,0.012345679012345678,6.783665978447401,crdf,Current-radius feedback,2000,50,191
6.853086084479977,6.708078514585173,0.012345679012345678,6.783877991680304,crdf,Current-radius feedback,2000,50,192
6.855005172265887,6.709281522176557,0.012345679012345678,6.78465412442646,crdf,Current-radius feedback,2000,50,193
6.853250133743114,6.709441195771216,0.012345679012345678,6.785365448103728,crdf,Current-radius feedback,2000,50,194
6.8545309695605665,6.705324038665395,0.012345679012345678,6.7825570626843135,crdf,Current-radius feedback,2000,50,195
6.853188835858613,6.707793749577731,0.012345679012345678,6.782517283955603,crdf,Current-radius feedback,2000,50,196
6.859758132651288,6.709789325717663,0.012345679012345678,6.785755154179176,crdf,Current-radius feedback,2000,50,197
6.85581776045547,6.709868486569999,0.012345679012345678,6.78473663858681,crdf,Current-radius feedback,2000,50,198
6.8575001531073045,6.7106516950654616,0.012345679012345678,6.78450338069315,crdf,Current-radius feedback,2000,50,199
6.856440569942305,6.710789222638565,0.012345679012345678,6.783354698678693,crdf,Current-radius feedback,2000,50,200
7.904878036686951,7.840503565909661,0.012345679012345678,7.872816678238256,crmf,Current-radius multiplicative,2000,50,0
7.913385775192404,7.8554056439829125,0.012345679012345678,7.884719665321543,crmf,Current-radius multiplicative,2000,50,1
7.921436352807143,7.868326437668691,0.012345679012345678,7.895463991280179,crmf,Current-radius multiplicative,2000,50,2
7.929401093899377,7.880592963686675,0.012345679012345678,7.905189197085285,crmf,Current-radius multiplicative,2000,50,3
7.936207448771285,7.892623323102356,0.012345679012345678,7.914019785167287,crmf,Current-radius multiplicative,2000,50,4
7.94059376562062,7.900007093623094,0.012345679012345678,7.922057079607571,crmf,Current-radius multiplicative,2000,50,5
7.946935911054854,7.909439630414083,0.012345679012345678,7.9293903602962175,crmf,Current-radius multiplicative,2000,50,6
7.952371889059121,7.91841017509437,0.012345679012345678,7.935964699594339,crmf,Current-radius multiplicative,2000,50,7
7.955954479875536,7.926757978192458,0.012345679012345678,7.941895901884524,crmf,Current-radius multiplicative,2000,50,8
7.960941796146059,7.933302613284834,0.012345679012345678,7.947227464995733,crmf,Current-radius multiplicative,2000,50,9
7.963902787282702,7.939488883099779,0.012345679012345678,7.952019401203372,crmf,Current-radius multiplicative,2000,50,10
7.967540750026984,7.94462388702371,0.012345679012345678,7.956177361396133,crmf,Current-radius multiplicative,2000,50,11
7.970000296527416,7.949203417668167,0.012345679012345678,7.959973044804634,crmf,Current-radius multiplicative,2000,50,12
7.97269493485976,7.953795998405618,0.012345679012345678,7.963338177048023,crmf,Current-radius multiplicative,2000,50,13
7.974644312822392,7.957730709752396,0.012345679012345678,7.966353749131251,crmf,Current-radius multiplicative,2000,50,14
7.976925886186926,7.9611509032056365,0.012345679012345678,7.969128839974449,crmf,Current-radius multiplicative,2000,50,15
7.979007839951888,7.96337481180758,0.012345679012345678,7.971585700986853,crmf,Current-radius multiplicative,2000,50,16
7.9806415683500695,7.966276156526262,0.012345679012345678,7.973723422316877,crmf,Current-radius multiplicative,2000,50,17
7.982088494709185,7.968724990605145,0.012345679012345678,7.9756273273569285,crmf,Current-radius multiplicative,2000,50,18
7.983632939215557,7.970898346202762,0.012345679012345678,7.9774005896140405,crmf,Current-radius multiplicative,2000,50,19
7.984878172610931,7.972928355559207,0.012345679012345678,7.978990055052991,crmf,Current-radius multiplicative,2000,50,20
7.985881011858605,7.974171492257729,0.012345679012345678,7.9804141513543865,crmf,Current-radius multiplicative,2000,50,21
7.987240074402093,7.97584779783804,0.012345679012345678,7.981689463074719,crmf,Current-radius multiplicative,2000,50,22
7.98798644657702,7.976659207311249,0.012345679012345678,7.982830915961418,crmf,Current-radius multiplicative,2000,50,23
7.988732668602444,7.978178577534056,0.012345679012345678,7.983851942836374,crmf,Current-radius multiplicative,2000,50,24
7.9896437926118935,7.9789153623052,0.012345679012345678,7.984798687435903,crmf,Current-radius multiplicative,2000,50,25
7.990627188560796,7.9796708041750595,0.012345679012345678,7.985680261631516,crmf,Current-radius multiplicative,2000,50,26
7.991365527785058,7.980472209813372,0.012345679012345678,7.98639949850734,crmf,Current-radius multiplicative,2000,50,27
7.9919467262351,7.981341447716895,0.012345679012345678,7.987113573605785,crmf,Current-radius multiplicative,2000,50,28
7.992554303354878,7.981980035602277,0.012345679012345678,7.987756241194387,crmf,Current-radius multiplicative,2000,50,29
7.993136387013599,7.982857952396759,0.012345679012345678,7.988334642024127,crmf,Current-radius multiplicative,2000,50,30
7.993518870687326,7.9834064135071,0.012345679012345678,7.988855202770895,crmf,Current-radius multiplicative,2000,50,31
7.994142996194825,7.983734989818748,0.012345679012345678,7.989323707442985,crmf,Current-radius multiplicative,2000,50,32
7.994574653818579,7.98420747553251,0.012345679012345678,7.989679020613518,crmf,Current-radius multiplicative,2000,50,33
7.9947164256584236,7.9841993398731255,0.012345679012345678,7.99005850939791,crmf,Current-radius multiplicative,2000,50,34
7.995062920916414,7.984666505151951,0.012345679012345678,7.990400049303864,crmf,Current-radius multiplicative,2000,50,35
7.995235338259081,7.985191610026152,0.012345679012345678,7.990707435219223,crmf,Current-radius multiplicative,2000,50,36
7.995728370802393,7.98543279299,0.012345679012345678,7.990984082543045,crmf,Current-radius multiplicative,2000,50,37
7.996010012107191,7.985565976651083,0.012345679012345678,7.991233065134486,crmf,Current-radius multiplicative,2000,50,38
7.996124899416091,7.9858262119460015,0.012345679012345678,7.991384066016208,crmf,Current-radius multiplicative,2000,50,39
7.996531782787738,7.9852864575462625,0.012345679012345678,7.991513200597008,crmf,Current-radius multiplicative,2000,50,40
7.996496665790872,7.9858699998740965,0.012345679012345678,7.991694708906168,crmf,Current-radius multiplicative,2000,50,41
7.996710396833121,7.985591394831319,0.012345679012345678,7.991712433542453,crmf,Current-radius multiplicative,2000,50,42
7.99672236700539,7.985869539518412,0.012345679012345678,7.991787986184456,crmf,Current-radius multiplicative,2000,50,43
7.996756103482436,7.986119587397021,0.012345679012345678,7.991920305741834,crmf,Current-radius multiplicative,2000,50,44
7.99683766279578,7.986005168388286,0.012345679012345678,7.991968454412041,crmf,Current-radius multiplicative,2000,50,45
7.997093004335905,7.985885257722116,0.012345679012345678,7.992075633253518,crmf,Current-radius multiplicative,2000,50,46
7.997361373571835,7.986204397242601,0.012345679012345678,7.992101681503699,crmf,Current-radius multiplicative,2000,50,47
7.997256076673484,7.986186199095845,0.012345679012345678,7.992188496365295,crmf,Current-radius multiplicative,2000,50,48
7.997362354660079,7.9865618257763185,0.012345679012345678,7.9922666297407305,crmf,Current-radius multiplicative,2000,50,49
7.997391802206519,7.985850117280047,0.012345679012345678,7.992267059392236,crmf,Current-radius multiplicative,2000,50,50
7.997712294153651,7.985981926878001,0.012345679012345678,7.992257263975765,crmf,Current-radius multiplicative,2000,50,51
7.997690770343468,7.985307419083927,0.012345679012345678,7.992314223206458,crmf,Current-radius multiplicative,2000,50,52
7.997754244204492,7.985792984774529,0.012345679012345678,7.992365486514082,crmf,Current-radius multiplicative,2000,50,53
7.997597480083266,7.9862764545556715,0.012345679012345678,7.9923422515507445,crmf,Current-radius multiplicative,2000,50,54
7.9978739171385715,7.985864887696723,0.012345679012345678,7.99238377482992,crmf,Current-radius multiplicative,2000,50,55
7.997406239294731,7.9863763255650575,0.012345679012345678,7.992421145781177,crmf,Current-radius multiplicative,2000,50,56
7.997616826888976,7.9862293959763635,0.012345679012345678,7.992454779637309,crmf,Current-radius multiplicative,2000,50,57
7.997985935576857,7.9858172272838965,0.012345679012345678,7.9924850501078275,crmf,Current-radius multiplicative,2000,50,58
7.997581213958121,7.986461503213823,0.012345679012345678,7.992542942621612,crmf,Current-radius multiplicative,2000,50,59
7.9977365691115985,7.986536315492915,0.012345679012345678,7.992567461702733,crmf,Current-radius multiplicative,2000,50,60
7.997849616932706,7.986079347609089,0.012345679012345678,7.992589528875741,crmf,Current-radius multiplicative,2000,50,61
7.997950098543822,7.985736032656594,0.012345679012345678,7.992609389331449,crmf,Current-radius multiplicative,2000,50,62
7.9979434457981124,7.9858628468567785,0.012345679012345678,7.992558406401747,crmf,Current-radius multiplicative,2000,50,63
7.997944425786028,7.985954555775365,0.012345679012345678,7.99257449337087,crmf,Current-radius multiplicative,2000,50,64
7.997939457418078,7.986056915127588,0.012345679012345678,7.992588971643081,crmf,Current-radius multiplicative,2000,50,65
7.997993523010593,7.986432373073894,0.012345679012345678,7.99260200208807,crmf,Current-radius multiplicative,2000,50,66
7.998062740383115,7.986246763409096,0.012345679012345678,7.992613729488561,crmf,Current-radius multiplicative,2000,50,67
7.997641815612447,7.98572494832566,0.012345679012345678,7.9925501042487745,crmf,Current-radius multiplicative,2000,50,68
7.997716036142052,7.9858195251962485,0.012345679012345678,7.992485973808705,crmf,Current-radius multiplicative,2000,50,69
7.998034987555784,7.985916310515554,0.012345679012345678,7.9924214396330875,crmf,Current-radius multiplicative,2000,50,70
7.9979888950407565,7.986326712001656,0.012345679012345678,7.99242913398055,crmf,Current-radius multiplicative,2000,50,71
7.99782447835123,7.98627943788711,0.012345679012345678,7.992436058893265,crmf,Current-radius multiplicative,2000,50,72
7.997818812230769,7.9858991945449205,0.012345679012345678,7.99244229131471,crmf,Current-radius multiplicative,2000,50,73
7.997561522896312,7.9856240144330375,0.012345679012345678,7.99244790049401,crmf,Current-radius multiplicative,2000,50,74
7.997637114451549,7.986045762986575,0.012345679012345678,7.992452948755378,crmf,Current-radius multiplicative,2000,50,75
7.998065198271452,7.985657324374296,0.012345679012345678,7.992457492190612,crmf,Current-radius multiplicative,2000,50,76
7.9975644776060895,7.986135224322418,0.012345679012345678,7.992461581282322,crmf,Current-radius multiplicative,2000,50,77
7.997722874083796,7.9861945924428674,0.012345679012345678,7.99246526146486,crmf,Current-radius multiplicative,2000,50,78
7.997880551870497,7.985550681960249,0.012345679012345678,7.992468573629145,crmf,Current-radius multiplicative,2000,50,79
7.997697431210714,7.9858359248735376,0.012345679012345678,7.992471554577,crmf,Current-radius multiplicative,2000,50,80
7.997873823464449,7.985989636069798,0.012345679012345678,7.992474237430072,crmf,Current-radius multiplicative,2000,50,81
7.997869118579903,7.985893552130364,0.012345679012345678,7.992476651997834,crmf,Current-radius multiplicative,2000,50,82
7.997668494750218,7.985946678579275,0.012345679012345678,7.992478825108822,crmf,Current-radius multiplicative,2000,50,83
7.997842911862697,7.985748591207592,0.012345679012345678,7.992480780908711,crmf,Current-radius multiplicative,2000,50,84
7.997924591052161,7.986309803231682,0.012345679012345678,7.99248254112861,crmf,Current-radius multiplicative,2000,50,85
7.9976178970950835,7.986176168036644,0.012345679012345678,7.99248412532652,crmf,Current-radius multiplicative,2000,50,86
7.997807917157799,7.985984545215601,0.012345679012345678,7.992485551104639,crmf,Current-radius multiplicative,2000,50,87
7.99814470653703,7.985748271786131,0.012345679012345678,7.9924868343049456,crmf,Current-radius multiplicative,2000,50,88
7.997812887147033,7.9857862495835095,0.012345679012345678,7.992487989185222,crmf,Current-radius multiplicative,2000,50,89
7.9980931413659615,7.986032050679473,0.012345679012345678,7.99248902857747,crmf,Current-radius multiplicative,2000,50,90
7.997875892685903,7.985905374438765,0.012345679012345678,7.9924899640304945,crmf,Current-radius multiplicative,2000,50,91
7.997933550788336,7.98611020155874,0.012345679012345678,7.992490805938215,crmf,Current-radius multiplicative,2000,50,92
7.99760492092664,7.985990579488193,0.012345679012345678,7.9924915636551646,crmf,Current-radius multiplicative,2000,50,93
7.9978244619417795,7.985805372748984,0.012345679012345678,7.992492245600419,crmf,Current-radius multiplicative,2000,50,94
7.997881465682192,7.9859201782130835,0.012345679012345678,7.992492859351147,crmf,Current-radius multiplicative,2000,50,95
7.998099869623696,7.986137696970637,0.012345679012345678,7.992493411726803,crmf,Current-radius multiplicative,2000,50,96
7.997815975635678,7.9859618083333395,0.012345679012345678,7.992493908864893,crmf,Current-radius multiplicative,2000,50,97
7.997816366356003,7.986141076871821,0.012345679012345678,7.992494356289175,crmf,Current-radius multiplicative,2000,50,98
7.99790774646434,7.986482561145766,0.012345679012345678,7.992494758971028,crmf,Current-radius multiplicative,2000,50,99
7.997881506209237,7.986088441371641,0.012345679012345678,7.992495121384696,crmf,Current-radius multiplicative,2000,50,100
7.997909398215566,7.986044384415792,0.012345679012345678,7.992495447556998,crmf,Current-radius multiplicative,2000,50,101
7.997937135659276,7.986111934150551,0.012345679012345678,7.99249573737041,crmf,Current-radius multiplicative,2000,50,102
7.997752477858246,7.985735591789117,0.012345679012345678,7.9924959982024815,crmf,Current-radius multiplicative,2000,50,103
7.9979104184626575,7.985875290502812,0.012345679012345678,7.992496232951346,crmf,Current-radius multiplicative,2000,50,104
7.998076896837877,7.98598900065213,0.012345679012345678,7.992496444225325,crmf,Current-radius multiplicative,2000,50,105
7.997855017524629,7.9859633549871365,0.012345679012345678,7.992496634371904,crmf,Current-radius multiplicative,2000,50,106
7.9978562201833245,7.9856609031992924,0.012345679012345678,7.992496805503826,crmf,Current-radius multiplicative,2000,50,107
7.9978839062183535,7.986146193139239,0.012345679012345678,7.9924969595225575,crmf,Current-radius multiplicative,2000,50,108
7.997941256812536,7.985655659022079,0.012345679012345678,7.992497098139414,crmf,Current-radius multiplicative,2000,50,109
7.997886658689906,7.985801173413938,0.012345679012345678,7.992497222894586,crmf,Current-radius multiplicative,2000,50,110
7.997895054916929,7.986193777121995,0.012345679012345678,7.992497335174239,crmf,Current-radius multiplicative,2000,50,111
7.99772140931855,7.985738984285379,0.012345679012345678,7.9924974362259285,crmf,Current-radius multiplicative,2000,50,112
7.9978207438111335,7.986063910671774,0.012345679012345678,7.992497527172447,crmf,Current-radius multiplicative,2000,50,113
7.9980493324140385,7.985944184266786,0.012345679012345678,7.992497609024316,crmf,Current-radius multiplicative,2000,50,114
7.997939170230714,7.986095678454543,0.012345679012345678,7.992497682690997,crmf,Current-radius multiplicative,2000,50,115
7.997754522032999,7.98572200761027,0.012345679012345678,7.99249774899101,crmf,Current-radius multiplicative,2000,50,116
7.997755025557436,7.986212982906996,0.012345679012345678,7.992497808661021,crmf,Current-radius multiplicative,2000,50,117
7.9977185035363565,7.98648474389329,0.012345679012345678,7.992497862364032,crmf,Current-radius multiplicative,2000,50,118
7.997675399505297,7.985334165644986,0.012345679012345678,7.992497910696742,crmf,Current-radius multiplicative,2000,50,119
7.99788451894419,7.985984662106911,0.012345679012345678,7.992497954196181,crmf,Current-radius multiplicative,2000,50,120
7.9981046742921915,7.985798667240748,0.012345679012345678,7.992497993345674,crmf,Current-radius multiplicative,2000,50,121
7.997943169034848,7.985535408726087,0.012345679012345678,7.99249802858022,crmf,Current-radius multiplicative,2000,50,122
7.997939692455617,7.986132576082891,0.012345679012345678,7.99249806029131,crmf,Current-radius multiplicative,2000,50,123
7.997887311984509,7.985675518412622,0.012345679012345678,7.992498088831293,crmf,Current-radius multiplicative,2000,50,124
7.997886126419483,7.985781360988513,0.012345679012345678,7.992498114517276,crmf,Current-radius multiplicative,2000,50,125
7.998006235533712,7.985710315113874,0.012345679012345678,7.992498137634661,crmf,Current-radius multiplicative,2000,50,126
7.9978026042500945,7.985845970882478,0.012345679012345678,7.992498158440307,crmf,Current-radius multiplicative,2000,50,127
7.997939866380723,7.985990202379362,0.012345679012345678,7.992498177165389,crmf,Current-radius multiplicative,2000,50,128
7.997820952560517,7.985984991369009,0.012345679012345678,7.992498194017964,crmf,Current-radius multiplicative,2000,50,129
7.997820266437669,7.986181398255071,0.012345679012345678,7.992498209185279,crmf,Current-radius multiplicative,2000,50,130
7.997884944572941,7.98604329081335,0.012345679012345678,7.992498222835865,crmf,Current-radius multiplicative,2000,50,131
7.997721077109325,7.98596179478285,0.012345679012345678,7.992498235121391,crmf,Current-radius multiplicative,2000,50,132
7.997856924203692,7.985995560362841,0.012345679012345678,7.992498246178364,crmf,Current-radius multiplicative,2000,50,133
7.997730003462121,7.986457796517726,0.012345679012345678,7.9924982561296405,crmf,Current-radius multiplicative,2000,50,134
7.997939886845013,7.985902272977128,0.012345679012345678,7.992498265085788,crmf,Current-radius multiplicative,2000,50,135
