bootstrap_unit,ci95_high,ci95_low,comparison,density,half_width,metric,n_bootstrap,n_pairs,paired_mean_difference
shared evaluation seed,0.00129375,0.0008625,CRDF - ALF,0.007561436672967864,23.0,neighbor_loss_rate,2000,50,0.00106875
shared evaluation seed,0.011742130842411715,-0.06534042843848506,CRDF - ALF,0.007561436672967864,23.0,polar_order,2000,50,-0.026746522308393795
shared evaluation seed,0.008757748207255016,0.002352166006121678,CRDF - ALF,0.007561436672967864,23.0,velocity_dispersion,2000,50,0.005428801131287805
shared evaluation seed,0.01970354709694385,-0.004695317951749021,CRDF - ALF,0.007561436672967864,23.0,control_energy,2000,50,0.007210933054959517
shared evaluation seed,0.025012543531372423,0.022302992136699857,CRDF - ALF,0.007561436672967864,23.0,radius_temporal_variation,2000,50,0.02359786743863119
shared evaluation seed,0.32414809632609,0.27620404172351853,CRDF - ALF,0.007561436672967864,23.0,radius_command_temporal_variation,2000,50,0.30027425520858403
shared evaluation seed,0.0,0.0,CRDF - ALF,0.007561436672967864,23.0,radius_min_saturation_fraction,2000,50,0.0
shared evaluation seed,-0.7036859452736319,-0.7592481343283581,CRDF - ALF,0.007561436672967864,23.0,radius_max_saturation_fraction,2000,50,-0.7323942786069653
shared evaluation seed,-1.2796245335820897,-1.3621910758706466,CRDF - ALF,0.007561436672967864,23.0,mean_degree_error,2000,50,-1.322058457711443
shared evaluation seed,-12.60034763681592,-13.416138992537313,CRDF - ALF,0.007561436672967864,23.0,mean_degree_error_sq,2000,50,-13.00311567164179
shared evaluation seed,0.26729109374999993,0.2281771875,CRDF - ALF,0.007561436672967864,23.0,radius_oscillation_frequency,2000,50,0.24758125
shared evaluation seed,0.11125,0.005,CRDF - ALF,0.0044444444444444444,30.0,final_fragmentation,2000,50,0.05875
shared evaluation seed,0.037967661691542275,-0.009857120646766174,CRDF - ALF,0.0044444444444444444,30.0,mean_fragmentation,2000,50,0.014533582089552237
shared evaluation seed,-0.12,-0.22753125000000002,CRDF - ALF,0.0044444444444444444,30.0,final_largest_scc_fraction,2000,50,-0.17375
shared evaluation seed,-0.06553840174129355,-0.11351399253731341,CRDF - ALF,0.0044444444444444444,30.0,mean_largest_scc_fraction,2000,50,-0.08855721393034827
shared evaluation seed,-0.1257450248756219,-0.18872916666666673,CRDF - ALF,0.0044444444444444444,30.0,mean_degree,2000,50,-0.15522388059701492
shared evaluation seed,-0.4169300632652126,-0.48510110345510254,CRDF - ALF,0.0044444444444444444,30.0,mean_radius,2000,50,-0.4495599774396766
shared evaluation seed,-19.63989561245006,-22.766549182976775,CRDF - ALF,0.0044444444444444444,30.0,mean_interaction_area,2000,50,-21.13806860788511
shared evaluation seed,0.0008439062499999992,0.00045625,CRDF - ALF,0.0044444444444444444,30.0,neighbor_loss_rate,2000,50,0.0006375
shared evaluation seed,0.02745585688049452,-0.026389049055252908,CRDF - ALF,0.0044444444444444444,30.0,polar_order,2000,50,-0.0002524367722215726
shared evaluation seed,0.01688607053508653,0.0002159816442479742,CRDF - ALF,0.0044444444444444444,30.0,velocity_dispersion,2000,50,0.007166651735660413
shared evaluation seed,0.030975464076828888,-0.0015350661911244575,CRDF - ALF,0.0044444444444444444,30.0,control_energy,2000,50,0.014755033266320456
shared evaluation seed,0.020332768536861768,0.01782780827831463,CRDF - ALF,0.0044444444444444444,30.0,radius_temporal_variation,2000,50,0.019049300569239785
shared evaluation seed,0.27276422946084256,0.230050395570642,CRDF - ALF,0.0044444444444444444,30.0,radius_command_temporal_variation,2000,50,0.2518068428673519
shared evaluation seed,0.0,0.0,CRDF - ALF,0.0044444444444444444,30.0,radius_min_saturation_fraction,2000,50,0.0
shared evaluation seed,-0.5407274564676616,-0.5909392101990049,CRDF - ALF,0.0044444444444444444,30.0,radius_max_saturation_fraction,2000,50,-0.5654353233830846
shared evaluation seed,-1.1099926927860695,-1.2035845771144278,CRDF - ALF,0.0044444444444444444,30.0,mean_degree_error,2000,50,-1.1561504975124377
shared evaluation seed,-11.31693998756219,-12.216051461442786,CRDF - ALF,0.0044444444444444444,30.0,mean_degree_error_sq,2000,50,-11.775603233830845
shared evaluation seed,0.2331578125,0.19660062499999997,CRDF - ALF,0.0044444444444444444,30.0,radius_oscillation_frequency,2000,50,0.21445625
