method,method_label,seed,n_density_cells,density_cell_mean_final_fragmentation,density_cell_mean_mean_fragmentation,density_cell_mean_final_largest_scc_fraction,density_cell_mean_mean_largest_scc_fraction,density_cell_mean_mean_degree,density_cell_mean_mean_radius,density_cell_mean_mean_interaction_area,density_cell_mean_radius_temporal_variation,density_cell_mean_radius_command_temporal_variation,density_cell_mean_neighbor_loss_rate,density_cell_mean_contact_break_rate,density_cell_mean_control_energy
density_oracle,Global-density oracle,20044,5,0.0,0.009328358208955225,1.0,0.9901119402985075,4.670522388059702,6.933835165281245,155.77540550679592,0.002196948694623955,0.010199551382102027,0.0038125,0.003875,0.009880763882789943
density_oracle,Global-density oracle,20045,5,0.0,0.012375621890547264,1.0,0.9876243781094527,5.307835820895522,6.924713684627372,155.4547404862934,0.0023432488242583365,0.010953953381676925,0.0017500000000000003,0.002,0.009970121375856254
density_oracle,Global-density oracle,20046,5,0.0,0.00708955223880597,1.0,0.992910447761194,5.347699004975125,6.920761215407781,155.28703127900127,0.0037170795942847944,0.011428126376365432,0.00375,0.0038125,0.007338658420212671
density_oracle,Global-density oracle,20047,5,0.0,0.0572139303482587,1.0,0.9427860696517414,4.793532338308458,6.935508830807284,155.82893939989356,0.0028524637529250647,0.010138651118123712,0.003875,0.0040625,0.01072510457162621
density_oracle,Global-density oracle,20048,5,0.0,0.014116915422885573,1.0,0.984950248756219,4.628109452736319,6.942248094144614,156.1119276346272,0.0026819265491630903,0.010158535002411838,0.004625,0.0046875,0.011484182646581192
density_oracle,Global-density oracle,20049,5,0.0,0.005348258706467662,1.0,0.9942786069651742,5.544713930348259,6.9280093608251665,155.5645103598323,0.0034409177960863305,0.01064683075307792,0.0026875,0.0028125,0.011330350138793365
fixed_r8_retained,Maximum radius + retention,20000,5,0.0,0.031529850746268656,1.0,0.9684701492537313,6.1940298507462686,7.75,189.47730691963437,0.0,0.0,0.0010625,0.001125,0.01158006492015225
fixed_r8_retained,Maximum radius + retention,20001,5,0.0,0.003980099502487562,1.0,0.9960199004975123,7.50360696517413,7.75,189.47730691963437,0.0,0.0,0.000625,0.0008750000000000001,0.009969256530678648
fixed_r8_retained,Maximum radius + retention,20002,5,0.0,0.008146766169154229,1.0,0.9918532338308458,6.777363184079602,7.75,189.47730691963437,0.0,0.0,0.0008125000000000001,0.001125,0.012394401770945666
fixed_r8_retained,Maximum radius + retention,20003,5,0.0,0.0026119402985074628,1.0,0.9973880597014926,7.339925373134328,7.75,189.47730691963437,0.0,0.0,0.0010625,0.0013125,0.01043288723840161
fixed_r8_retained,Maximum radius + retention,20004,5,0.0,0.03439054726368159,1.0,0.9656094527363184,6.428233830845771,7.75,189.47730691963437,0.0,0.0,0.0005625,0.00075,0.010206562705434552
fixed_r8_retained,Maximum radius + retention,20005,5,0.0,0.03743781094527364,1.0,0.9625621890547263,7.29912935323383,7.75,189.47730691963437,0.0,0.0,0.001375,0.0015625,0.010645879759713418
fixed_r8_retained,Maximum radius + retention,20006,5,0.0,0.009577114427860696,1.0,0.9904228855721392,6.5136815920398,7.75,189.47730691963437,0.0,0.0,0.0001875,0.00025,0.008232547549764293
fixed_r8_retained,Maximum radius + retention,20007,5,0.0,0.0003109452736318408,1.0,0.9996890547263682,7.018407960199005,7.75,189.47730691963437,0.0,0.0,0.0011875,0.001375,0.008652725223441854
fixed_r8_retained,Maximum radius + retention,20008,5,0.0,0.004042288557213931,1.0,0.995957711442786,7.7866915422885565,7.75,189.47730691963437,0.0,0.0,0.00075,0.0008125000000000001,0.009477519117455353
fixed_r8_retained,Maximum radius + retention,20009,5,0.0,0.010012437810945274,1.0,0.9899875621890548,6.456218905472636,7.75,189.47730691963437,0.0,0.0,0.00125,0.0016875000000000002,0.012177001710366796
fixed_r8_retained,Maximum radius + retention,20010,5,0.0,0.004228855721393035,1.0,0.9957711442786069,6.806965174129353,7.75,189.47730691963437,0.0,0.0,0.0014375,0.001875,0.013163660998457177
fixed_r8_retained,Maximum radius + retention,20011,5,0.0,0.0052238805970149255,1.0,0.9947761194029852,7.558084577114428,7.75,189.47730691963437,0.0,0.0,0.00125,0.0014375,0.007220681554157994
fixed_r8_retained,Maximum radius + retention,20012,5,0.0,0.011380597014925373,1.0,0.9886194029850746,6.461691542288557,7.75,189.47730691963437,0.0,0.0,0.0010625,0.0013124999999999999,0.018110537272115552
fixed_r8_retained,Maximum radius + retention,20013,5,0.0,0.05951492537313433,1.0,0.9404850746268657,6.2302238805970145,7.75,189.47730691963437,0.0,0.0,0.0011875,0.0015,0.011711522504808145
fixed_r8_retained,Maximum radius + retention,20014,5,0.0,0.005597014925373135,1.0,0.9944029850746269,7.904850746268657,7.75,189.47730691963437,0.0,0.0,0.0016875000000000002,0.0017500000000000003,0.007980177290385606
fixed_r8_retained,Maximum radius + retention,20015,5,0.0,0.028358208955223885,1.0,0.9716417910447761,6.55,7.75,189.47730691963437,0.0,0.0,0.0016875000000000002,0.0019375,0.021314368272105484
fixed_r8_retained,Maximum radius + retention,20016,5,0.0,0.0,1.0,1.0,7.099004975124378,7.75,189.47730691963437,0.0,0.0,0.0005625,0.0008125000000000001,0.00920288635560567
fixed_r8_retained,Maximum radius + retention,20017,5,0.025,0.029975124378109452,0.975,0.9700248756218904,6.314303482587064,7.75,189.47730691963437,0.0,0.0,0.0011875,0.0015,0.011359717596446262
fixed_r8_retained,Maximum radius + retention,20018,5,0.0,0.001616915422885572,1.0,0.9983830845771144,6.61455223880597,7.75,189.47730691963437,0.0,0.0,0.001,0.001375,0.01253110743350504
fixed_r8_retained,Maximum radius + retention,20019,5,0.0,0.005161691542288557,1.0,0.9948383084577115,6.8861940298507465,7.75,189.47730691963437,0.0,0.0,0.0011875,0.0013124999999999999,0.009778895960661815
fixed_r8_retained,Maximum radius + retention,20020,5,0.0,0.00945273631840796,1.0,0.9905472636815921,6.98681592039801,7.75,189.47730691963437,0.0,0.0,0.0009375,0.001125,0.011452119480708987
fixed_r8_retained,Maximum radius + retention,20021,5,0.0,0.005845771144278607,1.0,0.9941542288557214,7.511069651741293,7.75,189.47730691963437,0.0,0.0,0.00075,0.0008125000000000001,0.009388001130522208
fixed_r8_retained,Maximum radius + retention,20022,5,0.0,0.013557213930348259,1.0,0.9864427860696517,6.199502487562189,7.75,189.47730691963437,0.0,0.0,0.0014375,0.0017500000000000003,0.009706855069402723
fixed_r8_retained,Maximum radius + retention,20023,5,0.0,0.00043532338308457713,1.0,0.9995646766169154,7.1730099502487565,7.75,189.47730691963437,0.0,0.0,0.0006875,0.0008749999999999999,0.011482034542304937
fixed_r8_retained,Maximum radius + retention,20024,5,0.0,0.014365671641791044,1.0,0.985634328358209,6.460323383084576,7.75,189.47730691963437,0.0,0.0,0.0016250000000000001,0.0016875000000000002,0.008643006259516714
fixed_r8_retained,Maximum radius + retention,20025,5,0.0,0.05453980099502488,1.0,0.9454601990049751,6.246766169154229,7.75,189.47730691963437,0.0,0.0,0.0023125,0.0025625,0.009543376117632169
fixed_r8_retained,Maximum radius + retention,20026,5,0.0,0.0004975124378109452,1.0,0.9995024875621891,7.696019900497513,7.75,189.47730691963437,0.0,0.0,0.00043750000000000006,0.000625,0.010722063849217901
fixed_r8_retained,Maximum radius + retention,20027,5,0.0,0.01287313432835821,1.0,0.9871268656716417,7.32587064676617,7.75,189.47730691963437,0.0,0.0,0.0006249999999999999,0.0008125000000000001,0.0144613664968189
fixed_r8_retained,Maximum radius + retention,20028,5,0.0,0.04651741293532338,1.0,0.9534825870646767,6.273631840796019,7.75,189.47730691963437,0.0,0.0,0.001375,0.0016250000000000001,0.013611609696776519
fixed_r8_retained,Maximum radius + retention,20029,5,0.0,0.009825870646766169,1.0,0.9901741293532339,6.850373134328359,7.75,189.47730691963437,0.0,0.0,0.001125,0.0015,0.009765548153638483
fixed_r8_retained,Maximum radius + retention,20030,5,0.0,0.0006840796019900498,1.0,0.9993159203980099,7.477860696517413,7.75,189.47730691963437,0.0,0.0,0.001,0.0011875,0.009224793334201491
fixed_r8_retained,Maximum radius + retention,20031,5,0.0,0.012126865671641791,1.0,0.9878731343283581,7.713805970149254,7.75,189.47730691963437,0.0,0.0,0.001,0.001125,0.007693952754656033
fixed_r8_retained,Maximum radius + retention,20032,5,0.0,0.06486318407960198,1.0,0.9351368159203981,6.310199004975124,7.75,189.47730691963437,0.0,0.0,0.001,0.0011875,0.010034288462012701
fixed_r8_retained,Maximum radius + retention,20033,5,0.0,0.033582089552238806,1.0,0.9664179104477612,6.804353233830847,7.75,189.47730691963437,0.0,0.0,0.0006875,0.00075,0.010834250505214197
fixed_r8_retained,Maximum radius + retention,20034,5,0.0,0.004788557213930348,1.0,0.9952114427860697,7.263557213930348,7.75,189.47730691963437,0.0,0.0,0.00075,0.0008750000000000001,0.006741992043643491
fixed_r8_retained,Maximum radius + retention,20035,5,0.0,0.005410447761194029,1.0,0.994589552238806,6.588930348258707,7.75,189.47730691963437,0.0,0.0,0.0013124999999999999,0.0015625,0.010351418989405368
fixed_r8_retained,Maximum radius + retention,20036,5,0.0,0.00043532338308457713,1.0,0.9995646766169154,6.761442786069653,7.75,189.47730691963437,0.0,0.0,0.0011250000000000001,0.0013124999999999999,0.010879771428333332
fixed_r8_retained,Maximum radius + retention,20037,5,0.0,0.0824004975124378,1.0,0.9175995024875622,6.866293532338308,7.75,189.47730691963437,0.0,0.0,0.001,0.00125,0.00818185161303166
fixed_r8_retained,Maximum radius + retention,20038,5,0.0,0.017412935323383085,1.0,0.9825870646766169,7.14912935323383,7.75,189.47730691963437,0.0,0.0,0.0017499999999999998,0.0021249999999999997,0.008911298409436325
fixed_r8_retained,Maximum radius + retention,20039,5,0.0,0.009701492537313432,1.0,0.9902985074626866,7.425,7.75,189.47730691963437,0.0,0.0,0.0014375,0.0015625,0.008159776290863952
fixed_r8_retained,Maximum radius + retention,20040,5,0.0,0.008955223880597014,1.0,0.991044776119403,7.075373134328357,7.75,189.47730691963437,0.0,0.0,0.0015625,0.0018124999999999999,0.00825842970928047
fixed_r8_retained,Maximum radius + retention,20041,5,0.0,0.0021766169154228856,1.0,0.9978233830845771,6.634203980099502,7.75,189.47730691963437,0.0,0.0,0.00125,0.0015,0.010788108348233788
fixed_r8_retained,Maximum radius + retention,20042,5,0.0,0.007649253731343284,1.0,0.9923507462686567,6.331218905472637,7.75,189.47730691963437,0.0,0.0,0.00075,0.0009375,0.011262887335580545
fixed_r8_retained,Maximum radius + retention,20043,5,0.0,0.011691542288557214,1.0,0.9883084577114427,7.986691542288557,7.75,189.47730691963437,0.0,0.0,0.001375,0.0015,0.011743854773995074
fixed_r8_retained,Maximum radius + retention,20044,5,0.0,0.010447761194029851,1.0,0.9895522388059701,6.591293532338308,7.75,189.47730691963437,0.0,0.0,0.0021874999999999998,0.00225,0.009637568765814078
fixed_r8_retained,Maximum radius + retention,20045,5,0.0,0.012375621890547264,1.0,0.9876243781094527,7.172014925373135,7.75,189.47730691963437,0.0,0.0,0.00075,0.0008750000000000001,0.00997305467157043
fixed_r8_retained,Maximum radius + retention,20046,5,0.0,0.00708955223880597,1.0,0.992910447761194,7.414800995024876,7.75,189.47730691963437,0.0,0.0,0.0008750000000000001,0.0010625,0.007285646093052041
fixed_r8_retained,Maximum radius + retention,20047,5,0.0,0.06044776119402985,1.0,0.9395522388059702,6.596268656716418,7.75,189.47730691963437,0.0,0.0,0.0010624999999999999,0.001125,0.013950253730172191
fixed_r8_retained,Maximum radius + retention,20048,5,0.0,0.015609452736318408,1.0,0.9843905472636816,6.587437810945273,7.75,189.47730691963437,0.0,0.0,0.0009375,0.001125,0.011358885045366902
fixed_r8_retained,Maximum radius + retention,20049,5,0.0,0.005348258706467662,1.0,0.9946517412935323,6.906343283582089,7.75,189.47730691963437,0.0,0.0,0.0010624999999999999,0.001125,0.011132045443009844
knn_k6,Range-limited KNN K=6,20000,5,0.0,0.030037313432835822,1.0,0.9699626865671641,4.629415422885573,8.0,201.8473279931442,0.0,0.0,0.0006875,0.0024375,0.010680111188980757
knn_k6,Range-limited KNN K=6,20001,5,0.0,0.0033582089552238806,1.0,0.9966417910447761,5.111007462686567,8.0,201.8473279931442,0.0,0.0,0.00025,0.0025624999999999997,0.011060977550198844
knn_k6,Range-limited KNN K=6,20002,5,0.0,0.007151741293532338,1.0,0.9928482587064676,4.882960199004975,8.0,201.8473279931442,0.0,0.0,0.0005,0.0024375,0.010629543916453979
knn_k6,Range-limited KNN K=6,20003,5,0.0,0.0018656716417910445,1.0,0.998134328358209,5.068470149253732,8.0,201.8473279931442,0.0,0.0,0.0008750000000000001,0.003875,0.009925456558437934
knn_k6,Range-limited KNN K=6,20004,5,0.0,0.022388059701492536,1.0,0.9776119402985074,4.901430348258707,8.0,201.8473279931442,0.0,0.0,0.00043750000000000006,0.0024375,0.010591857450199771
knn_k6,Range-limited KNN K=6,20005,5,0.0,0.02804726368159204,1.0,0.971952736318408,5.013992537313433,8.0,201.8473279931442,0.0,0.0,0.0005,0.0028125,0.010377753167142118
knn_k6,Range-limited KNN K=6,20006,5,0.0,0.007649253731343284,1.0,0.9923507462686567,4.827798507462687,8.0,201.8473279931442,0.0,0.0,0.000375,0.0016250000000000001,0.008111339213262136
knn_k6,Range-limited KNN K=6,20007,5,0.0,0.0003109452736318408,1.0,0.9996890547263682,4.982462686567164,8.0,201.8473279931442,0.0,0.0,0.0006875,0.0039375,0.008370490542043137
knn_k6,Range-limited KNN K=6,20008,5,0.0,0.007960199004975124,0.9875,0.9797885572139304,5.107151741293532,8.0,201.8473279931442,0.0,0.0,0.0003125,0.0033125000000000003,0.009851702154133151
knn_k6,Range-limited KNN K=6,20009,5,0.0,0.011007462686567163,1.0,0.9889925373134328,4.93476368159204,8.0,201.8473279931442,0.0,0.0,0.0010625,0.0033750000000000004,0.01180651748916578
knn_k6,Range-limited KNN K=6,20010,5,0.0,0.004104477611940298,1.0,0.9958955223880597,4.9572761194029855,8.0,201.8473279931442,0.0,0.0,0.00043750000000000006,0.002,0.012340662062427916
knn_k6,Range-limited KNN K=6,20011,5,0.0,0.005970149253731343,0.9625,0.9527985074626866,5.2685945273631845,8.0,201.8473279931442,0.0,0.0,0.000375,0.0015,0.007312769931767764
knn_k6,Range-limited KNN K=6,20012,5,0.0,0.010572139303482588,1.0,0.9894278606965173,4.7927238805970145,8.0,201.8473279931442,0.0,0.0,0.0013124999999999999,0.003125,0.01438897351686135
knn_k6,Range-limited KNN K=6,20013,5,0.0625,0.07748756218905473,0.9375,0.9225124378109453,4.8608830845771145,8.0,201.8473279931442,0.0,0.0,0.0008750000000000001,0.002875,0.011568216690709726
knn_k6,Range-limited KNN K=6,20014,5,0.0,0.0,1.0,1.0,5.143097014925373,8.0,201.8473279931442,0.0,0.0,0.0010625,0.0033125000000000003,0.008123767820400493
knn_k6,Range-limited KNN K=6,20015,5,0.0,0.027549751243781097,1.0,0.9724502487562189,4.6897388059701495,8.0,201.8473279931442,0.0,0.0,0.00125,0.0034375000000000005,0.020573220162290448
knn_k6,Range-limited KNN K=6,20016,5,0.0,0.0,1.0,1.0,5.118967661691542,8.0,201.8473279931442,0.0,0.0,0.0005625,0.0023125,0.00919937513976039
knn_k6,Range-limited KNN K=6,20017,5,0.0,0.016977611940298506,1.0,0.9830223880597014,4.777985074626866,8.0,201.8473279931442,0.0,0.0,0.00075,0.0026875,0.010900212608045072
knn_k6,Range-limited KNN K=6,20018,5,0.0,0.0013681592039800996,1.0,0.99863184079602,4.920833333333333,8.0,201.8473279931442,0.0,0.0,0.00025,0.0026875,0.012521155887811344
knn_k6,Range-limited KNN K=6,20019,5,0.0,0.0036691542288557213,1.0,0.9963308457711444,5.020584577114428,8.0,201.8473279931442,0.0,0.0,0.001,0.0025,0.009673662887396517
knn_k6,Range-limited KNN K=6,20020,5,0.0,0.008519900497512438,1.0,0.9914800995024876,4.8412313432835825,8.0,201.8473279931442,0.0,0.0,0.000625,0.0033125000000000003,0.011433947497776837
knn_k6,Range-limited KNN K=6,20021,5,0.0,0.005472636815920398,1.0,0.9945273631840795,5.029042288557214,8.0,201.8473279931442,0.0,0.0,0.0005625,0.0020625,0.009235964309340634
knn_k6,Range-limited KNN K=6,20022,5,0.0,0.010199004975124378,1.0,0.9898009950248756,4.86181592039801,8.0,201.8473279931442,0.0,0.0,0.001125,0.003,0.009529645643851208
knn_k6,Range-limited KNN K=6,20023,5,0.0,0.0,1.0,1.0,5.259701492537313,8.0,201.8473279931442,0.0,0.0,0.0005,0.0029375,0.010705508754283945
knn_k6,Range-limited KNN K=6,20024,5,0.0,0.013246268656716418,1.0,0.9867537313432836,4.830597014925373,8.0,201.8473279931442,0.0,0.0,0.0008749999999999999,0.00275,0.008876665531646804
knn_k6,Range-limited KNN K=6,20025,5,0.0,0.051616915422885566,1.0,0.9483830845771145,4.60839552238806,8.0,201.8473279931442,0.0,0.0,0.0011875,0.0036249999999999998,0.009574112139699041
knn_k6,Range-limited KNN K=6,20026,5,0.0,0.0004975124378109452,1.0,0.9995024875621891,5.237375621890547,8.0,201.8473279931442,0.0,0.0,0.0005,0.0026875,0.010808199872534834
knn_k6,Range-limited KNN K=6,20027,5,0.0,0.012686567164179105,1.0,0.9873134328358208,5.023320895522388,8.0,201.8473279931442,0.0,0.0,0.0009375,0.003125,0.01431132373443785
knn_k6,Range-limited KNN K=6,20028,5,0.0,0.035509950248756215,1.0,0.9644900497512439,4.664925373134329,8.0,201.8473279931442,0.0,0.0,0.0016250000000000001,0.0030625,0.01241369068172522
knn_k6,Range-limited KNN K=6,20029,5,0.0,0.008271144278606965,1.0,0.9917288557213931,4.905597014925373,8.0,201.8473279931442,0.0,0.0,0.0006875,0.0033125000000000003,0.009596390927631471
knn_k6,Range-limited KNN K=6,20030,5,0.0,0.0002487562189054726,1.0,0.9997512437810945,5.141853233830846,8.0,201.8473279931442,0.0,0.0,0.0006875,0.0020625,0.00944866897296468
knn_k6,Range-limited KNN K=6,20031,5,0.0,0.011131840796019902,1.0,0.9888681592039801,5.051679104477612,8.0,201.8473279931442,0.0,0.0,0.0006875,0.0025,0.007779519498898993
knn_k6,Range-limited KNN K=6,20032,5,0.0,0.06312189054726368,1.0,0.9368781094527364,4.710261194029851,8.0,201.8473279931442,0.0,0.0,0.000625,0.0023125,0.00996009489962213
knn_k6,Range-limited KNN K=6,20033,5,0.0,0.04272388059701492,1.0,0.9572761194029852,4.910261194029851,8.0,201.8473279931442,0.0,0.0,0.0005,0.0010625,0.01394648304654865
knn_k6,Range-limited KNN K=6,20034,5,0.0,0.004104477611940298,0.9875,0.9843905472636816,5.0746890547263686,8.0,201.8473279931442,0.0,0.0,0.0005,0.0017499999999999998,0.00681985670606481
knn_k6,Range-limited KNN K=6,20035,5,0.0,0.001616915422885572,1.0,0.9983830845771144,4.7980099502487565,8.0,201.8473279931442,0.0,0.0,0.0008750000000000001,0.002875,0.009751742113181047
knn_k6,Range-limited KNN K=6,20036,5,0.0,0.00043532338308457713,1.0,0.9995646766169154,5.015982587064677,8.0,201.8473279931442,0.0,0.0,0.0011875,0.0031875000000000002,0.010861201531848257
knn_k6,Range-limited KNN K=6,20037,5,0.0,0.09347014925373134,1.0,0.9065298507462687,4.809452736318407,8.0,201.8473279931442,0.0,0.0,0.0008750000000000001,0.0039375,0.009112749147808241
knn_k6,Range-limited KNN K=6,20038,5,0.1,0.04937810945273632,0.9,0.9504353233830847,4.8159203980099505,8.0,201.8473279931442,0.0,0.0,0.001125,0.0036875,0.009042556651644966
knn_k6,Range-limited KNN K=6,20039,5,0.0,0.00914179104477612,1.0,0.9908582089552238,5.302176616915423,8.0,201.8473279931442,0.0,0.0,0.0008125000000000001,0.003875,0.007939149495731893
knn_k6,Range-limited KNN K=6,20040,5,0.0,0.007711442786069651,1.0,0.9922885572139304,5.130721393034825,8.0,201.8473279931442,0.0,0.0,0.00075,0.0033125000000000003,0.00798121215308709
knn_k6,Range-limited KNN K=6,20041,5,0.0,0.0021144278606965174,1.0,0.9978855721393035,4.893345771144278,8.0,201.8473279931442,0.0,0.0,0.00075,0.0029375,0.010718450366489034
knn_k6,Range-limited KNN K=6,20042,5,0.0,0.005783582089552239,1.0,0.9942164179104477,4.881218905472637,8.0,201.8473279931442,0.0,0.0,0.0008749999999999999,0.0031875000000000002,0.01094991555292896
knn_k6,Range-limited KNN K=6,20043,5,0.0,0.010945273631840797,1.0,0.9890547263681592,5.23115671641791,8.0,201.8473279931442,0.0,0.0,0.000625,0.0026875,0.012538525085777946
knn_k6,Range-limited KNN K=6,20044,5,0.0,0.009639303482587064,1.0,0.9903606965174129,4.889676616915422,8.0,201.8473279931442,0.0,0.0,0.0015,0.0036250000000000006,0.009682630314692225
knn_k6,Range-limited KNN K=6,20045,5,0.0,0.0025497512437810945,1.0,0.9974502487562189,5.239303482587065,8.0,201.8473279931442,0.0,0.0,0.0006875,0.003,0.009938329554577305
knn_k6,Range-limited KNN K=6,20046,5,0.0,0.006840796019900497,1.0,0.9930348258706468,5.016915422885573,8.0,201.8473279931442,0.0,0.0,0.0009375,0.0024375,0.007137532940951761
knn_k6,Range-limited KNN K=6,20047,5,0.0,0.05373134328358209,1.0,0.9462686567164178,4.841480099502488,8.0,201.8473279931442,0.0,0.0,0.0010625,0.002375,0.011687803749098289
knn_k6,Range-limited KNN K=6,20048,5,0.0,0.014738805970149255,1.0,0.9852611940298507,4.705534825870647,8.0,201.8473279931442,0.0,0.0,0.0008125000000000001,0.0032500000000000003,0.011955813060320352
knn_k6,Range-limited KNN K=6,20049,5,0.0,0.005161691542288557,1.0,0.9948383084577115,5.0557835820895525,8.0,201.8473279931442,0.0,0.0,0.0005625000000000001,0.0030625,0.010730032347387609
stardisplay,StarDisplay update,20000,5,0.0,0.0390547263681592,0.8875,0.8596393034825871,3.6886194029850743,6.230651971643605,124.71456294504472,0.017459523570919986,0.16147812499999997,0.010875,0.011,0.015277573875674754
stardisplay,StarDisplay update,20001,5,0.0,0.010012437810945274,0.9625,0.9506840796019901,4.291542288557214,5.950148184297479,114.45229813363972,0.016571481979691556,0.1364063355816776,0.010687499999999999,0.010687499999999999,0.010421278369547222
stardisplay,StarDisplay update,20002,5,0.0,0.008519900497512438,0.95,0.9480099502487562,4.114241293532339,6.043500938388233,117.92219572414629,0.01645467608701813,0.13891167020786405,0.0108125,0.010875,0.013605766038613904
stardisplay,StarDisplay update,20003,5,0.0,0.005161691542288557,0.9375,0.9360074626865671,4.493718905472637,5.889489256999463,112.38257538339697,0.016685705070591847,0.13776665632014704,0.010562499999999999,0.010624999999999999,0.010687018927424106
stardisplay,StarDisplay update,20004,5,0.0,0.03793532338308458,1.0,0.9460820895522388,3.8475124378109458,6.051785793679115,117.38269902737439,0.015184509778425009,0.11940955666183073,0.00975,0.00975,0.010584369405519423
stardisplay,StarDisplay update,20005,5,0.0375,0.0666044776119403,0.8875,0.8590796019900498,4.339800995024875,5.924397422416926,113.54479266672206,0.01674007813373631,0.13001285059214734,0.012,0.012125,0.011027790020903669
stardisplay,StarDisplay update,20006,5,0.05,0.03439054726368159,0.9125,0.9302860696517413,3.9728233830845765,6.0531845952533665,117.76923791761848,0.015574345491141586,0.1195432013741877,0.0101875,0.0101875,0.00822877239858129
stardisplay,StarDisplay update,20007,5,0.0,0.0006218905472636816,1.0,0.9993781094527364,4.218594527363185,5.970611481120973,114.5913507937328,0.018529051654392434,0.1691974907242372,0.0115625,0.011625,0.00899399631702185
stardisplay,StarDisplay update,20008,5,0.0,0.01455223880597015,0.825,0.820087064676617,4.497139303482587,5.844127487107363,111.10570139582701,0.017247381394069262,0.14422019101003214,0.0108125,0.0108125,0.015308158577250935
stardisplay,StarDisplay update,20009,5,0.0,0.012251243781094528,0.95,0.9413557213930348,4.00634328358209,6.061923902549134,118.20569810411743,0.016036553472595708,0.1305411625032185,0.010437499999999999,0.010499999999999999,0.012589429781643397
stardisplay,StarDisplay update,20010,5,0.0,0.007213930348258705,0.975,0.9699004975124378,3.925,6.0471702538137615,117.52767247550847,0.015729813082620208,0.12026403470752105,0.0110625,0.0111875,0.012170805780263892
stardisplay,StarDisplay update,20011,5,0.0375,0.03600746268656717,0.85,0.8417910447761194,4.426119402985075,5.77161147650751,107.74519313500369,0.017446764349430623,0.14365016270548256,0.011375,0.0114375,0.0072234597805579765
stardisplay,StarDisplay update,20012,5,0.0,0.0236318407960199,0.9375,0.9324004975124378,3.7993781094527366,6.169715405779181,122.5828670961511,0.01634376808333346,0.1392064353741724,0.0111875,0.011375,0.020502206059978215
stardisplay,StarDisplay update,20013,5,0.075,0.07300995024875621,0.875,0.8472636815920398,3.9812189054726366,5.977157580814942,114.73248625091944,0.014491581545035373,0.09224277501287406,0.009,0.009,0.01262242734018416
stardisplay,StarDisplay update,20014,5,0.0,0.035945273631840795,0.9375,0.9130597014925372,4.519154228855721,5.796552139126725,108.06471356258878,0.017016042747179806,0.1306244849687853,0.0131875,0.0131875,0.007957534282867159
stardisplay,StarDisplay update,20015,5,0.0,0.04284825870646766,0.875,0.8500621890547263,3.715174129353234,6.187302045206999,122.97379746793656,0.018300291930858557,0.18130833333333332,0.010875,0.0111875,0.025779066435324526
stardisplay,StarDisplay update,20016,5,0.0,0.0,1.0,1.0,4.300497512437811,5.86439435355828,110.87281449023394,0.018379507342701922,0.15742185104869308,0.010062499999999999,0.010187499999999999,0.009740748870947617
stardisplay,StarDisplay update,20017,5,0.0,0.020024875621890547,0.9875,0.9688432835820896,3.769651741293532,6.066739043617902,118.20794617148105,0.015250856222858053,0.11321041666666665,0.0090625,0.0091875,0.010758280715899404
stardisplay,StarDisplay update,20018,5,0.0,0.007898009950248756,1.0,0.9909203980099501,4.215298507462686,5.968582712847203,114.56607741839173,0.01618670669379791,0.1284953701531527,0.00975,0.0099375,0.012494121559243423
stardisplay,StarDisplay update,20019,5,0.0,0.009639303482587066,0.9125,0.9125621890547263,4.150435323383085,5.987562943998228,115.37780306969428,0.01628944473127646,0.12509637083655184,0.011125,0.011125,0.010166130376902768
stardisplay,StarDisplay update,20020,5,0.0,0.012313432835820894,0.925,0.9139303482587063,3.9377487562189053,6.082848771510528,119.04009855105994,0.017911792942519923,0.16497757637418772,0.010875,0.011,0.014304441094504333
stardisplay,StarDisplay update,20021,5,0.0,0.00845771144278607,0.975,0.970087064676617,4.247014925373135,5.965820586213393,115.52237302220935,0.019239745994275758,0.18565021187453076,0.0121875,0.0123125,0.01011010495823766
stardisplay,StarDisplay update,20022,5,0.0,0.012375621890547264,0.975,0.9573383084577115,3.8850124378109454,6.074993471991125,118.4643774043868,0.01628196564120027,0.1351382895849426,0.0098125,0.01,0.009599936773711348
stardisplay,StarDisplay update,20023,5,0.0,0.002674129353233831,0.9875,0.9841417910447762,4.469465174129353,5.804335887191825,108.98333195956172,0.017400180494442148,0.13033326662578168,0.0089375,0.0090625,0.011285375113878473
stardisplay,StarDisplay update,20024,5,0.0,0.022388059701492536,0.9875,0.9636194029850745,3.9457089552238807,6.024349895356851,116.43669494028282,0.014124375730774718,0.0937109541698852,0.0103125,0.0103125,0.008739127925248934
stardisplay,StarDisplay update,20025,5,0.0,0.029166666666666667,1.0,0.9496268656716419,3.614863184079602,6.20527968185195,123.32388255886102,0.013326893115125046,0.0999320395849426,0.0116875,0.011875,0.00997790797486424
stardisplay,StarDisplay update,20026,5,0.0375,0.03507462686567164,0.925,0.9281716417910447,4.571330845771144,5.732832205842715,106.53321730438913,0.015852873009318338,0.11733722654919507,0.01125,0.0113125,0.010850900177959108
stardisplay,StarDisplay update,20027,5,0.0,0.01455223880597015,0.9625,0.9501865671641792,4.285634328358209,5.997568991432479,115.90129718667451,0.017859957449646194,0.16603965765637124,0.012,0.0120625,0.015397509337488518
