candidate_cap,contact_break_rate,controller_wall_s_per_agent_step,degree_variance,density,edge_persistence,episode_failure,final_edge_count,final_fragmentation,final_largest_scc_fraction,final_mean_in_degree,final_mean_out_degree,final_min_in_degree,final_min_out_degree,final_n_scc,final_normalized_comm_cost,final_rooted_fraction,final_sym_lambda2,geometry,half_width,mean_degree,mean_edge_count,mean_fragmentation,mean_interaction_area,mean_largest_scc_fraction,mean_min_in_degree,mean_min_out_degree,mean_n_scc,mean_normalized_comm_cost,mean_radius_footprint,mean_radius_sq,mean_rooted_fraction,mean_sym_lambda2,method,n_agents,neighbor_loss_rate,radius_max_saturation_fraction,radius_temporal_variation,seed,stage,steps
8.0,0.0028125,0.00018867509375013468,0.3921762456374842,0.0123,0.9995907738095238,0,103.0,0.0,1.0,6.4375,6.4375,3.0,6.0,1.0,0.42916666666666664,1.0,0.7311581737255005,clustered,18.033392693348645,6.376865671641791,102.02985074626865,0.0,82.47907037922776,0.884639303482587,2.945273631840796,5.875621890547263,1.263681592039801,0.42512437810945136,420.06245607930964,26.253903504956853,0.884639303482587,0.6810659917961052,crmf,16,0.0025,0.0003109452736318408,0.003804803910606766,29002,evaluation,200
8.0,0.00125,0.0001963869374992555,2.078654844558303,0.0123,0.9998593750000001,0,126.0,0.0,1.0,7.875,7.875,6.0,6.0,1.0,0.525,1.0,1.2314455791320402,clustered,18.033392693348645,7.85136815920398,125.62189054726367,0.0,201.06192982974676,1.0,6.0,6.0,1.0,0.5234245439469337,1024.0,64.0,1.0,1.2213675163448834,fixed_r_retained,16,0.0009375,1.0,0.0,29002,evaluation,200
8.0,0.0025,0.00014798065624972877,2.973530976956016,0.0123,0.999667151424964,0,100.0,0.0,1.0,6.25,6.25,1.0,5.0,1.0,0.4166666666666667,1.0,0.842866464506269,clustered,18.033392693348645,6.243781094527363,99.90049751243781,0.0,85.8783265650467,0.8059701492537313,1.0,5.0,1.3880597014925373,0.41625207296849154,437.37472567319077,27.335920354574423,0.8059701492537313,0.8796071279876458,alf,16,0.0025,0.13588308457711443,0.0028778433712780206,29003,evaluation,200
8.0,0.004375,0.00015196403125003144,0.45189543188906217,0.0123,0.9992921514249639,0,88.0,0.0,1.0,5.5,5.5,1.0,4.0,1.0,0.36666666666666664,1.0,0.2883250979735333,clustered,18.033392693348645,5.461753731343284,87.38805970149254,0.0,65.7897615130251,0.8955223880597015,1.0,4.009950248756219,1.208955223880597,0.364116915422885,335.064503988316,20.94153149926975,0.8955223880597015,0.27040503092238927,crdf,16,0.004375,0.0009328358208955224,0.01377800905425385,29003,evaluation,200
8.0,0.0025,0.00015978518749989234,0.5254765313667978,0.0123,0.9996501623376624,0,99.0,0.0,1.0,6.1875,6.1875,1.0,5.0,1.0,0.4125,1.0,0.497962615921872,clustered,18.033392693348645,6.22792288557214,99.64676616915423,0.0,89.76476156004283,0.945273631840796,1.0,5.0,1.109452736318408,0.41519485903814146,457.1681765678775,28.573011035492343,0.945273631840796,0.5302299384726652,crmf,16,0.0025,0.06312189054726368,0.002161964078219299,29003,evaluation,200
8.0,0.00125,0.00019397843749970888,1.4834270810128463,0.0123,0.9998491950757575,0,122.0,0.0,1.0,7.625,7.625,5.0,5.0,1.0,0.5083333333333333,1.0,1.1111043476792177,clustered,18.033392693348645,7.638059701492537,122.2089552238806,0.0,201.06192982974676,1.0,5.099502487562189,5.099502487562189,1.0,0.5092039800995047,1024.0,64.0,1.0,1.1157255719227614,fixed_r_retained,16,0.00125,1.0,0.0,29003,evaluation,200
8.0,0.0046875,0.0001649896250000893,0.6908353134823395,0.0123,0.999335689484127,1,88.0,0.5,0.5,5.5,5.5,1.0,5.0,2.0,0.36666666666666664,0.0,5.436754633552779e-17,clustered,18.033392693348645,5.730099502487562,91.68159203980099,0.19651741293532338,95.34320900023812,0.6890547263681592,1.0,4.990049751243781,1.6218905472636815,0.38200663349916986,485.57897608421064,30.348686005263165,0.4925373134328358,0.23982566192083643,alf,16,0.0046875,0.125,0.002564423270997559,29004,evaluation,200
8.0,0.005,0.00016817628125011198,1.2853958402947947,0.0123,0.9991231398809522,0,94.0,0.0,0.9375,5.875,5.875,0.0,2.0,2.0,0.39166666666666666,0.0625,0.6413613890236953,clustered,18.033392693348645,5.416977611940299,86.67164179104478,0.26865671641791045,66.61360246807804,0.632773631840796,0.04975124378109453,2.054726368159204,2.646766169154229,0.36113184079602073,339.26029151849923,21.203768219906202,0.043843283582089554,0.18192936802420084,crdf,16,0.0046875,0.0006218905472636816,0.00805469001406835,29004,evaluation,200
8.0,0.001875,0.0001802748124998743,0.18687801276577312,0.0123,0.9997610367063493,0,98.0,0.0,1.0,6.125,6.125,1.0,5.0,1.0,0.4083333333333333,1.0,0.19698738211719619,clustered,18.033392693348645,5.999689054726368,95.9950248756219,0.2835820895522388,95.14128952153408,0.5248756218905473,1.0,4.990049751243781,1.9502487562189055,0.3999792703150912,484.5506086236574,30.284413038978588,0.24129353233830847,0.10278171967193955,crmf,16,0.001875,0.06281094527363185,0.0029444230087223304,29004,evaluation,200
8.0,0.000625,0.0001831628437503241,3.0578168702507362,0.0123,0.9999368990384616,0,132.0,0.0,1.0,8.25,8.25,5.0,5.0,1.0,0.55,1.0,1.7546121768715817,clustered,18.033392693348645,8.245646766169154,131.93034825870646,0.0,201.06192982974676,1.0,4.990049751243781,4.990049751243781,1.0,0.549709784411275,1024.0,64.0,1.0,1.7510657613834675,fixed_r_retained,16,0.000625,1.0,0.0,29004,evaluation,200
