agent_collision_rate,components,contact_break_rate,density,edge_persistence,final_edge_count,final_fragmentation,final_largest_scc_fraction,final_mean_in_degree,final_mean_out_degree,final_min_in_degree,final_min_out_degree,final_n_scc,final_normalized_comm_cost,final_rooted_fraction,final_sym_lambda2,fragmentation,half_width,largest_component_fraction,mean_degree,mean_edge_count,mean_fragmentation,mean_interaction_out_degree,mean_largest_component_fraction,mean_largest_scc_fraction,mean_min_in_degree,mean_min_out_degree,mean_n_scc,mean_normalized_comm_cost,mean_radius,mean_radius_footprint,mean_radius_sq,mean_rooted_fraction,mean_sym_lambda2,method,minimum_agent_distance,minimum_obstacle_clearance,n_agents,neighbor_loss_rate,obstacle_collision_rate,obstacle_proximity_rate,polar_order,radius_max_saturation_fraction,radius_temporal_variation,rollout_wall_s,seed,stardisplay_nc,steps,velocity_dispersion
0.0,2.0,0.010625,0.03305785123966942,0.9972827380952382,44.0,0.1875,0.8125,2.75,2.75,2.0,2.0,2.0,0.18333333333333332,0.0,2.578553810236655e-05,0.1875,11.0,0.8125,2.79228855721393,44.67661691542288,0.1791044776119403,2.79228855721393,0.8208955223880597,0.8190298507462687,2.014925373134328,2.0199004975124377,1.9651741293532339,0.18615257048092868,4.951837980919834,397.694614945014,24.855913434063375,0.03669154228855721,0.029773488030717,stardisplay,0.24183281884654864,22.0,16,0.010625,0.0,0.0,0.9711053859251901,0.002798507462686567,0.03509470883181464,0.6256745000009687,20026,15.0,200,0.004438669537481684
0.0,1.0,0.0096875,0.03305785123966942,0.9975688244047619,46.0,0.0,0.8125,2.875,2.875,1.0,1.0,2.0,0.19166666666666668,0.1875,0.2478384533166377,0.0,11.0,1.0,2.9151119402985075,46.64179104477612,0.0,2.9151119402985075,1.0,0.8227611940298507,1.0,1.0049751243781095,1.945273631840796,0.1943407960199005,5.1000616343634135,429.7248561209822,26.85780350756139,0.23196517412935325,0.2558821828395025,stardisplay,0.51328889771431,22.0,16,0.009375,0.0,0.0,0.988761158228424,0.0024875621890547263,0.04523087886707442,0.5733696999996027,20027,15.0,200,0.004115811669491272
0.0,1.0,0.0103125,0.03305785123966942,0.9973240327380952,47.0,0.0,0.4375,2.9375,2.9375,1.0,2.0,3.0,0.19583333333333333,0.25,0.14711033012317454,0.0,11.0,1.0,2.986318407960199,47.78109452736319,0.0,2.986318407960199,1.0,0.5009328358208955,1.0099502487562189,2.014925373134328,2.7512437810945274,0.19908789386401327,4.745297627017425,371.25923497938356,23.203702186211473,0.35634328358208955,0.18791360047255395,stardisplay,0.694870638423844,22.0,16,0.0103125,0.0,0.0,0.9905546500074757,0.003109452736318408,0.03342758745121397,0.538123700000142,20028,15.0,200,0.006050969413475533
0.0,1.0,0.013125,0.03305785123966942,0.9967549490440115,48.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.2,1.0,0.3671312183340877,0.0,11.0,1.0,3.050373134328358,48.80597014925373,0.0,3.050373134328358,1.0,1.0,1.0149253731343284,1.0895522388059702,1.0,0.20335820895522388,4.901665347972958,399.07875414491855,24.94242213405741,1.0,0.3516940195233336,stardisplay,1.0217759565077773,22.0,16,0.013125,0.0,0.0,0.9880252751426745,0.003420398009950249,0.05377865605209678,0.5361819999998261,20029,15.0,200,0.002988774636696265
0.0,1.0,0.00875,0.03305785123966942,0.9976629464285713,48.0,0.0,0.875,3.0,3.0,1.0,1.0,2.0,0.2,0.125,0.32184656984042304,0.0,11.0,1.0,2.9421641791044775,47.07462686567164,0.05970149253731343,2.9421641791044775,0.9402985074626866,0.8491915422885572,1.0049751243781095,1.0348258706467661,2.1343283582089554,0.1961442786069652,4.811162873837147,385.4247661494619,24.08904788434137,0.08084577114427861,0.20342150183349528,stardisplay,0.27954780703448956,22.0,16,0.00875,0.0,0.0,0.9810183589367288,0.0024875621890547263,0.040178456122853194,0.4831472000005306,20030,15.0,200,0.0065914675531105514
0.0,1.0,0.01375,0.03305785123966942,0.996562748015873,53.0,0.0,0.9375,3.3125,3.3125,0.0,2.0,2.0,0.22083333333333333,0.0625,0.722023486429573,0.0,11.0,1.0,3.2708333333333335,52.333333333333336,0.0,3.2708333333333335,1.0,0.9477611940298507,0.263681592039801,2.0,1.7960199004975124,0.21805555555555556,4.511991335175296,332.9455639947332,20.809097749670826,0.26865671641791045,0.6214250758064666,stardisplay,0.6201323166696788,22.0,16,0.01375,0.0,0.0,0.8715886604277832,0.002798507462686567,0.04822223746016948,0.5192444999993313,20031,15.0,200,0.020178263475880292
0.0,1.0,0.0075,0.03305785123966942,0.9979605654761905,43.0,0.0,0.875,2.6875,2.6875,1.0,1.0,2.0,0.17916666666666667,0.125,0.10573530937661484,0.0,11.0,1.0,2.7018034825870645,43.22885572139303,0.030783582089552237,2.7018034825870645,0.9692164179104478,0.8330223880597015,1.0,1.0796019900497513,2.218905472636816,0.18012023217247097,5.264871438228949,450.4422473730574,28.152640460816087,0.11318407960199005,0.10494167574766446,stardisplay,1.4545793835578247,22.0,16,0.0075,0.0,0.0,0.9795124257836256,0.0021766169154228856,0.03553151552100273,0.49546080000072834,20032,15.0,200,0.00547042449994777
0.0,1.0,0.0078125,0.03305785123966942,0.9979429450757575,47.0,0.0,0.875,2.9375,2.9375,1.0,2.0,2.0,0.19583333333333333,0.125,0.3374508380571235,0.0,11.0,1.0,2.98818407960199,47.81094527363184,0.0,2.98818407960199,1.0,0.8793532338308457,1.0,2.0,1.9651741293532339,0.199212271973466,4.714259907223258,369.8946644787353,23.118416529920957,0.15547263681592038,0.3389145407307821,stardisplay,0.313175091892005,22.0,16,0.0078125,0.0,0.0,0.995144181708772,0.0012437810945273632,0.049597658564938245,0.4955587000004016,20033,15.0,200,0.0026439501016621517
0.0,1.0,0.0128125,0.03305785123966942,0.9959858630952381,56.0,0.0,0.9375,3.5,3.5,0.0,2.0,2.0,0.23333333333333334,0.0625,0.26862705843712165,0.0,11.0,1.0,3.3678482587064678,53.885572139303484,0.03233830845771144,3.3678482587064678,0.9676616915422885,0.8924129353233831,0.029850746268656716,2.014925373134328,2.1691542288557213,0.22452321724709787,4.284154395328407,301.5884333534876,18.849277084592973,0.06467661691542288,0.20769928189169307,stardisplay,0.04416701770836211,22.0,16,0.0128125,0.0,0.0,0.9366015371231773,0.0012437810945273632,0.04177061140061228,0.5590745999998035,20034,15.0,200,0.010003434272895361
0.0,1.0,0.008125,0.03305785123966942,0.9976209077380952,45.0,0.0,0.9375,2.8125,2.8125,0.0,2.0,2.0,0.1875,0.0625,0.12337392038235537,0.0,11.0,1.0,2.7671019900497513,44.27363184079602,0.03731343283582089,2.7671019900497513,0.9626865671641791,0.8532338308457711,0.04975124378109453,2.0,2.298507462686567,0.18447346600331674,5.010387388238859,408.3371638023876,25.521072737649224,0.07524875621890548,0.11637508240491812,stardisplay,0.7058174692755609,22.0,16,0.008125,0.0,0.0,0.9715813736658391,0.0021766169154228856,0.05283021529314636,0.5438749999993888,20035,15.0,200,0.008009770467679207
0.0,1.0,0.0109375,0.03305785123966942,0.9966041666666666,50.0,0.0,0.9375,3.125,3.125,0.0,2.0,2.0,0.20833333333333334,0.0625,0.3037200074598981,0.0,11.0,1.0,3.074004975124378,49.18407960199005,0.006218905472636816,3.074004975124378,0.9937810945273632,0.9241293532338308,0.373134328358209,1.9751243781094527,1.7761194029850746,0.20493366500829188,4.627755925802231,350.44758636323445,21.902974147702153,0.3271144278606965,0.2766590086614627,stardisplay,0.18337771445294004,22.0,16,0.0109375,0.0,0.0,0.990334131607903,0.002798507462686567,0.04723307765603581,0.54049120000127,20036,15.0,200,0.00763297460324076
0.0,1.0,0.01,0.03305785123966942,0.9974211309523809,44.0,0.0,0.9375,2.75,2.75,0.0,2.0,2.0,0.18333333333333332,0.0625,0.27386381610684574,0.0,11.0,1.0,2.806592039800995,44.90547263681592,0.0,2.806592039800995,1.0,0.9384328358208955,0.024875621890547265,2.0049751243781095,1.9850746268656716,0.187106135986733,4.823299931924809,379.3089107127079,23.706806919544245,0.07649253731343283,0.28374317094245477,stardisplay,1.7776847407166818,22.0,16,0.01,0.0,0.0,0.9918714779065071,0.0021766169154228856,0.04030906042463823,0.5447823000013159,20037,15.0,200,0.005291069312197523
0.0,1.0,0.0140625,0.03305785123966942,0.9965922619047619,47.0,0.0,0.75,2.9375,2.9375,1.0,2.0,2.0,0.19583333333333333,0.75,0.46695621507622936,0.0,11.0,1.0,2.99657960199005,47.9452736318408,0.0,2.99657960199005,1.0,0.763681592039801,1.064676616915423,2.029850746268657,1.945273631840796,0.19977197346600334,4.682276828395613,356.507548373181,22.281721773323813,0.763681592039801,0.47736352991279635,stardisplay,0.28887566801045467,22.0,16,0.0140625,0.0,0.0,0.981523174127468,0.00404228855721393,0.04929098358333646,0.5620914999999513,20038,15.0,200,0.005672900500074385
0.0,1.0,0.011875,0.03305785123966942,0.996625496031746,38.0,0.0,1.0,2.375,2.375,1.0,1.0,1.0,0.15833333333333333,1.0,0.30309675838957867,0.0,11.0,1.0,2.4319029850746268,38.91044776119403,0.0,2.4319029850746268,1.0,1.0,1.0099502487562189,1.0149253731343284,1.0,0.16212686567164178,5.353648906608012,468.91839447447273,29.307399654654546,1.0,0.31728911504068097,stardisplay,1.6708410864383172,22.0,16,0.011875,0.0,0.0,0.9850609334438931,0.003109452736318408,0.030864777191495274,0.5220965999997134,20039,15.0,200,0.0041341017578574194
0.0,1.0,0.0109375,0.03305785123966942,0.9970993303571428,42.0,0.0,0.875,2.625,2.625,1.0,2.0,2.0,0.175,0.125,0.6579693557222455,0.0,11.0,1.0,2.6713308457711444,42.74129353233831,0.0,2.6713308457711444,1.0,0.8812189054726368,1.0248756218905473,2.009950248756219,1.9502487562189055,0.17808872305140963,5.257060750971032,450.1224103874697,28.132650649216856,0.1685323383084577,0.6405007996725606,stardisplay,0.6212058015304335,22.0,16,0.0109375,0.0,0.0,0.9887274977714372,0.00404228855721393,0.0550426651016738,0.5304898000013054,20040,15.0,200,0.004368743940845883
0.0,1.0,0.0103125,0.03305785123966942,0.9970561755952381,44.0,0.0,1.0,2.75,2.75,1.0,2.0,1.0,0.18333333333333332,1.0,0.14399624726725785,0.0,11.0,1.0,2.761504975124378,44.18407960199005,0.0,2.761504975124378,1.0,0.9689054726368159,1.0398009950248757,2.014925373134328,1.1243781094527363,0.1841003316749585,4.851186651992297,386.3091579476419,24.14432237172762,0.9689054726368159,0.1706452958356089,stardisplay,0.450272993510591,22.0,16,0.0103125,0.0,0.0,0.9666397126202856,0.003109452736318408,0.03674258394104675,0.5554283000001305,20041,15.0,200,0.00921855902667286
0.0,1.0,0.01125,0.03305785123966942,0.9968448660714286,46.0,0.0,1.0,2.875,2.875,1.0,2.0,1.0,0.19166666666666668,1.0,0.292028614916089,0.0,11.0,1.0,2.887126865671642,46.19402985074627,0.0,2.887126865671642,1.0,0.951181592039801,0.8706467661691543,1.855721393034826,1.3582089552238805,0.19247512437810946,4.942141178054965,402.00638989434066,25.12539936839629,0.8460820895522388,0.28376717900035925,stardisplay,0.10840882720237975,22.0,16,0.01125,0.0,0.0,0.9719993778367468,0.002798507462686567,0.052742688187544004,0.5521091999999044,20042,15.0,200,0.0058292523172965155
0.0,1.0,0.0084375,0.03305785123966942,0.9978328373015873,53.0,0.0,1.0,3.3125,3.3125,1.0,2.0,1.0,0.22083333333333333,1.0,0.13090195976071411,0.0,11.0,1.0,3.362873134328358,53.80597014925373,0.048507462686567165,3.362873134328358,0.9514925373134329,0.8246268656716418,1.0,2.0199004975124377,1.7512437810945274,0.22419154228855723,4.26920387918421,300.76393304385596,18.797745815240997,0.6293532338308457,0.12561615248001373,stardisplay,0.16154017224220632,22.0,16,0.0084375,0.0,0.0,0.8805499419363803,0.0012437810945273632,0.04554583892287734,0.5498971000015445,20043,15.0,200,0.01092779330601496
0.0,1.0,0.0125,0.03305785123966942,0.9967615327380953,48.0,0.0,1.0,3.0,3.0,1.0,2.0,1.0,0.2,1.0,0.3849511071780099,0.0,11.0,1.0,2.9350124378109452,46.960199004975124,0.024875621890547265,2.9350124378109452,0.9751243781094527,0.8479477611940298,1.0149253731343284,2.0,1.7014925373134329,0.195667495854063,4.874189042024097,387.6738200978623,24.229613756116393,0.6741293532338308,0.2900016678656997,stardisplay,0.2459812635583801,22.0,16,0.0125,0.0,0.0,0.9769064846555411,0.002798507462686567,0.05890669393805911,0.5549104999990959,20044,15.0,200,0.0069845428749407135
0.0,1.0,0.0171875,0.03305785123966942,0.9956897321428576,51.0,0.0,0.6875,3.1875,3.1875,1.0,2.0,2.0,0.2125,0.3125,0.43446026669342724,0.0,11.0,1.0,3.1063432835820897,49.701492537313435,0.0,3.1063432835820897,1.0,0.7879353233830846,1.0348258706467661,2.0248756218905473,1.7412935323383085,0.20708955223880596,4.81042776479991,375.31263548036145,23.45703971752259,0.6461442786069652,0.3079557802860429,stardisplay,1.1810558566965317,22.0,16,0.0171875,0.0,0.0,0.99256775650875,0.002798507462686567,0.05490095339164984,0.5762254999990546,20045,15.0,200,0.003814764846646952
0.0,1.0,0.0146875,0.03305785123966942,0.9962229437229436,43.0,0.0,0.375,2.6875,2.6875,0.0,2.0,4.0,0.17916666666666667,0.0625,0.46780186706359994,0.0,11.0,1.0,2.754042288557214,44.06467661691542,0.0,2.754042288557214,1.0,0.4207089552238806,0.0,1.9751243781094527,3.845771144278607,0.1836028192371476,4.8814900697249985,391.59290115758745,24.474556322349216,0.0625,0.36040107952589273,stardisplay,0.6696442540754051,22.0,16,0.014375,0.0,0.0,0.9898496433502757,0.0024875621890547263,0.04666191449473143,0.5720058000006247,20046,15.0,200,0.0050726098314075665
0.0,1.0,0.0125,0.03305785123966942,0.9967377232142858,41.0,0.0,0.9375,2.5625,2.5625,0.0,1.0,2.0,0.17083333333333334,0.0625,0.29483746966818075,0.0,11.0,1.0,2.6103855721393034,41.766169154228855,0.0,2.6103855721393034,1.0,0.9387437810945274,0.03482587064676617,1.0199004975124377,1.9800995024875623,0.1740257048092869,5.217578099640162,443.5252853536378,27.720330334602362,0.08115671641791045,0.3088906608664841,stardisplay,1.723667935557954,22.0,16,0.0121875,0.0,0.0,0.9911087341250725,0.003109452736318408,0.04954122269226298,0.5242479999997158,20047,15.0,200,0.0033837014176402655
0.0,1.0,0.0078125,0.03305785123966942,0.9975684523809524,46.0,0.0,1.0,2.875,2.875,1.0,1.0,1.0,0.19166666666666668,1.0,0.2618555985414709,0.0,11.0,1.0,2.8463930348258706,45.54228855721393,0.06529850746268656,2.8463930348258706,0.9347014925373134,0.9259950248756219,1.0049751243781095,1.0149253731343284,1.1691542288557213,0.18975953565505804,4.9316178850311525,404.75714197376516,25.297321373360322,0.8395522388059702,0.22168926581658235,stardisplay,0.43777679289113164,22.0,16,0.0078125,0.0,0.0,0.9864850338110372,0.002798507462686567,0.03965503743600974,0.533134200000859,20048,15.0,200,0.0062948027667651734
0.0,1.0,0.01375,0.03305785123966942,0.9961831597222222,41.0,0.0,0.6875,2.5625,2.5625,0.0,2.0,4.0,0.17083333333333334,0.0625,0.3627267753508687,0.0,11.0,1.0,2.570273631840796,41.124378109452735,0.0,2.570273631840796,1.0,0.5951492537313433,0.03980099502487562,1.7213930348258706,4.462686567164179,0.1713515754560531,5.205856342247025,446.43769666534234,27.902356041583896,0.04508706467661692,0.3401726804248113,stardisplay,0.1014895992544844,22.0,16,0.01375,0.0,0.0,0.9929920145423119,0.0037313432835820895,0.06136838801795093,0.5129099999994651,20049,15.0,200,0.004625844311317027
0.0,1.0,0.0059375,0.04938271604938271,0.9989656498015873,90.0,0.0,1.0,5.625,5.625,3.0,3.0,1.0,0.375,1.0,2.079523039192055,0.0,9.0,1.0,5.673818407960199,90.78109452736318,0.0,5.673818407960199,1.0,1.0,3.0348258706467663,3.0597014925373136,1.0,0.37825456053067996,5.9651269198397365,590.8741535792503,36.929634598703146,1.0,2.1236902891957268,alf,1.1417460386552154,18.0,16,0.005625,0.0,0.0,0.9918528147896739,0.1881218905472637,0.0034509488740439424,0.6223497999999381,20000,15.0,200,0.0034365227039915066
0.0,1.0,0.0025,0.04938271604938271,0.9996395089285715,128.0,0.0,1.0,8.0,8.0,4.0,5.0,1.0,0.5333333333333333,1.0,5.2367185718483285,0.0,9.0,1.0,7.920708955223881,126.73134328358209,0.0,7.920708955223881,1.0,1.0,3.9950248756218905,4.990049751243781,1.0,0.528047263681592,7.216820444705992,842.935595653112,52.6834747283195,1.0,5.124721051137357,alf,0.35881711109253045,18.0,16,0.0025,0.0,0.0,0.9941593382760563,0.1875,0.0030189298142743333,0.7852536999998847,20001,15.0,200,0.004131399744089383
0.0,1.0,0.001875,0.04938271604938271,0.9996779513888889,120.0,0.0,1.0,7.5,7.5,4.0,4.0,1.0,0.5,1.0,5.209618916660631,0.0,9.0,1.0,7.500621890547263,120.00995024875621,0.0,7.500621890547263,1.0,1.0,4.0,4.0,1.0,0.5000414593698176,7.027552375045835,807.4691476149385,50.466821725933656,1.0,5.204243932795275,alf,0.9309617547256676,18.0,16,0.001875,0.0,0.0,0.9926573239124535,0.4381218905472637,0.0017776771274990158,0.755484900000738,20002,15.0,200,0.004135892735764145
0.0,1.0,0.001875,0.04938271604938271,0.9997754103535353,112.0,0.0,1.0,7.0,7.0,2.0,4.0,1.0,0.4666666666666667,1.0,4.413122208148922,0.0,9.0,1.0,7.000932835820896,112.01492537313433,0.0,7.000932835820896,1.0,1.0,2.054726368159204,4.0,1.0,0.46672885572139305,6.51565768566779,696.4058575014636,43.52536609384148,1.0,4.397633816605981,alf,0.4719650751402056,18.0,16,0.001875,0.0,0.0,0.9888367563224558,0.18781094527363185,0.002194606567228703,0.6913560000011785,20003,15.0,200,0.0035306006597048364
0.0,1.0,0.0015625,0.04938271604938271,0.9998144728535354,102.0,0.0,1.0,6.375,6.375,1.0,4.0,1.0,0.425,1.0,1.41900971704143,0.0,9.0,1.0,6.365049751243781,101.8407960199005,0.0,6.365049751243781,1.0,1.0,1.0,4.0,1.0,0.42433665008291876,5.579584910978777,532.1574860405684,33.259842877535526,1.0,1.4016890037927665,alf,0.40673125289191986,18.0,16,0.00125,0.0,0.0,0.9880075724461302,0.25,0.0006793916479357056,0.6829008000004251,20004,15.0,200,0.00360965599822336
0.0,1.0,0.0034375,0.04938271604938271,0.9994641617063492,106.0,0.0,1.0,6.625,6.625,5.0,3.0,1.0,0.44166666666666665,1.0,2.568026353187039,0.0,9.0,1.0,6.654539800995025,106.4726368159204,0.0,6.654539800995025,1.0,1.0,5.0,3.1641791044776117,1.0,0.44363598673300164,6.516807218383403,694.3172450330142,43.394827814563385,1.0,2.5802672608612096,alf,0.17094769492480769,18.0,16,0.0034375,0.0,0.0,0.9739756276104912,0.125,0.001894526927104212,0.7347843000006833,20005,15.0,200,0.003987430549255078
0.0,1.0,0.0034375,0.04938271604938271,0.999460689484127,99.0,0.0,1.0,6.1875,6.1875,2.0,4.0,1.0,0.4125,1.0,2.8922431797773642,0.0,9.0,1.0,6.215796019900497,99.45273631840796,0.0,6.215796019900497,1.0,1.0,2.0049751243781095,4.104477611940299,1.0,0.4143864013266998,5.797100284061484,572.9193204755,35.80745752971875,1.0,2.9105122232956058,alf,0.942067275422024,18.0,16,0.003125,0.0,0.0,0.9956467287783098,0.1881218905472637,0.002794149858487822,0.6910060999998677,20006,15.0,200,0.0031588819515673654
0.0,1.0,0.0009375,0.04938271604938271,0.9998741319444444,122.0,0.0,1.0,7.625,7.625,3.0,5.0,1.0,0.5083333333333333,1.0,4.163601113382771,0.0,9.0,1.0,7.620646766169155,121.93034825870647,0.0,7.620646766169155,1.0,1.0,3.0,5.0,1.0,0.5080431177446102,7.178394129391678,830.791063426995,51.92444146418719,1.0,4.160028570530626,alf,0.8949370513109065,18.0,16,0.0009375,0.0,0.0,0.9888075143248408,0.25,0.001095304202044311,0.7367649999996502,20007,15.0,200,0.004757941289354644
0.0,1.0,0.00125,0.04938271604938271,0.9998095238095237,108.0,0.0,1.0,6.75,6.75,4.0,4.0,1.0,0.45,1.0,3.7963207183738032,0.0,9.0,1.0,6.752176616915423,108.03482587064677,0.0,6.752176616915423,1.0,1.0,4.024875621890548,4.0,1.0,0.45014510779436157,6.671398404635698,727.773409199853,45.48583807499081,1.0,3.7943330842250793,alf,1.3602370126953303,18.0,16,0.00125,0.0,0.0,0.9941736838503287,0.25,0.0013165857296714126,0.6808282999991206,20008,15.0,200,0.002909540908699917
0.0,1.0,0.0009375,0.04938271604938271,0.9998847853535353,112.0,0.0,1.0,7.0,7.0,3.0,3.0,1.0,0.4666666666666667,1.0,2.777963913364125,0.0,9.0,1.0,6.941853233830845,111.06965174129353,0.0,6.941853233830845,1.0,1.0,2.8059701492537314,3.0,1.0,0.462790215588723,5.958059756539048,597.6434718522519,37.35271699076574,1.0,2.6761507034747045,alf,0.9075390756080894,18.0,16,0.0009375,0.0,0.0,0.9896278848848128,0.12531094527363185,0.0021015057752483317,0.7434216999990895,20009,15.0,200,0.005344858801683036
0.0,1.0,0.0028125,0.04938271604938271,0.999609871031746,115.0,0.0,1.0,7.1875,7.1875,4.0,5.0,1.0,0.4791666666666667,1.0,3.9548495511506223,0.0,9.0,1.0,7.213619402985074,115.41791044776119,0.0,7.213619402985074,1.0,1.0,4.099502487562189,4.990049751243781,1.0,0.480907960199005,6.629743031864747,726.3426031378814,45.39641269611759,1.0,3.961098478120946,alf,0.5952087350215677,18.0,16,0.0028125,0.0,0.0,0.9859145605404542,0.3125,0.0019066454023932266,0.7080630000000383,20010,15.0,200,0.0040118480434069076
0.0,1.0,0.0028125,0.04938271604938271,0.9995530753968254,108.0,0.0,1.0,6.75,6.75,3.0,3.0,1.0,0.45,1.0,3.379743345838854,0.0,9.0,1.0,6.7568407960199,108.1094527363184,0.0,6.7568407960199,1.0,1.0,2.9601990049751246,3.1044776119402986,1.0,0.4504560530679934,6.502996023523375,702.8381075795995,43.92738172372497,1.0,3.350053015622117,alf,0.564870595731561,18.0,16,0.0028125,0.0,0.0,0.985138008694367,0.25,0.0032858619707938873,0.722394999998869,20011,15.0,200,0.00333987073939942
0.0,1.0,0.0046875,0.04938271604938271,0.9992605294011544,93.0,0.0,1.0,5.8125,5.8125,3.0,4.0,1.0,0.3875,1.0,2.0757458216479967,0.0,9.0,1.0,5.843594527363184,93.49751243781094,0.0,5.843594527363184,1.0,1.0,3.0,4.0049751243781095,1.0,0.38957296849087897,5.6221138545850335,528.6463813897035,33.04039883685647,1.0,2.0957667644619744,alf,0.38175934025371466,18.0,16,0.0046875,0.0,0.0,0.9886950489248194,0.12531094527363185,0.002788373323596373,0.7005489999992278,20012,15.0,200,0.004110858875108601
0.0,1.0,0.0021875,0.04938271604938271,0.9996643105158731,110.0,0.0,1.0,6.875,6.875,4.0,4.0,1.0,0.4583333333333333,1.0,3.316926207502613,0.0,9.0,1.0,6.821828358208955,109.14925373134328,0.0,6.821828358208955,1.0,1.0,3.825870646766169,3.9950248756218905,1.0,0.4547885572139303,6.434396418933263,680.9300539841739,42.55812837401087,1.0,3.3090205613808212,alf,1.009000410615291,18.0,16,0.001875,0.0,0.0,0.987746403195393,0.1875,0.0019023972592855424,0.6689590999994834,20013,15.0,200,0.003595569184839456
0.0,1.0,0.0025,0.04938271604938271,0.999576884920635,101.0,0.0,1.0,6.3125,6.3125,3.0,4.0,1.0,0.42083333333333334,1.0,3.1531439371328207,0.0,9.0,1.0,6.317786069651741,101.08457711442786,0.0,6.317786069651741,1.0,1.0,3.0348258706467663,4.0,1.0,0.42118573797678277,6.245228035480237,643.7772884705538,40.23608052940961,1.0,3.152028819738745,alf,0.597467679948639,18.0,16,0.0025,0.0,0.0,0.9953806253031924,0.18781094527363185,0.0020768730569706395,0.6557909000002837,20014,15.0,200,0.003537351081041313
0.0,1.0,0.001875,0.04938271604938271,0.9997335069444445,111.0,0.0,1.0,6.9375,6.9375,2.0,4.0,1.0,0.4625,1.0,3.0413430571259163,0.0,9.0,1.0,6.86318407960199,109.81094527363184,0.0,6.86318407960199,1.0,1.0,2.0,4.0,1.0,0.45754560530679933,5.791083036035681,571.1411622324551,35.69632263952845,1.0,2.9101993903828816,alf,0.12083634916521142,18.0,16,0.001875,0.0,0.0,0.9862513522943621,0.1875,0.001074489156123492,0.7145184999990306,20015,15.0,200,0.0041286535976786205
0.0,1.0,0.00375,0.04938271604938271,0.9995514710983461,120.0,0.0,1.0,7.5,7.5,4.0,5.0,1.0,0.5,1.0,4.685521186727553,0.0,9.0,1.0,7.523942786069652,120.38308457711443,0.0,7.523942786069652,1.0,1.0,3.9950248756218905,5.0,1.0,0.5015961857379768,6.437514340010294,689.6752368386537,43.10470230241586,1.0,4.694728533818468,alf,1.3530916138958178,18.0,16,0.003125,0.0,0.0,0.9948763564192058,0.31281094527363185,0.0016884508543084425,0.6865759000011167,20016,15.0,200,0.0025530241667117517
0.0,1.0,0.003125,0.04938271604938271,0.9995941107503608,128.0,0.0,1.0,8.0,8.0,5.0,5.0,1.0,0.5333333333333333,1.0,4.822941456631642,0.0,9.0,1.0,7.988495024875622,127.81592039800995,0.0,7.988495024875622,1.0,1.0,5.0049751243781095,5.0,1.0,0.5325663349917081,7.234833296173631,853.3079676880145,53.33174798050091,1.0,4.760725652573637,alf,1.0267891144890349,18.0,16,0.003125,0.0,0.0,0.9939905972040244,0.2531094527363184,0.004170809704294914,0.7447981999994226,20017,15.0,200,0.0035004168217007466
0.0,1.0,0.001875,0.04938271604938271,0.9997111742424242,107.0,0.0,1.0,6.6875,6.6875,4.0,4.0,1.0,0.44583333333333336,1.0,3.3827358139964074,0.0,9.0,1.0,6.635883084577115,106.17412935323384,0.0,6.635883084577115,1.0,1.0,3.9950248756218905,3.9601990049751246,1.0,0.4423922056384743,6.447911995996355,685.1906812679046,42.824417579244034,1.0,3.3478556728747018,alf,0.7671551569291252,18.0,16,0.0015625,0.0,0.0,0.9901376677761229,0.1881218905472637,0.0020869114130995796,0.6796414000000368,20018,15.0,200,0.003135967645201856
0.0,1.0,0.0040625,0.04938271604938271,0.9994446811868687,114.0,0.0,1.0,7.125,7.125,4.0,4.0,1.0,0.475,1.0,3.6037889961401888,0.0,9.0,1.0,7.138370646766169,114.2139303482587,0.0,7.138370646766169,1.0,1.0,4.0049751243781095,4.0,1.0,0.47589137645107793,6.5088650571643765,707.91505804954,44.24469112809625,1.0,3.638265900567355,alf,1.0464349908985504,18.0,16,0.003125,0.0,0.0,0.9920859511046098,0.31281094527363185,0.0013904189275320558,0.712399900001401,20019,15.0,200,0.003832440109447489
0.0,1.0,0.0021875,0.04938271604938271,0.9996651672979797,120.0,0.0,1.0,7.5,7.5,4.0,4.0,1.0,0.5,1.0,4.578520448190395,0.0,9.0,1.0,7.48476368159204,119.75621890547264,0.0,7.48476368159204,1.0,1.0,4.0,4.0,1.0,0.49898424543946934,6.815361128859364,765.8477469771983,47.865484186074895,1.0,4.5610159632823155,alf,0.8787905437355862,18.0,16,0.0021875,0.0,0.0,0.994750759591799,0.4375,0.0015051007031082417,0.6738542000002781,20020,15.0,200,0.003616230101965601
0.0,1.0,0.0046875,0.04938271604938271,0.9993325892857143,108.0,0.0,1.0,6.75,6.75,4.0,4.0,1.0,0.45,1.0,3.3093948070218526,0.0,9.0,1.0,6.779539800995025,108.4726368159204,0.0,6.779539800995025,1.0,1.0,4.014925373134329,4.0,1.0,0.451969320066335,6.5098016072443325,709.3759032349521,44.33599395218451,1.0,3.311834752947435,alf,0.688717817363079,18.0,16,0.00375,0.0,0.0,0.9888622211265251,0.2512437810945274,0.0027070950610427235,0.6639807000010478,20021,15.0,200,0.003473125031714738
