bootstrap_unit,ci95_high,ci95_low,comparison,density,geometry,median_difference,metric,n_agents,n_pairs,paired_mean_difference,positive_fraction
shared held-out evaluation seed,0.051041666666666666,-0.13229166666666667,fixed_r_retained - ALF,0.0204,clustered,0.0,final_fragmentation,32,30,-0.042708333333333334,0.1
shared held-out evaluation seed,-0.046103726160862384,-0.15034074419568821,fixed_r_retained - ALF,0.0204,clustered,-0.020600124378109458,mean_fragmentation,32,30,-0.09440298507462687,0.1
shared held-out evaluation seed,0.2290179311774461,0.12124572450248759,fixed_r_retained - ALF,0.0204,clustered,0.10883084577114427,mean_largest_scc_fraction,32,30,0.1726264510779436,0.9
shared held-out evaluation seed,8.273565764925372,7.511763837064676,fixed_r_retained - ALF,0.0204,clustered,8.010494402985074,mean_degree,32,30,7.903327114427861,1.0
shared held-out evaluation seed,2.691640026286121,0.42881404530341777,fixed_r_retained - ALF,0.0204,clustered,0.677004074195255,degree_variance,32,30,1.5142974283717192,0.5333333333333333
shared held-out evaluation seed,-0.002450415842929115,-0.0033049223219422906,fixed_r_retained - ALF,0.0204,clustered,-0.0026529142160315157,radius_temporal_variation,32,30,-0.0028594764056512167,0.0
shared held-out evaluation seed,-0.0021510416666666666,-0.004401041666666666,fixed_r_retained - ALF,0.0204,clustered,-0.00328125,contact_break_rate,32,30,-0.0032552083333333335,0.16666666666666666
shared held-out evaluation seed,-0.0018436197916666677,-0.004130338541666666,fixed_r_retained - ALF,0.0204,clustered,-0.00296875,neighbor_loss_rate,32,30,-0.002958333333333333,0.23333333333333334
shared held-out evaluation seed,0.9888475590796019,0.9718617848258706,fixed_r_retained - ALF,0.0204,clustered,0.9952580845771144,radius_max_saturation_fraction,32,30,0.9806073797678275,1.0
shared held-out evaluation seed,0.1,-0.26749999999999996,fixed_r_retained - ALF,0.0204,clustered,0.0,episode_failure,32,30,-0.1,0.1
shared held-out evaluation seed,0.00010579322227857659,8.639572890613631e-05,fixed_r_retained - ALF,0.0204,clustered,9.879840625018235e-05,controller_wall_s_per_agent_step,32,30,9.661069010413334e-05,1.0
shared held-out evaluation seed,0.0,0.0,crdf - ALF,0.0331,uniform,0.0,final_fragmentation,32,30,0.0,0.0
shared held-out evaluation seed,0.004852041873963508,0.0002123497097844113,crdf - ALF,0.0331,uniform,0.0,mean_fragmentation,32,30,0.002140339966832504,0.2
shared held-out evaluation seed,-0.05088476886401329,-0.11855384535655056,crdf - ALF,0.0331,uniform,-0.05884639303482592,mean_largest_scc_fraction,32,30,-0.08218283582089553,0.0
shared held-out evaluation seed,-1.665825818822554,-1.9124891169154228,crdf - ALF,0.0331,uniform,-1.807680348258706,mean_degree,32,30,-1.79212271973466,0.0
shared held-out evaluation seed,-2.2110085139558615,-2.9457432528896192,crdf - ALF,0.0331,uniform,-2.5462837713059394,degree_variance,32,30,-2.561372338336819,0.0
shared held-out evaluation seed,0.026876808752996927,0.022588759216564044,crdf - ALF,0.0331,uniform,0.02391667037846145,radius_temporal_variation,32,30,0.024663163844079034,1.0
shared held-out evaluation seed,0.006380338541666666,0.005286328125,crdf - ALF,0.0331,uniform,0.005859375,contact_break_rate,32,30,0.005822916666666666,1.0
shared held-out evaluation seed,0.006463541666666667,0.005275911458333333,crdf - ALF,0.0331,uniform,0.0059375,neighbor_loss_rate,32,30,0.005869791666666666,1.0
shared held-out evaluation seed,-0.38430866500829197,-0.44920929208126037,crdf - ALF,0.0331,uniform,-0.40244092039800994,radius_max_saturation_fraction,32,30,-0.4174233001658375,0.0
shared held-out evaluation seed,0.0,0.0,crdf - ALF,0.0331,uniform,0.0,episode_failure,32,30,0.0,0.0
shared held-out evaluation seed,-1.770406957037783e-05,-2.819574355469167e-05,crdf - ALF,0.0331,uniform,-2.4690234374986645e-05,controller_wall_s_per_agent_step,32,30,-2.2870664062528093e-05,0.03333333333333333
shared held-out evaluation seed,0.0,0.0,crmf - ALF,0.0331,uniform,0.0,final_fragmentation,32,30,0.0,0.0
shared held-out evaluation seed,0.0,-1.5547263681592035e-05,crmf - ALF,0.0331,uniform,0.0,mean_fragmentation,32,30,-5.182421227197345e-06,0.0
shared held-out evaluation seed,0.006192993366500821,-0.0018086650082918764,crmf - ALF,0.0331,uniform,0.0,mean_largest_scc_fraction,32,30,0.001461442786069648,0.06666666666666667
shared held-out evaluation seed,0.2404883136401326,0.04429091521558879,crmf - ALF,0.0331,uniform,0.17809390547263648,mean_degree,32,30,0.14433043117744618,0.7666666666666667
shared held-out evaluation seed,-1.5979591646961862,-2.2846938519306197,crmf - ALF,0.0331,uniform,-1.7932910439059369,degree_variance,32,30,-1.9321805298368233,0.03333333333333333
shared held-out evaluation seed,0.0019695709637859464,0.0011225293335017461,crmf - ALF,0.0331,uniform,0.0015666139504894915,radius_temporal_variation,32,30,0.0015813539476397685,0.9666666666666667
shared held-out evaluation seed,5.208333333333335e-05,-0.0006927083333333334,crmf - ALF,0.0331,uniform,-0.0003906249999999999,contact_break_rate,32,30,-0.00034375,0.3
shared held-out evaluation seed,1.041666666666659e-05,-0.0007239583333333334,crmf - ALF,0.0331,uniform,-0.00046875,neighbor_loss_rate,32,30,-0.0003750000000000001,0.3
shared held-out evaluation seed,-0.12799362562189057,-0.1894814987562189,crmf - ALF,0.0331,uniform,-0.15453980099502487,radius_max_saturation_fraction,32,30,-0.15719838308457712,0.03333333333333333
shared held-out evaluation seed,0.0,0.0,crmf - ALF,0.0331,uniform,0.0,episode_failure,32,30,0.0,0.0
shared held-out evaluation seed,1.7305211458250289e-06,-1.0885665885454659e-05,crmf - ALF,0.0331,uniform,-4.665468750033564e-06,controller_wall_s_per_agent_step,32,30,-4.5936708333348e-06,0.43333333333333335
shared held-out evaluation seed,0.0,0.0,fixed_r_retained - ALF,0.0331,uniform,0.0,final_fragmentation,32,30,0.0,0.0
shared held-out evaluation seed,0.0,-1.5547263681592035e-05,fixed_r_retained - ALF,0.0331,uniform,0.0,mean_fragmentation,32,30,-5.182421227197345e-06,0.0
shared held-out evaluation seed,0.00649875621890547,0.0,fixed_r_retained - ALF,0.0331,uniform,0.0,mean_largest_scc_fraction,32,30,0.0022595356550580425,0.1
shared held-out evaluation seed,1.4966066801409619,1.1125668532338309,fixed_r_retained - ALF,0.0331,uniform,1.1751399253731347,mean_degree,32,30,1.2964759535655057,1.0
shared held-out evaluation seed,2.7204052552885507,0.8672364769624941,fixed_r_retained - ALF,0.0331,uniform,1.05901420534532,degree_variance,32,30,1.6828451334615273,0.7666666666666667
shared held-out evaluation seed,-0.0017027964384503122,-0.0022665024841616293,fixed_r_retained - ALF,0.0331,uniform,-0.0019698651421279335,radius_temporal_variation,32,30,-0.0019883845802766333,0.0
shared held-out evaluation seed,-0.0009529947916666672,-0.0018125,fixed_r_retained - ALF,0.0331,uniform,-0.0014843749999999998,contact_break_rate,32,30,-0.001375,0.13333333333333333
shared held-out evaluation seed,-0.0009790364583333341,-0.0018177083333333335,fixed_r_retained - ALF,0.0331,uniform,-0.0014062500000000002,neighbor_loss_rate,32,30,-0.0013906250000000002,0.13333333333333333
shared held-out evaluation seed,0.614177420190713,0.5456375673714758,fixed_r_retained - ALF,0.0331,uniform,0.5935167910447761,radius_max_saturation_fraction,32,30,0.5795346185737976,1.0
shared held-out evaluation seed,0.0,0.0,fixed_r_retained - ALF,0.0331,uniform,0.0,episode_failure,32,30,0.0,0.0
shared held-out evaluation seed,2.909959309895314e-05,1.5062739869847284e-05,fixed_r_retained - ALF,0.0331,uniform,1.948980468753804e-05,controller_wall_s_per_agent_step,32,30,2.1940797916641942e-05,0.9333333333333333
shared held-out evaluation seed,0.0,0.0,crdf - ALF,0.0331,clustered,0.0,final_fragmentation,32,30,0.0,0.0
shared held-out evaluation seed,0.033936955845771125,-0.00994079083747927,crdf - ALF,0.0331,clustered,0.0,mean_fragmentation,32,30,0.013391376451077942,0.43333333333333335
shared held-out evaluation seed,0.048355747305140924,0.0011945480928689802,crdf - ALF,0.0331,clustered,0.0037313432835821003,mean_largest_scc_fraction,32,30,0.023305348258706463,0.5333333333333333
shared held-out evaluation seed,1.0850720356550576,0.6256007721807627,crdf - ALF,0.0331,clustered,0.76640236318408,mean_degree,32,30,0.8457193200663349,0.9333333333333333
shared held-out evaluation seed,-0.20058674054565861,-1.6098390618102996,crdf - ALF,0.0331,clustered,-0.35071769765909244,degree_variance,32,30,-0.8266465805946428,0.3333333333333333
shared held-out evaluation seed,0.004171885577757356,0.003205520408389069,crdf - ALF,0.0331,clustered,0.003475149636196262,radius_temporal_variation,32,30,0.0036741015424593434,1.0
shared held-out evaluation seed,-0.0018854166666666668,-0.003260546875,crdf - ALF,0.0331,clustered,-0.0019531249999999996,contact_break_rate,32,30,-0.0025364583333333333,0.06666666666666667
shared held-out evaluation seed,-0.0018175781250000008,-0.0031824218749999995,crdf - ALF,0.0331,clustered,-0.0019531249999999996,neighbor_loss_rate,32,30,-0.0024895833333333337,0.06666666666666667
shared held-out evaluation seed,-0.0010364842454394694,-0.008291873963515755,crdf - ALF,0.0331,clustered,0.0,radius_max_saturation_fraction,32,30,-0.004151119402985075,0.0
shared held-out evaluation seed,0.0,0.0,crdf - ALF,0.0331,clustered,0.0,episode_failure,32,30,0.0,0.0
shared held-out evaluation seed,1.6634908255223025e-05,1.7811358723797283e-06,crdf - ALF,0.0331,clustered,2.6574843749927097e-06,controller_wall_s_per_agent_step,32,30,9.01965104168312e-06,0.6
shared held-out evaluation seed,0.08125,0.0,crmf - ALF,0.0331,clustered,0.0,final_fragmentation,32,30,0.03125,0.06666666666666667
shared held-out evaluation seed,0.03272815609452735,0.0012100953565505836,crmf - ALF,0.0331,clustered,0.0,mean_fragmentation,32,30,0.016889510779436158,0.4
shared held-out evaluation seed,-0.0040457866915423,-0.05137385986733003,crmf - ALF,0.0331,clustered,0.0,mean_largest_scc_fraction,32,30,-0.02491708126036485,0.2
shared held-out evaluation seed,-0.7691367381840797,-1.063488158167496,crmf - ALF,0.0331,clustered,-0.9379664179104479,mean_degree,32,30,-0.909240257048093,0.0
shared held-out evaluation seed,-2.596936116353157,-3.9332248333382647,crmf - ALF,0.0331,clustered,-2.826982885247271,degree_variance,32,30,-3.2018694835253148,0.0
shared held-out evaluation seed,0.0013184475926722684,0.0005790039124174883,crmf - ALF,0.0331,clustered,0.0008456712927195477,radius_temporal_variation,32,30,0.0009321419418558186,0.8333333333333334
shared held-out evaluation seed,0.00378125,0.0021614583333333334,crmf - ALF,0.0331,clustered,0.0028906250000000004,contact_break_rate,32,30,0.0029427083333333336,0.9333333333333333
shared held-out evaluation seed,0.0038283854166666657,0.0021352864583333332,crmf - ALF,0.0331,clustered,0.0028125,neighbor_loss_rate,32,30,0.0029427083333333336,0.9333333333333333
shared held-out evaluation seed,-0.0010364842454394694,-0.008297056384742952,crmf - ALF,0.0331,clustered,0.0,radius_max_saturation_fraction,32,30,-0.004151119402985075,0.0
shared held-out evaluation seed,0.16666666666666666,0.0,crmf - ALF,0.0331,clustered,0.0,episode_failure,32,30,0.06666666666666667,0.06666666666666667
shared held-out evaluation seed,-5.662856666705102e-06,-1.9457660013009344e-05,crmf - ALF,0.0331,clustered,-1.5857539062267298e-05,controller_wall_s_per_agent_step,32,30,-1.2788144270852323e-05,0.26666666666666666
shared held-out evaluation seed,-0.08229166666666667,-0.24375,fixed_r_retained - ALF,0.0331,clustered,0.0,final_fragmentation,32,30,-0.159375,0.0
shared held-out evaluation seed,-0.11422043428689885,-0.2474689054726368,fixed_r_retained - ALF,0.0331,clustered,-0.11100746268656717,mean_fragmentation,32,30,-0.17832193200663352,0.0
shared held-out evaluation seed,0.318559675580431,0.17702593801824212,fixed_r_retained - ALF,0.0331,clustered,0.2506218905472637,mean_largest_scc_fraction,32,30,0.24809286898839136,0.8666666666666667
shared held-out evaluation seed,10.615407338308458,9.513221263474295,fixed_r_retained - ALF,0.0331,clustered,10.387126865671641,mean_degree,32,30,10.07039800995025,1.0
shared held-out evaluation seed,9.802678747726889,6.077788128620765,fixed_r_retained - ALF,0.0331,clustered,10.173606723940157,degree_variance,32,30,8.0241240499539,0.9333333333333333
shared held-out evaluation seed,-0.002205090170065755,-0.0028975382430064486,fixed_r_retained - ALF,0.0331,clustered,-0.002802586592005212,radius_temporal_variation,32,30,-0.00257024916654878,0.0
shared held-out evaluation seed,-0.0019528645833333347,-0.004505338541666667,fixed_r_retained - ALF,0.0331,clustered,-0.0034375000000000005,contact_break_rate,32,30,-0.0032500000000000003,0.16666666666666666
shared held-out evaluation seed,-0.0015416666666666667,-0.004114583333333334,fixed_r_retained - ALF,0.0331,clustered,-0.003125,neighbor_loss_rate,32,30,-0.002859375,0.23333333333333334
shared held-out evaluation seed,0.9989531509121061,0.9916614842454394,fixed_r_retained - ALF,0.0331,clustered,1.0,radius_max_saturation_fraction,32,30,0.9958177860696517,1.0
shared held-out evaluation seed,-0.16666666666666666,-0.5,fixed_r_retained - ALF,0.0331,clustered,0.0,episode_failure,32,30,-0.3333333333333333,0.0
shared held-out evaluation seed,0.00014206534722662026,0.00011977088907548488,fixed_r_retained - ALF,0.0331,clustered,0.00012438871093749528,controller_wall_s_per_agent_step,32,30,0.00013063545937495746,1.0
shared held-out evaluation seed,0.05364583333333333,-0.09947916666666666,crdf - ALF,0.0123,uniform,0.0,final_fragmentation,64,30,-0.022395833333333334,0.3
shared held-out evaluation seed,0.10289729736732998,0.005172056384742957,crdf - ALF,0.0123,uniform,0.03113339552238806,mean_fragmentation,64,30,0.05287624378109453,0.6333333333333333
shared held-out evaluation seed,-0.18736357276119406,-0.28069295449834164,crdf - ALF,0.0123,uniform,-0.22908893034825872,mean_largest_scc_fraction,64,30,-0.23486473880597014,0.03333333333333333
shared held-out evaluation seed,-0.6332133602819237,-0.7312264847636817,crdf - ALF,0.0123,uniform,-0.6801539179104479,mean_degree,64,30,-0.683994092039801,0.0
shared held-out evaluation seed,-1.2036322040469263,-1.5903588639771706,crdf - ALF,0.0123,uniform,-1.204977316755,degree_variance,64,30,-1.3887713064629306,0.0
shared held-out evaluation seed,0.02806801261560001,0.026066060408534285,crdf - ALF,0.0123,uniform,0.027147081255615928,radius_temporal_variation,64,30,0.02706464771143041,1.0
shared held-out evaluation seed,0.0025860026041666664,0.0020390625,crdf - ALF,0.0123,uniform,0.002421875,contact_break_rate,64,30,0.002330729166666667,1.0
shared held-out evaluation seed,0.0025156901041666663,0.0019843098958333334,crdf - ALF,0.0123,uniform,0.0023828125,neighbor_loss_rate,64,30,0.002268229166666667,1.0
shared held-out evaluation seed,-0.7032574108623549,-0.7600045346185738,crdf - ALF,0.0123,uniform,-0.7283115671641791,radius_max_saturation_fraction,64,30,-0.7306203358208955,0.0
shared held-out evaluation seed,0.2,-0.2,crdf - ALF,0.0123,uniform,0.0,episode_failure,64,30,0.0,0.16666666666666666
shared held-out evaluation seed,7.099677610666436e-06,-9.413962545590712e-06,crdf - ALF,0.0123,uniform,-2.599050781242377e-06,controller_wall_s_per_agent_step,64,30,-1.3650606770833445e-06,0.36666666666666664
shared held-out evaluation seed,0.07136718749999993,-0.08544270833333334,crmf - ALF,0.0123,uniform,0.0,final_fragmentation,64,30,-0.00625,0.16666666666666666
shared held-out evaluation seed,0.025570584577114426,-0.01528198849502487,crmf - ALF,0.0123,uniform,0.0,mean_fragmentation,64,30,0.004278088723051411,0.43333333333333335
shared held-out evaluation seed,0.03804940143034826,-0.003383408478441119,crmf - ALF,0.0123,uniform,0.004469838308457708,mean_largest_scc_fraction,64,30,0.017047574626865673,0.6666666666666666
shared held-out evaluation seed,0.09634535655058052,0.04038770988805973,crmf - ALF,0.0123,uniform,0.05138370646766188,mean_degree,64,30,0.0666873963515755,0.8333333333333334
shared held-out evaluation seed,0.06746258686880499,-0.11406403756443213,crmf - ALF,0.0123,uniform,0.016062747204393157,degree_variance,64,30,-0.019412737969176662,0.5333333333333333
shared held-out evaluation seed,0.0004985248072492479,0.0002473531496369364,crmf - ALF,0.0123,uniform,0.000377636688939155,radius_temporal_variation,64,30,0.00036952351169283016,0.8666666666666667
shared held-out evaluation seed,-0.00019270833333333333,-0.00040625000000000004,crmf - ALF,0.0123,uniform,-0.00019531250000000007,contact_break_rate,64,30,-0.00029427083333333334,0.03333333333333333
shared held-out evaluation seed,-0.00019270833333333333,-0.00040110677083333334,crmf - ALF,0.0123,uniform,-0.00019531249999999998,neighbor_loss_rate,64,30,-0.0002916666666666667,0.03333333333333333
shared held-out evaluation seed,0.032797665319237154,0.00802996735074626,crmf - ALF,0.0123,uniform,0.008823072139303445,radius_max_saturation_fraction,64,30,0.02027104063018242,0.6333333333333333
shared held-out evaluation seed,0.1,-0.23333333333333334,crmf - ALF,0.0123,uniform,0.0,episode_failure,64,30,-0.06666666666666667,0.1
shared held-out evaluation seed,2.202688619806038e-06,-1.2256704231753219e-05,crmf - ALF,0.0123,uniform,-6.5699414062692345e-06,controller_wall_s_per_agent_step,64,30,-5.065244270828851e-06,0.36666666666666664
shared held-out evaluation seed,0.0630338541666666,-0.051054687499999994,fixed_r_retained - ALF,0.0123,uniform,0.0,final_fragmentation,64,30,0.003125,0.16666666666666666
shared held-out evaluation seed,0.03096438381011609,-0.009792249689054714,fixed_r_retained - ALF,0.0123,uniform,-0.0011271766169153874,mean_fragmentation,64,30,0.011056695688225548,0.4666666666666667
shared held-out evaluation seed,0.033781353648424495,-0.010250375725538977,fixed_r_retained - ALF,0.0123,uniform,0.00621890547263676,mean_largest_scc_fraction,64,30,0.011898839137645091,0.6666666666666666
shared held-out evaluation seed,0.12468976730928696,0.041968672263681665,fixed_r_retained - ALF,0.0123,uniform,0.07346082089552253,mean_degree,64,30,0.0813251451077944,0.7333333333333333
shared held-out evaluation seed,0.3137018635292198,0.01734040216857739,fixed_r_retained - ALF,0.0123,uniform,0.07120023739550085,degree_variance,64,30,0.15701765077719562,0.7333333333333333
shared held-out evaluation seed,-0.00040966697518239755,-0.0006946964380481193,fixed_r_retained - ALF,0.0123,uniform,-0.00047262579725841126,radius_temporal_variation,64,30,-0.0005465602473879417,0.0
shared held-out evaluation seed,-0.00017180989583333368,-0.0003880208333333333,fixed_r_retained - ALF,0.0123,uniform,-0.000234375,contact_break_rate,64,30,-0.00027864583333333333,0.2
shared held-out evaluation seed,-0.0001744140625000003,-0.000390625,fixed_r_retained - ALF,0.0123,uniform,-0.000234375,neighbor_loss_rate,64,30,-0.0002760416666666667,0.2
shared held-out evaluation seed,0.19762671019900496,0.1407899953358209,fixed_r_retained - ALF,0.0123,uniform,0.15613339552238809,radius_max_saturation_fraction,64,30,0.16866449004975123,1.0
shared held-out evaluation seed,0.13333333333333333,-0.2,fixed_r_retained - ALF,0.0123,uniform,0.0,episode_failure,64,30,-0.03333333333333333,0.1
shared held-out evaluation seed,3.255345380205777e-05,1.7351846959627785e-05,fixed_r_retained - ALF,0.0123,uniform,2.4067929687490144e-05,controller_wall_s_per_agent_step,64,30,2.4904372916646853e-05,0.8333333333333334
shared held-out evaluation seed,0.1370052083333332,-0.0171875,crdf - ALF,0.0123,clustered,0.0,final_fragmentation,64,30,0.05677083333333333,0.23333333333333334
shared held-out evaluation seed,0.13660771662520726,0.04501949885986733,crdf - ALF,0.0123,clustered,0.032454912935323404,mean_fragmentation,64,30,0.0894459991708126,0.7666666666666667
shared held-out evaluation seed,-0.038913181488391395,-0.123206169672471,crdf - ALF,0.0123,clustered,-0.03132773631840796,mean_largest_scc_fraction,64,30,-0.07857587064676616,0.03333333333333333
shared held-out evaluation seed,-0.6316649823797676,-0.9857747719734659,crdf - ALF,0.0123,clustered,-0.800256529850746,mean_degree,64,30,-0.8193330223880596,0.06666666666666667
shared held-out evaluation seed,-1.07366099457935,-2.5774563919890356,crdf - ALF,0.0123,clustered,-1.2271552515137312,degree_variance,64,30,-1.7726820217086081,0.16666666666666666
shared held-out evaluation seed,0.012108444115400043,0.010448560639985824,crdf - ALF,0.0123,clustered,0.01157235581316162,radius_temporal_variation,64,30,0.011327068263494071,1.0
shared held-out evaluation seed,0.0019271484374999996,0.0007681640625,crdf - ALF,0.0123,clustered,0.0019140625,contact_break_rate,64,30,0.0013932291666666665,0.9
shared held-out evaluation seed,0.0019818359374999994,0.0007942708333333334,crdf - ALF,0.0123,clustered,0.0018359375,neighbor_loss_rate,64,30,0.0014401041666666666,0.9
shared held-out evaluation seed,-0.0974594475538972,-0.12300774771973466,crdf - ALF,0.0123,clustered,-0.10883084577114428,radius_max_saturation_fraction,64,30,-0.110162728026534,0.0
shared held-out evaluation seed,0.23333333333333334,-0.03333333333333333,crdf - ALF,0.0123,clustered,0.0,episode_failure,64,30,0.1,0.13333333333333333
shared held-out evaluation seed,-7.499541269516526e-06,-2.3086977363250698e-05,crdf - ALF,0.0123,clustered,-1.5685628906183515e-05,controller_wall_s_per_agent_step,64,30,-1.5231480729151296e-05,0.36666666666666664
shared held-out evaluation seed,0.027083333333333334,-0.10364583333333334,crmf - ALF,0.0123,clustered,0.0,final_fragmentation,64,30,-0.03697916666666667,0.06666666666666667
shared held-out evaluation seed,0.030924543946932007,-0.010332128420398011,crmf - ALF,0.0123,clustered,0.0,mean_fragmentation,64,30,0.008522491708126035,0.3
shared held-out evaluation seed,0.012905718801824203,-0.05492919516998342,crmf - ALF,0.0123,clustered,-0.000932835820895539,mean_largest_scc_fraction,64,30,-0.016612251243781097,0.3
shared held-out evaluation seed,-0.4498966754767828,-0.649112639925373,crmf - ALF,0.0123,clustered,-0.5101057213930349,mean_degree,64,30,-0.546087271973466,0.0
shared held-out evaluation seed,-3.9142632294727218,-5.178400808072977,crmf - ALF,0.0123,clustered,-3.8071383332289113,degree_variance,64,30,-4.499168967494101,0.0
shared held-out evaluation seed,0.0010423536972032986,0.0005770645696465463,crmf - ALF,0.0123,clustered,0.0008311764710081327,radius_temporal_variation,64,30,0.0008063306858937018,0.9
shared held-out evaluation seed,0.0011015625,0.0003827473958333332,crmf - ALF,0.0123,clustered,0.0007812499999999994,contact_break_rate,64,30,0.0007395833333333333,0.7
shared held-out evaluation seed,0.0010963541666666667,0.0004061848958333333,crmf - ALF,0.0123,clustered,0.0007812499999999998,neighbor_loss_rate,64,30,0.0007473958333333333,0.7333333333333333
shared held-out evaluation seed,-0.06846231084162521,-0.09121346393034825,crmf - ALF,0.0123,clustered,-0.07497667910447761,radius_max_saturation_fraction,64,30,-0.07946983830845772,0.0
shared held-out evaluation seed,0.03333333333333333,-0.26666666666666666,crmf - ALF,0.0123,clustered,0.0,episode_failure,64,30,-0.1,0.03333333333333333
shared held-out evaluation seed,-1.1418846334616955e-05,-2.7592254602822423e-05,crmf - ALF,0.0123,clustered,-1.3438804687453392e-05,controller_wall_s_per_agent_step,64,30,-1.911695677079213e-05,0.16666666666666666
shared held-out evaluation seed,0.09895833333333333,-0.12239583333333333,fixed_r_retained - ALF,0.0123,clustered,0.0,final_fragmentation,64,30,-0.008854166666666666,0.2
shared held-out evaluation seed,0.06436677290630177,-0.06391907649253731,fixed_r_retained - ALF,0.0123,clustered,-0.009950248756218905,mean_fragmentation,64,30,-0.0012722844112769505,0.3
shared held-out evaluation seed,0.1796109297263681,0.07215893190298509,fixed_r_retained - ALF,0.0123,clustered,0.07373289800995028,mean_largest_scc_fraction,64,30,0.12242174543946932,0.8333333333333334
shared held-out evaluation seed,11.999080379353234,10.610274538764509,fixed_r_retained - ALF,0.0123,clustered,11.370530161691544,mean_degree,64,30,11.290567993366501,1.0
shared held-out evaluation seed,33.06417513987905,28.49962295226177,fixed_r_retained - ALF,0.0123,clustered,30.523869971721965,degree_variance,64,30,30.83428978655644,1.0
shared held-out evaluation seed,-0.0025834333346939995,-0.003364451907482806,fixed_r_retained - ALF,0.0123,clustered,-0.002557254199190873,radius_temporal_variation,64,30,-0.0029351183699049474,0.0
shared held-out evaluation seed,-0.0021742187500000012,-0.0038307291666666667,fixed_r_retained - ALF,0.0123,clustered,-0.0020703125,contact_break_rate,64,30,-0.0029765625,0.03333333333333333
shared held-out evaluation seed,-0.0019789713541666673,-0.0037423177083333336,fixed_r_retained - ALF,0.0123,clustered,-0.0019531249999999998,neighbor_loss_rate,64,30,-0.0028177083333333335,0.06666666666666667
shared held-out evaluation seed,0.8999537468905473,0.8753457322761194,fixed_r_retained - ALF,0.0123,clustered,0.8905472636815921,radius_max_saturation_fraction,64,30,0.8875466417910448,1.0
shared held-out evaluation seed,0.2,-0.23333333333333334,fixed_r_retained - ALF,0.0123,clustered,0.0,episode_failure,64,30,-0.03333333333333333,0.16666666666666666
shared held-out evaluation seed,0.00015265464741537224,0.0001243757926627366,fixed_r_retained - ALF,0.0123,clustered,0.00013900340234371814,controller_wall_s_per_agent_step,64,30,0.00013884022812500046,1.0
shared held-out evaluation seed,0.06302083333333333,0.0036458333333333334,crdf - ALF,0.0204,uniform,0.0,final_fragmentation,64,30,0.030729166666666665,0.16666666666666666
shared held-out evaluation seed,0.09345110385572135,0.03350985955638475,crdf - ALF,0.0204,uniform,0.030045087064676616,mean_fragmentation,64,30,0.05974554311774461,0.9
shared held-out evaluation seed,-0.21000207296849088,-0.2926498367537313,crdf - ALF,0.0204,uniform,-0.22504664179104472,mean_largest_scc_fraction,64,30,-0.24973569651741293,0.0
shared held-out evaluation seed,-1.1633800399046434,-1.3102758343698175,crdf - ALF,0.0204,uniform,-1.2562966417910448,mean_degree,64,30,-1.236932524875622,0.0
shared held-out evaluation seed,-1.8776603282007136,-2.3023903250921474,crdf - ALF,0.0204,uniform,-2.16071171660355,degree_variance,64,30,-2.0859674058820095,0.0
shared held-out evaluation seed,0.030416302922382437,0.027836981942514754,crdf - ALF,0.0204,uniform,0.029026648258611544,radius_temporal_variation,64,30,0.02911922544827733,1.0
shared held-out evaluation seed,0.004500065104166667,0.00384375,crdf - ALF,0.0204,uniform,0.00421875,contact_break_rate,64,30,0.004169270833333334,1.0
shared held-out evaluation seed,0.004471354166666667,0.0038229166666666667,crdf - ALF,0.0204,uniform,0.00421875,neighbor_loss_rate,64,30,0.004151041666666667,1.0
shared held-out evaluation seed,-0.606191697761194,-0.6791043480514096,crdf - ALF,0.0204,uniform,-0.6339008084577115,radius_max_saturation_fraction,64,30,-0.6413168532338308,0.0
shared held-out evaluation seed,0.3,-0.03333333333333333,crdf - ALF,0.0204,uniform,0.0,episode_failure,64,30,0.13333333333333333,0.16666666666666666
shared held-out evaluation seed,-7.07025939454709e-06,-2.0427768587260675e-05,crdf - ALF,0.0204,uniform,-1.0147488281191368e-05,controller_wall_s_per_agent_step,64,30,-1.3729881250014844e-05,0.2
shared held-out evaluation seed,0.0,-0.00625,crmf - ALF,0.0204,uniform,0.0,final_fragmentation,64,30,-0.0020833333333333333,0.0
shared held-out evaluation seed,0.001684416459369818,-0.0021199341832504144,crmf - ALF,0.0204,uniform,0.0,mean_fragmentation,64,30,-0.00020470563847429493,0.16666666666666666
shared held-out evaluation seed,0.030009328358208964,0.0093696232379768,crmf - ALF,0.0204,uniform,0.008512126865671654,mean_largest_scc_fraction,64,30,0.018703358208955228,0.8333333333333334
shared held-out evaluation seed,0.16978117226368158,0.08640223362354892,crmf - ALF,0.0204,uniform,0.12367848258706449,mean_degree,64,30,0.12564780265339962,0.9
shared held-out evaluation seed,-0.29752223961801977,-0.6874023842124869,crmf - ALF,0.0204,uniform,-0.45107736651494545,degree_variance,64,30,-0.4905163105589125,0.16666666666666666
shared held-out evaluation seed,0.0012747440643984646,0.0008290007167881314,crmf - ALF,0.0204,uniform,0.0010729507653077152,radius_temporal_variation,64,30,0.001051547079339706,0.9666666666666667
shared held-out evaluation seed,-0.0003776041666666666,-0.0007291666666666666,crmf - ALF,0.0204,uniform,-0.0005078124999999999,contact_break_rate,64,30,-0.0005598958333333334,0.1
