agent_collision_rate,aperture,command_base_factor,command_clip_fraction,components,contact_break_rate,controller_wall_s_per_agent_step,count_threshold_crossing_rate,density,edge_persistence,final_edge_count,final_fragmentation,final_largest_scc_fraction,final_mean_in_degree,final_mean_out_degree,final_min_in_degree,final_min_out_degree,final_n_scc,final_normalized_comm_cost,final_rooted_fraction,final_sym_lambda2,fragmentation,geometry,half_width,largest_component_fraction,mean_abs_command_update,mean_abs_radius_update,mean_clipped_command,mean_current_radius_degree,mean_degree,mean_edge_count,mean_fixed_probe_degree,mean_fragmentation,mean_fresh_neighbor_count,mean_interaction_out_degree,mean_largest_component_fraction,mean_largest_scc_fraction,mean_measurement_degree,mean_min_in_degree,mean_min_out_degree,mean_n_scc,mean_normalized_comm_cost,mean_radius,mean_radius_footprint,mean_radius_sq,mean_retained_neighbor_count,mean_rooted_fraction,mean_sym_lambda2,method,minimum_agent_distance,minimum_obstacle_clearance,n_agents,neighbor_loss_rate,obstacle_collision_rate,obstacle_proximity_rate,physical_sensing_envelope,polar_order,radius_max_saturation_fraction,radius_min_saturation_fraction,rollout_wall_s,seed,steps,velocity_dispersion
0.0,current_radius,current_radius,0.0,2.0,0.011875,0.00010364162002377868,0.00875,0.05,0.9987569184287934,254.0,0.5,0.5,7.9375,7.9375,1.0,6.0,3.0,0.2560483870967742,0.0,0.17531302898827544,0.5,clustered,12.649110640673518,0.5,0.7602140925416137,0.004327949999809347,2.265382900335444,6.228700248756219,8.039490049751244,257.2636815920398,12.002487562189055,0.39303482587064675,6.220149253731344,8.039490049751244,0.6069651741293532,0.5111940298507462,6.250466417910448,1.0248756218905473,5.741293532338308,2.9353233830845773,0.259338388701653,2.2836072737965156,194.9946107541483,6.093581586067135,1.8193407960199004,0.04197761194029851,0.1869678335805921,crmf,0.16521309312358856,25.298221281347036,32,0.01109375,0.0,0.0,8.25,0.9164178575937818,0.0,0.0,1.4620288999994955,26002,200,0.026902065815453936
0.0,fixed_probe,current_radius,0.8526119402985075,3.0,0.0340625,9.540332711428312e-05,0.000625,0.05,0.9927610051131338,117.0,0.4375,0.40625,3.65625,3.65625,0.0,0.0,9.0,0.11794354838709678,0.0,0.005117441404112534,0.4375,clustered,12.649110640673518,0.5625,0.5405493609302042,0.010724124012036675,1.5393216271617005,3.2981965174129355,4.1867226368159205,133.97512437810946,12.024253731343284,0.30970149253731344,3.269278606965174,4.1867226368159205,0.6902985074626866,0.41495646766169153,12.024253731343284,0.13930348258706468,0.11940298507462686,7.885572139303482,0.13505556892954582,1.5936005857000755,164.50642862415654,5.140825894504892,0.9174440298507462,0.009639303482587064,0.07517588286165264,fpcm,0.16521309312358856,25.298221281347036,32,0.0334375,0.0,0.0,8.25,0.9205489096850697,0.0,0.0,1.3397017999996024,26002,200,0.02598791740628615
0.0,fixed_probe,fixed_probe,0.0,1.0,0.00421875,9.977204601921073e-05,0.00015625,0.05,0.9994683029643967,315.0,0.0,1.0,9.84375,9.84375,3.0,5.0,1.0,0.3175403225806452,1.0,0.3610102108347781,0.0,clustered,12.649110640673518,1.0,0.5757827453691029,0.0019935014602578973,2.719810622014263,9.183457711442786,9.795864427860696,313.4676616915423,14.148942786069652,0.0,9.181747512437811,9.795864427860696,1.0,1.0,14.148942786069652,2.970149253731343,4.825870646766169,1.0,0.3159956267051838,2.7259127604203948,247.0992816036883,7.721852550115259,0.6141169154228856,1.0,0.33098888829267664,alf,0.03098313808094023,25.298221281347036,32,0.003125,0.0,0.0,8.25,0.9688092278055692,0.0,0.0,1.748863100001472,26003,200,0.00482558803036021
0.0,current_radius,fixed_probe,0.0,1.0,0.00171875,0.00010996719527580734,0.001875,0.05,0.9997788825757575,355.0,0.0,1.0,11.09375,11.09375,3.0,6.0,1.0,0.35786290322580644,1.0,0.5163791580223426,0.0,clustered,12.649110640673518,1.0,0.34511262287158223,0.003220332954648754,3.0459682574976363,10.692164179104477,10.879508706467663,348.1442786069652,14.020833333333334,0.0,10.687033582089553,10.879508706467663,1.0,1.0,10.71113184079602,2.985074626865672,5.980099502487562,1.0,0.35095189375702135,3.036153808214021,298.87138910231306,9.339730909447283,0.19247512437810946,1.0,0.5050495879296081,crdf,0.03098313808094023,25.298221281347036,32,0.000625,0.0,0.0,8.25,0.9713141594873979,0.0,0.0,1.782501500001672,26003,200,0.0046188753020882534
0.0,current_radius,current_radius,0.0,1.0,0.0121875,0.00010485663868119228,0.0221875,0.05,0.9986158572330447,249.0,0.0,1.0,7.78125,7.78125,1.0,6.0,1.0,0.25100806451612906,1.0,0.40277019552840876,0.0,clustered,12.649110640673518,1.0,0.715970426437243,0.0047933865421906936,2.120770475357032,6.300373134328358,7.942008706467662,254.14427860696517,15.566542288557214,0.0,6.23818407960199,7.942008706467662,1.0,1.0,6.3193407960199,1.4378109452736318,5.925373134328358,1.0,0.25619382924089235,2.1545123195672113,164.61459592182712,5.144206122557097,1.7038246268656716,1.0,0.31042904924909326,crmf,0.03098313808094023,25.298221281347036,32,0.01078125,0.0,0.0,8.25,0.9595907571955221,0.0,0.0,1.5634122999999818,26003,200,0.004869763864138683
0.0,fixed_probe,current_radius,0.8686256218905473,3.0,0.03109375,0.00010271683768721472,0.000625,0.05,0.9913490868997438,180.0,0.09375,0.78125,5.625,5.625,0.0,0.0,5.0,0.1814516129032258,0.0,0.0,0.09375,clustered,12.649110640673518,0.90625,1.2017174301516655,0.011172334102183892,1.503362610763176,4.1033893034825875,4.800062189054726,153.60199004975124,17.04415422885572,0.1363495024875622,4.0783582089552235,4.800062189054726,0.8636504975124378,0.5981032338308457,17.04415422885572,0.14925373134328357,0.15920398009950248,7.437810945273632,0.15484071577595893,1.5532247235802863,159.04309490758342,4.970096715861982,0.7217039800995025,0.012437810945273632,0.04263106836831865,fpcm,0.030419129942465938,25.298221281347036,32,0.0296875,0.0,0.0,8.25,0.9120892902592145,0.0,0.0,1.387279700000363,26003,200,0.005911349226371163
0.0,fixed_probe,fixed_probe,0.0,1.0,0.0046875,0.00011404668843576034,0.0,0.05,0.9994086100531413,318.0,0.0,1.0,9.9375,9.9375,1.0,5.0,1.0,0.32056451612903225,1.0,1.0723936891934565,0.0,clustered,12.649110640673518,1.0,0.6491759323979105,0.0018033427259363187,2.472444166018085,9.185789800995025,9.912157960199005,317.18905472636817,17.832089552238806,0.0,9.177549751243781,9.912157960199005,1.0,1.0,17.832089552238806,1.064676616915423,5.0,1.0,0.31974703097416146,2.4830747694331796,212.75771697947496,6.648678655608593,0.7346082089552238,1.0,0.9336791846416845,alf,0.11880152960440023,25.298221281347036,32,0.00375,0.0,0.0,8.25,0.9414743133913975,0.0,0.0,1.6425641999994696,26004,200,0.005048287678420577
0.0,current_radius,fixed_probe,0.0,1.0,0.0025,0.00011669830534721759,0.00125,0.05,0.9997241848862943,389.0,0.0,1.0,12.15625,12.15625,2.0,5.0,1.0,0.39213709677419356,1.0,1.8507077205061833,0.0,clustered,12.649110640673518,1.0,0.42730632306257943,0.003604851214159433,2.9441984218593342,11.613650497512438,12.01337064676617,384.4278606965174,17.060012437810947,0.0,11.610385572139304,12.01337064676617,1.0,1.0,11.64023631840796,2.0,5.0,1.0,0.38752808537955385,2.9334534240760766,281.03118506953416,8.782224533422943,0.40298507462686567,1.0,1.7611026544242991,crdf,0.11804330234385417,25.298221281347036,32,0.00140625,0.0,0.0,8.25,0.9477912984973765,0.0,0.0,1.9054552999987209,26004,200,0.004873943474148776
0.0,current_radius,current_radius,0.0001554726368159204,1.0,0.01171875,9.720152363214046e-05,0.02140625,0.05,0.9987002151494339,244.0,0.0,1.0,7.625,7.625,1.0,6.0,1.0,0.24596774193548387,1.0,0.5206185272901692,0.0,clustered,12.649110640673518,1.0,0.7827782682525302,0.004308579410377073,1.9777491786620383,6.306747512437811,7.778140547263682,248.90049751243782,18.604166666666668,0.0,6.268190298507463,7.778140547263682,1.0,1.0,6.333333333333333,1.0398009950248757,5.970149253731344,1.0,0.250907759589151,2.0110264642058877,149.00819400302294,4.656506062594467,1.5099502487562189,1.0,0.5140744749469638,crmf,0.11113712107396274,25.298221281347036,32,0.01046875,0.0,0.0,8.25,0.9385350782582687,0.0,0.0,1.4846992000002501,26004,200,0.005210895271426485
0.0,fixed_probe,current_radius,0.900497512437811,1.0,0.02671875,9.580836442733672e-05,0.0,0.05,0.9944162153549473,151.0,0.0,0.875,4.71875,4.71875,1.0,1.0,3.0,0.15221774193548387,0.0625,0.31911286226968305,0.0,clustered,12.649110640673518,1.0,0.7673519530907384,0.00802382280709347,1.3459459911853409,3.8142101990049753,4.9440298507462686,158.2089552238806,20.61007462686567,0.004197761194029851,3.779228855721393,4.9440298507462686,0.9958022388059702,0.8779539800995025,20.61007462686567,0.845771144278607,0.39800995024875624,3.7960199004975124,0.15948483389504092,1.4076755064266269,116.77473567145076,3.649210489732836,1.1648009950248757,0.13199626865671643,0.3858344426971196,fpcm,0.11113712107396274,25.298221281347036,32,0.02578125,0.0,0.0,8.25,0.9252784503766089,0.0,0.0,1.4263565999990533,26004,200,0.005591124173559
