bootstrap_unit,ci95_high,ci95_low,density,effect,geometry,holm_adjusted_pvalue,holm_family,median_difference,metric,n_agents,n_pairs,paired_mean_difference,positive_fraction,scope,sign_consistency,sign_flip_pvalue
shared held-out evaluation seed,0.13770942164179104,0.07931001243781094,0.0204,base_main_effect,uniform,nan,none_cellwise,0.06856343283582086,mean_largest_scc_fraction,16,50,0.10657960199004975,0.82,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,0.21220491293532334,0.1168341106965174,0.0204,aperture_base_interaction,uniform,nan,none_cellwise,0.10152363184079605,mean_largest_scc_fraction,16,50,0.1654228855721393,0.8,cell,0.98,0.0001999600079984003
shared held-out evaluation seed,0.2117490671641791,0.11926803482587066,0.0204,requested_measurement_did,uniform,nan,none_cellwise,0.10152363184079605,mean_largest_scc_fraction,16,50,0.1654228855721393,0.8,cell,0.98,0.0001999600079984003
shared held-out evaluation seed,0.21587126865671644,0.11947761194029852,0.0204,requested_base_did,uniform,nan,none_cellwise,0.10152363184079605,mean_largest_scc_fraction,16,50,0.1654228855721393,0.8,cell,0.98,0.0001999600079984003
shared held-out evaluation seed,-0.0026976333116591877,-0.003303469430531436,0.0331,aperture_main_effect,clustered,nan,none_cellwise,-0.0031949400276742057,mean_abs_radius_update,16,50,-0.003015734851589365,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,0.004511801481469505,0.0035171956384613214,0.0331,base_main_effect,clustered,nan,none_cellwise,0.0038256591437785506,mean_abs_radius_update,16,50,0.0040153657399485095,0.98,cell,0.98,0.0001999600079984003
shared held-out evaluation seed,-0.011889806606985779,-0.013457287174126949,0.0331,aperture_base_interaction,clustered,nan,none_cellwise,-0.012405124449598737,mean_abs_radius_update,16,50,-0.01265789457536011,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.011878107262179553,-0.013439858111323848,0.0331,requested_measurement_did,clustered,nan,none_cellwise,-0.012405124449598738,mean_abs_radius_update,16,50,-0.01265789457536011,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.011857278226190033,-0.013469935487710572,0.0331,requested_base_did,clustered,nan,none_cellwise,-0.01240512444959874,mean_abs_radius_update,16,50,-0.012657894575360106,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.007924921875000001,-0.009412499999999999,0.0331,aperture_main_effect,clustered,nan,none_cellwise,-0.00828125,contact_break_rate,16,50,-0.008678125,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,0.009312890624999999,0.00782796875,0.0331,base_main_effect,clustered,nan,none_cellwise,0.0084375,contact_break_rate,16,50,0.008571875,1.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.01481875,-0.01736890625,0.0331,aperture_base_interaction,clustered,nan,none_cellwise,-0.016406249999999997,contact_break_rate,16,50,-0.01613125,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.01485609375,-0.017381406250000002,0.0331,requested_measurement_did,clustered,nan,none_cellwise,-0.01640625,contact_break_rate,16,50,-0.01613125,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.01489359375,-0.017349999999999997,0.0331,requested_base_did,clustered,nan,none_cellwise,-0.016406249999999997,contact_break_rate,16,50,-0.01613125,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,0.18689388992537315,0.13138362873134332,0.0331,aperture_main_effect,clustered,nan,none_cellwise,0.18431281094527363,mean_largest_scc_fraction,16,50,0.1587810945273632,0.96,cell,0.98,0.0001999600079984003
shared held-out evaluation seed,-0.13726982276119404,-0.19527479788557214,0.0331,base_main_effect,clustered,nan,none_cellwise,-0.18952114427860697,mean_largest_scc_fraction,16,50,-0.16590796019900497,0.04,cell,0.96,0.0001999600079984003
shared held-out evaluation seed,0.3442444029850745,0.21992273009950247,0.0331,aperture_base_interaction,clustered,nan,none_cellwise,0.3577425373134328,mean_largest_scc_fraction,16,50,0.2841666666666667,0.86,cell,0.88,0.0001999600079984003
shared held-out evaluation seed,0.3461819029850746,0.21990469527363185,0.0331,requested_measurement_did,clustered,nan,none_cellwise,0.3577425373134328,mean_largest_scc_fraction,16,50,0.2841666666666667,0.86,cell,0.88,0.0001999600079984003
shared held-out evaluation seed,0.34742537313432836,0.21940982587064675,0.0331,requested_base_did,clustered,nan,none_cellwise,0.3577425373134328,mean_largest_scc_fraction,16,50,0.2841666666666667,0.86,cell,0.88,0.0001999600079984003
shared held-out evaluation seed,-0.00028231913898009935,-0.0013299431580560323,0.0331,aperture_main_effect,elongated,nan,none_cellwise,-0.0007818035901116806,mean_abs_radius_update,16,50,-0.0008033662358168159,0.32,cell,0.68,0.003599280143971206
shared held-out evaluation seed,0.0023499154478458053,0.001306125430371078,0.0331,base_main_effect,elongated,nan,none_cellwise,0.0014287558753794901,mean_abs_radius_update,16,50,0.0018252843010854605,0.88,cell,0.88,0.0001999600079984003
shared held-out evaluation seed,-0.014585022378082851,-0.016868776775886392,0.0331,aperture_base_interaction,elongated,nan,none_cellwise,-0.015955612811332908,mean_abs_radius_update,16,50,-0.01572302932219164,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.01458825286678006,-0.01684607003486766,0.0331,requested_measurement_did,elongated,nan,none_cellwise,-0.015955612811332908,mean_abs_radius_update,16,50,-0.01572302932219164,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.014579221423770723,-0.016901243174157032,0.0331,requested_base_did,elongated,nan,none_cellwise,-0.01595561281133291,mean_abs_radius_update,16,50,-0.01572302932219164,0.0,cell,1.0,0.0001999600079984003
shared held-out evaluation seed,-0.002843593750000001,-0.004296953125,0.0331,aperture_main_effect,elongated,nan,none_cellwise,-0.003203125,contact_break_rate,16,50,-0.00358125,0.08,cell,0.92,0.0001999600079984003
